"","idv","iv","exp","dv"
"1996",5,2,"Hurme et al_2020_TMS_Red",312
"1997",5,2,"Hurme et al_2020_TMS_Red",265
"1998",5,1,"Hurme et al_2020_TMS_Red",266
"1999",5,2,"Hurme et al_2020_TMS_Red",254
"2000",5,2,"Hurme et al_2020_TMS_Red",315
"2001",5,1,"Hurme et al_2020_TMS_Red",301
"2002",5,1,"Hurme et al_2020_TMS_Red",296
"2003",5,1,"Hurme et al_2020_TMS_Red",305
"2004",5,2,"Hurme et al_2020_TMS_Red",288
"2005",5,1,"Hurme et al_2020_TMS_Red",331
"2006",5,1,"Hurme et al_2020_TMS_Red",365
"2007",5,1,"Hurme et al_2020_TMS_Red",312
"2008",5,1,"Hurme et al_2020_TMS_Red",315
"2009",5,1,"Hurme et al_2020_TMS_Red",283
"2010",5,2,"Hurme et al_2020_TMS_Red",257
"2011",5,2,"Hurme et al_2020_TMS_Red",269
"2012",5,1,"Hurme et al_2020_TMS_Red",261
"2013",5,1,"Hurme et al_2020_TMS_Red",267
"2014",5,1,"Hurme et al_2020_TMS_Red",313
"2015",5,2,"Hurme et al_2020_TMS_Red",279
"2016",5,1,"Hurme et al_2020_TMS_Red",281
"2017",5,2,"Hurme et al_2020_TMS_Red",478
"2018",5,1,"Hurme et al_2020_TMS_Red",288
"2019",5,2,"Hurme et al_2020_TMS_Red",263
"2020",5,2,"Hurme et al_2020_TMS_Red",290
"2021",5,2,"Hurme et al_2020_TMS_Red",344
"2022",5,1,"Hurme et al_2020_TMS_Red",442
"2023",5,2,"Hurme et al_2020_TMS_Red",281
"2024",5,2,"Hurme et al_2020_TMS_Red",255
"2025",5,2,"Hurme et al_2020_TMS_Red",295
"2026",5,2,"Hurme et al_2020_TMS_Red",261
"2027",5,1,"Hurme et al_2020_TMS_Red",388
"2028",5,2,"Hurme et al_2020_TMS_Blue",263
"2029",5,2,"Hurme et al_2020_TMS_Blue",280
"2030",5,2,"Hurme et al_2020_TMS_Blue",287
"2031",5,1,"Hurme et al_2020_TMS_Blue",287
"2032",5,2,"Hurme et al_2020_TMS_Blue",247
"2033",5,2,"Hurme et al_2020_TMS_Blue",254
"2034",5,2,"Hurme et al_2020_TMS_Blue",282
"2035",5,1,"Hurme et al_2020_TMS_Blue",267
"2036",5,1,"Hurme et al_2020_TMS_Blue",295
"2037",5,2,"Hurme et al_2020_TMS_Blue",274
"2038",5,1,"Hurme et al_2020_TMS_Blue",274
"2039",5,1,"Hurme et al_2020_TMS_Blue",243
"2040",5,1,"Hurme et al_2020_TMS_Blue",247
"2041",5,2,"Hurme et al_2020_TMS_Blue",300
"2042",5,2,"Hurme et al_2020_TMS_Blue",314
"2043",5,1,"Hurme et al_2020_TMS_Blue",307
"2044",5,1,"Hurme et al_2020_TMS_Blue",303
"2045",5,2,"Hurme et al_2020_TMS_Blue",292
"2046",5,1,"Hurme et al_2020_TMS_Blue",257
"2047",5,1,"Hurme et al_2020_TMS_Blue",278
"2048",5,2,"Hurme et al_2020_TMS_Blue",291
"2049",5,2,"Hurme et al_2020_TMS_Blue",337
"2050",5,1,"Hurme et al_2020_TMS_Blue",288
"2051",5,2,"Hurme et al_2020_TMS_Blue",289
"2052",5,1,"Hurme et al_2020_TMS_Blue",292
"2053",5,2,"Hurme et al_2020_TMS_Blue",272
"2054",5,1,"Hurme et al_2020_TMS_Blue",265
"2055",5,1,"Hurme et al_2020_TMS_Blue",271
"2056",5,2,"Hurme et al_2020_TMS_Blue",268
"2057",5,2,"Hurme et al_2020_TMS_Blue",242
"2058",5,2,"Hurme et al_2020_TMS_Blue",436
"2059",5,1,"Hurme et al_2020_TMS_Blue",291
"2060",5,1,"Hurme et al_2020_TMS_Blue",262
"2061",5,1,"Hurme et al_2020_TMS_Blue",294
"2062",5,2,"Hurme et al_2020_TMS_Blue",321
"2063",5,2,"Hurme et al_2020_TMS_Blue",293
"2064",5,2,"Hurme et al_2020_TMS_Blue",250
"2065",5,2,"Hurme et al_2020_TMS_Red",303
"2066",5,1,"Hurme et al_2020_TMS_Red",322
"2067",5,2,"Hurme et al_2020_TMS_Red",355
"2068",5,2,"Hurme et al_2020_TMS_Red",337
"2069",5,2,"Hurme et al_2020_TMS_Red",298
"2070",5,2,"Hurme et al_2020_TMS_Red",391
"2071",5,2,"Hurme et al_2020_TMS_Red",324
"2072",5,2,"Hurme et al_2020_TMS_Red",407
"2073",5,2,"Hurme et al_2020_TMS_Red",314
"2074",5,2,"Hurme et al_2020_TMS_Red",288
"2075",5,1,"Hurme et al_2020_TMS_Red",400
"2076",5,2,"Hurme et al_2020_TMS_Red",393
"2077",5,2,"Hurme et al_2020_TMS_Red",415
"2078",5,2,"Hurme et al_2020_TMS_Blue",366
"2079",5,2,"Hurme et al_2020_TMS_Blue",313
"2080",5,2,"Hurme et al_2020_TMS_Blue",310
"2081",5,2,"Hurme et al_2020_TMS_Blue",466
"2082",5,2,"Hurme et al_2020_TMS_Blue",290
"2083",5,2,"Hurme et al_2020_TMS_Blue",332
"2084",5,2,"Hurme et al_2020_TMS_Blue",336
"2085",5,2,"Hurme et al_2020_TMS_Blue",278
"2086",5,2,"Hurme et al_2020_TMS_Blue",294
"2087",5,2,"Hurme et al_2020_TMS_Blue",286
"2088",5,2,"Hurme et al_2020_TMS_Blue",449
"2089",5,2,"Hurme et al_2020_TMS_Blue",352
"2090",5,1,"Hurme et al_2020_TMS_Blue",300
"2091",5,2,"Hurme et al_2020_TMS_Blue",356
"2092",5,2,"Hurme et al_2020_TMS_Blue",302
"2093",5,2,"Hurme et al_2020_TMS_Blue",351
"2094",5,1,"Hurme et al_2020_TMS_Blue",302
"2095",5,2,"Hurme et al_2020_TMS_Blue",310
"2096",5,2,"Hurme et al_2020_TMS_Blue",316
"2097",5,2,"Hurme et al_2020_TMS_Blue",330
"2098",5,2,"Hurme et al_2020_TMS_Blue",291
"2099",7,1,"Hurme et al_2020_TMS_Red",322
"2100",7,2,"Hurme et al_2020_TMS_Red",379
"2101",7,2,"Hurme et al_2020_TMS_Red",361
"2102",7,2,"Hurme et al_2020_TMS_Red",486
"2103",7,2,"Hurme et al_2020_TMS_Red",629
"2104",7,2,"Hurme et al_2020_TMS_Red",442
"2105",7,2,"Hurme et al_2020_TMS_Red",403
"2106",7,2,"Hurme et al_2020_TMS_Red",476
"2107",7,2,"Hurme et al_2020_TMS_Red",634
"2108",7,2,"Hurme et al_2020_TMS_Red",688
"2109",7,2,"Hurme et al_2020_TMS_Red",459
"2110",7,2,"Hurme et al_2020_TMS_Red",677
"2111",7,2,"Hurme et al_2020_TMS_Blue",426
"2112",7,2,"Hurme et al_2020_TMS_Blue",521
"2113",7,2,"Hurme et al_2020_TMS_Blue",514
"2114",7,2,"Hurme et al_2020_TMS_Blue",629
"2115",7,2,"Hurme et al_2020_TMS_Blue",685
"2116",7,2,"Hurme et al_2020_TMS_Blue",739
"2117",7,2,"Hurme et al_2020_TMS_Blue",635
"2118",7,2,"Hurme et al_2020_TMS_Blue",536
"2119",7,2,"Hurme et al_2020_TMS_Blue",492
"2120",7,2,"Hurme et al_2020_TMS_Blue",434
"2121",7,1,"Hurme et al_2020_TMS_Blue",473
"2122",7,2,"Hurme et al_2020_TMS_Blue",353
"2123",7,1,"Hurme et al_2020_TMS_Blue",447
"2124",7,2,"Hurme et al_2020_TMS_Blue",530
"2125",7,2,"Hurme et al_2020_TMS_Blue",522
"2126",7,1,"Hurme et al_2020_TMS_Blue",488
"2127",7,2,"Hurme et al_2020_TMS_Blue",566
"2128",7,2,"Hurme et al_2020_TMS_Blue",554
"2129",7,2,"Hurme et al_2020_TMS_Blue",502
"2130",7,2,"Hurme et al_2020_TMS_Blue",503
"2131",7,2,"Hurme et al_2020_TMS_Red",380
"2132",7,2,"Hurme et al_2020_TMS_Red",649
"2133",7,2,"Hurme et al_2020_TMS_Red",501
"2134",7,2,"Hurme et al_2020_TMS_Red",363
"2135",7,2,"Hurme et al_2020_TMS_Red",487
"2136",7,2,"Hurme et al_2020_TMS_Red",379
"2137",7,2,"Hurme et al_2020_TMS_Red",371
"2138",7,2,"Hurme et al_2020_TMS_Red",420
"2139",7,2,"Hurme et al_2020_TMS_Red",475
"2140",7,2,"Hurme et al_2020_TMS_Red",444
"2141",7,1,"Hurme et al_2020_TMS_Red",382
"2142",7,2,"Hurme et al_2020_TMS_Red",464
"2143",7,2,"Hurme et al_2020_TMS_Red",592
"2144",7,2,"Hurme et al_2020_TMS_Red",351
"2145",7,2,"Hurme et al_2020_TMS_Red",545
"2146",7,2,"Hurme et al_2020_TMS_Blue",304
"2147",7,2,"Hurme et al_2020_TMS_Blue",462
"2148",7,2,"Hurme et al_2020_TMS_Blue",419
"2149",7,2,"Hurme et al_2020_TMS_Blue",346
"2150",7,2,"Hurme et al_2020_TMS_Blue",329
"2151",7,2,"Hurme et al_2020_TMS_Blue",422
"2152",7,2,"Hurme et al_2020_TMS_Blue",366
"2153",7,2,"Hurme et al_2020_TMS_Blue",322
"2154",7,1,"Hurme et al_2020_TMS_Blue",509
"2155",7,2,"Hurme et al_2020_TMS_Blue",482
"2156",7,2,"Hurme et al_2020_TMS_Blue",307
"2157",7,2,"Hurme et al_2020_TMS_Blue",403
"2158",7,2,"Hurme et al_2020_TMS_Blue",395
"2159",7,2,"Hurme et al_2020_TMS_Blue",386
"2160",7,2,"Hurme et al_2020_TMS_Blue",402
"2161",7,2,"Hurme et al_2020_TMS_Blue",506
"2162",7,2,"Hurme et al_2020_TMS_Blue",469
"2163",7,2,"Hurme et al_2020_TMS_Blue",316
"2164",7,1,"Hurme et al_2020_TMS_Blue",457
"2165",7,2,"Hurme et al_2020_TMS_Red",314
"2166",7,2,"Hurme et al_2020_TMS_Red",276
"2167",7,2,"Hurme et al_2020_TMS_Red",417
"2168",7,2,"Hurme et al_2020_TMS_Red",319
"2169",7,1,"Hurme et al_2020_TMS_Red",385
"2170",7,2,"Hurme et al_2020_TMS_Red",376
"2171",7,2,"Hurme et al_2020_TMS_Red",290
"2172",7,2,"Hurme et al_2020_TMS_Red",331
"2173",7,1,"Hurme et al_2020_TMS_Red",397
"2174",7,2,"Hurme et al_2020_TMS_Red",426
"2175",7,2,"Hurme et al_2020_TMS_Red",344
"2176",7,2,"Hurme et al_2020_TMS_Red",407
"2177",7,1,"Hurme et al_2020_TMS_Red",388
"2178",7,2,"Hurme et al_2020_TMS_Red",309
"2179",7,2,"Hurme et al_2020_TMS_Red",365
"2180",7,2,"Hurme et al_2020_TMS_Red",348
"2181",7,2,"Hurme et al_2020_TMS_Red",513
"2182",7,2,"Hurme et al_2020_TMS_Red",341
"2183",7,2,"Hurme et al_2020_TMS_Red",380
"2184",7,2,"Hurme et al_2020_TMS_Red",315
"2185",7,2,"Hurme et al_2020_TMS_Red",349
"2186",7,2,"Hurme et al_2020_TMS_Red",305
"2187",7,2,"Hurme et al_2020_TMS_Blue",506
"2188",7,2,"Hurme et al_2020_TMS_Blue",325
"2189",7,2,"Hurme et al_2020_TMS_Blue",323
"2190",7,2,"Hurme et al_2020_TMS_Blue",396
"2191",7,2,"Hurme et al_2020_TMS_Blue",311
"2192",7,2,"Hurme et al_2020_TMS_Blue",306
"2193",7,2,"Hurme et al_2020_TMS_Blue",487
"2194",7,2,"Hurme et al_2020_TMS_Blue",360
"2195",7,2,"Hurme et al_2020_TMS_Blue",341
"2196",7,2,"Hurme et al_2020_TMS_Blue",360
"2197",7,2,"Hurme et al_2020_TMS_Blue",383
"2198",7,2,"Hurme et al_2020_TMS_Blue",292
"2199",7,2,"Hurme et al_2020_TMS_Blue",406
"2200",7,2,"Hurme et al_2020_TMS_Blue",413
"2201",7,2,"Hurme et al_2020_TMS_Blue",339
"2202",7,2,"Hurme et al_2020_TMS_Blue",389
"2203",7,2,"Hurme et al_2020_TMS_Blue",281
"2204",7,1,"Hurme et al_2020_TMS_Blue",320
"2205",7,2,"Hurme et al_2020_TMS_Red",361
"2206",7,2,"Hurme et al_2020_TMS_Red",350
"2207",7,2,"Hurme et al_2020_TMS_Red",598
"2208",7,2,"Hurme et al_2020_TMS_Red",402
"2209",7,2,"Hurme et al_2020_TMS_Red",409
"2210",7,2,"Hurme et al_2020_TMS_Red",427
"2211",7,2,"Hurme et al_2020_TMS_Red",328
"2212",7,2,"Hurme et al_2020_TMS_Red",346
"2213",7,2,"Hurme et al_2020_TMS_Red",336
"2214",7,1,"Hurme et al_2020_TMS_Red",305
"2215",7,2,"Hurme et al_2020_TMS_Red",331
"2216",7,2,"Hurme et al_2020_TMS_Red",345
"2217",7,2,"Hurme et al_2020_TMS_Red",296
"2218",7,2,"Hurme et al_2020_TMS_Red",300
"2219",7,2,"Hurme et al_2020_TMS_Red",258
"2220",7,2,"Hurme et al_2020_TMS_Red",328
"2221",7,2,"Hurme et al_2020_TMS_Red",298
"2222",7,2,"Hurme et al_2020_TMS_Red",334
"2223",7,2,"Hurme et al_2020_TMS_Red",390
"2224",7,2,"Hurme et al_2020_TMS_Red",344
"2225",7,2,"Hurme et al_2020_TMS_Blue",258
"2226",7,2,"Hurme et al_2020_TMS_Blue",308
"2227",7,2,"Hurme et al_2020_TMS_Blue",295
"2228",7,2,"Hurme et al_2020_TMS_Blue",275
"2229",7,2,"Hurme et al_2020_TMS_Blue",300
"2230",7,2,"Hurme et al_2020_TMS_Blue",311
"2231",7,2,"Hurme et al_2020_TMS_Blue",272
"2232",7,2,"Hurme et al_2020_TMS_Blue",273
"2233",7,2,"Hurme et al_2020_TMS_Blue",331
"2234",7,2,"Hurme et al_2020_TMS_Blue",297
"2235",7,2,"Hurme et al_2020_TMS_Blue",309
"2236",7,2,"Hurme et al_2020_TMS_Blue",330
"2237",7,2,"Hurme et al_2020_TMS_Blue",344
"2238",7,2,"Hurme et al_2020_TMS_Blue",389
"2239",7,2,"Hurme et al_2020_TMS_Blue",378
"2240",7,2,"Hurme et al_2020_TMS_Blue",339
"2241",7,2,"Hurme et al_2020_TMS_Blue",324
"2242",7,2,"Hurme et al_2020_TMS_Blue",291
"2243",7,2,"Hurme et al_2020_TMS_Blue",335
"2244",8,2,"Hurme et al_2020_TMS_Blue",212
"2245",8,2,"Hurme et al_2020_TMS_Blue",233
"2246",8,2,"Hurme et al_2020_TMS_Blue",307
"2247",8,2,"Hurme et al_2020_TMS_Blue",247
"2248",8,2,"Hurme et al_2020_TMS_Blue",214
"2249",8,2,"Hurme et al_2020_TMS_Blue",316
"2250",8,2,"Hurme et al_2020_TMS_Blue",227
"2251",8,1,"Hurme et al_2020_TMS_Blue",248
"2252",8,2,"Hurme et al_2020_TMS_Blue",200
"2253",8,2,"Hurme et al_2020_TMS_Blue",200
"2254",8,2,"Hurme et al_2020_TMS_Blue",198
"2255",8,2,"Hurme et al_2020_TMS_Blue",221
"2256",8,2,"Hurme et al_2020_TMS_Blue",246
"2257",8,1,"Hurme et al_2020_TMS_Blue",352
"2258",8,1,"Hurme et al_2020_TMS_Blue",216
"2259",8,2,"Hurme et al_2020_TMS_Blue",206
"2260",8,2,"Hurme et al_2020_TMS_Blue",254
"2261",8,1,"Hurme et al_2020_TMS_Blue",348
"2262",8,1,"Hurme et al_2020_TMS_Blue",210
"2263",8,1,"Hurme et al_2020_TMS_Blue",391
"2264",8,2,"Hurme et al_2020_TMS_Blue",211
"2265",8,1,"Hurme et al_2020_TMS_Blue",347
"2266",8,2,"Hurme et al_2020_TMS_Blue",232
"2267",8,2,"Hurme et al_2020_TMS_Blue",270
"2268",8,1,"Hurme et al_2020_TMS_Blue",247
"2269",8,2,"Hurme et al_2020_TMS_Blue",305
"2270",8,2,"Hurme et al_2020_TMS_Blue",304
"2271",8,1,"Hurme et al_2020_TMS_Blue",323
"2272",8,1,"Hurme et al_2020_TMS_Blue",244
"2273",8,1,"Hurme et al_2020_TMS_Blue",263
"2274",8,1,"Hurme et al_2020_TMS_Blue",253
"2275",8,1,"Hurme et al_2020_TMS_Blue",331
"2276",8,2,"Hurme et al_2020_TMS_Blue",217
"2277",8,2,"Hurme et al_2020_TMS_Red",188
"2278",8,2,"Hurme et al_2020_TMS_Red",230
"2279",8,2,"Hurme et al_2020_TMS_Red",223
"2280",8,2,"Hurme et al_2020_TMS_Red",243
"2281",8,2,"Hurme et al_2020_TMS_Red",207
"2282",8,1,"Hurme et al_2020_TMS_Red",226
"2283",8,2,"Hurme et al_2020_TMS_Red",289
"2284",8,1,"Hurme et al_2020_TMS_Red",211
"2285",8,1,"Hurme et al_2020_TMS_Red",219
"2286",8,2,"Hurme et al_2020_TMS_Red",277
"2287",8,2,"Hurme et al_2020_TMS_Red",236
"2288",8,2,"Hurme et al_2020_TMS_Red",227
"2289",8,2,"Hurme et al_2020_TMS_Red",239
"2290",8,2,"Hurme et al_2020_TMS_Red",278
"2291",8,2,"Hurme et al_2020_TMS_Red",266
"2292",8,2,"Hurme et al_2020_TMS_Red",260
"2293",8,1,"Hurme et al_2020_TMS_Red",393
"2294",8,2,"Hurme et al_2020_TMS_Red",281
"2295",8,2,"Hurme et al_2020_TMS_Red",265
"2296",8,2,"Hurme et al_2020_TMS_Red",251
"2297",8,2,"Hurme et al_2020_TMS_Red",238
"2298",8,1,"Hurme et al_2020_TMS_Red",248
"2299",8,2,"Hurme et al_2020_TMS_Blue",189
"2300",8,2,"Hurme et al_2020_TMS_Blue",195
"2301",8,2,"Hurme et al_2020_TMS_Blue",227
"2302",8,2,"Hurme et al_2020_TMS_Blue",216
"2303",8,2,"Hurme et al_2020_TMS_Blue",210
"2304",8,2,"Hurme et al_2020_TMS_Blue",215
"2305",8,2,"Hurme et al_2020_TMS_Blue",239
"2306",8,2,"Hurme et al_2020_TMS_Blue",264
"2307",8,2,"Hurme et al_2020_TMS_Blue",270
"2308",8,2,"Hurme et al_2020_TMS_Blue",203
"2309",8,2,"Hurme et al_2020_TMS_Blue",232
"2310",8,2,"Hurme et al_2020_TMS_Blue",200
"2311",8,2,"Hurme et al_2020_TMS_Blue",235
"2312",8,2,"Hurme et al_2020_TMS_Blue",241
"2313",8,2,"Hurme et al_2020_TMS_Blue",349
"2314",8,2,"Hurme et al_2020_TMS_Blue",365
"2315",8,2,"Hurme et al_2020_TMS_Blue",244
"2316",8,2,"Hurme et al_2020_TMS_Blue",378
"2317",8,1,"Hurme et al_2020_TMS_Blue",268
"2318",8,1,"Hurme et al_2020_TMS_Blue",298
"2319",8,2,"Hurme et al_2020_TMS_Blue",360
"2320",8,2,"Hurme et al_2020_TMS_Red",197
"2321",8,2,"Hurme et al_2020_TMS_Red",198
"2322",8,2,"Hurme et al_2020_TMS_Red",230
"2323",8,2,"Hurme et al_2020_TMS_Red",291
"2324",8,2,"Hurme et al_2020_TMS_Red",421
"2325",8,2,"Hurme et al_2020_TMS_Red",236
"2326",8,2,"Hurme et al_2020_TMS_Red",277
"2327",8,2,"Hurme et al_2020_TMS_Red",259
"2328",8,2,"Hurme et al_2020_TMS_Red",263
"2329",8,2,"Hurme et al_2020_TMS_Red",389
"2330",8,2,"Hurme et al_2020_TMS_Red",254
"2331",8,2,"Hurme et al_2020_TMS_Red",234
"2332",8,2,"Hurme et al_2020_TMS_Red",225
"2333",8,2,"Hurme et al_2020_TMS_Red",240
"2334",8,2,"Hurme et al_2020_TMS_Red",362
"2335",8,2,"Hurme et al_2020_TMS_Red",283
"2336",8,2,"Hurme et al_2020_TMS_Blue",330
"2337",8,2,"Hurme et al_2020_TMS_Blue",240
"2338",8,2,"Hurme et al_2020_TMS_Blue",345
"2339",8,2,"Hurme et al_2020_TMS_Blue",229
"2340",8,2,"Hurme et al_2020_TMS_Blue",321
"2341",8,2,"Hurme et al_2020_TMS_Blue",258
"2342",8,2,"Hurme et al_2020_TMS_Blue",223
"2343",8,2,"Hurme et al_2020_TMS_Blue",240
"2344",8,2,"Hurme et al_2020_TMS_Blue",260
"2345",8,1,"Hurme et al_2020_TMS_Blue",253
"2346",8,1,"Hurme et al_2020_TMS_Blue",249
"2347",8,2,"Hurme et al_2020_TMS_Blue",219
"2348",8,1,"Hurme et al_2020_TMS_Blue",271
"2349",8,1,"Hurme et al_2020_TMS_Blue",209
"2350",8,1,"Hurme et al_2020_TMS_Blue",231
"2351",8,2,"Hurme et al_2020_TMS_Blue",230
"2352",8,2,"Hurme et al_2020_TMS_Blue",286
"2353",8,1,"Hurme et al_2020_TMS_Blue",235
"2354",8,2,"Hurme et al_2020_TMS_Blue",277
"2355",8,2,"Hurme et al_2020_TMS_Blue",252
"2356",8,2,"Hurme et al_2020_TMS_Blue",230
"2357",8,1,"Hurme et al_2020_TMS_Blue",207
"2358",8,2,"Hurme et al_2020_TMS_Blue",232
"2359",8,2,"Hurme et al_2020_TMS_Blue",227
"2360",8,2,"Hurme et al_2020_TMS_Blue",203
"2361",8,2,"Hurme et al_2020_TMS_Blue",232
"2362",8,1,"Hurme et al_2020_TMS_Blue",206
"2363",8,2,"Hurme et al_2020_TMS_Red",174
"2364",8,1,"Hurme et al_2020_TMS_Red",194
"2365",8,2,"Hurme et al_2020_TMS_Red",217
"2366",8,2,"Hurme et al_2020_TMS_Red",207
"2367",8,2,"Hurme et al_2020_TMS_Red",190
"2368",8,2,"Hurme et al_2020_TMS_Red",226
"2369",8,2,"Hurme et al_2020_TMS_Red",253
"2370",8,2,"Hurme et al_2020_TMS_Red",193
"2371",8,2,"Hurme et al_2020_TMS_Red",207
"2372",8,1,"Hurme et al_2020_TMS_Red",249
"2373",8,1,"Hurme et al_2020_TMS_Red",204
"2374",8,2,"Hurme et al_2020_TMS_Red",357
"2375",8,1,"Hurme et al_2020_TMS_Red",226
"2376",8,1,"Hurme et al_2020_TMS_Red",223
"2377",8,2,"Hurme et al_2020_TMS_Red",199
"2378",8,2,"Hurme et al_2020_TMS_Red",387
"2379",8,2,"Hurme et al_2020_TMS_Red",289
"2380",8,2,"Hurme et al_2020_TMS_Red",304
"2381",8,1,"Hurme et al_2020_TMS_Red",293
"2382",8,2,"Hurme et al_2020_TMS_Red",239
"2383",8,2,"Hurme et al_2020_TMS_Red",233
"2384",8,2,"Hurme et al_2020_TMS_Red",246
"2385",8,1,"Hurme et al_2020_TMS_Red",234
"2386",8,2,"Hurme et al_2020_TMS_Red",256
"2387",8,2,"Hurme et al_2020_TMS_Blue",332
"2388",8,2,"Hurme et al_2020_TMS_Blue",341
"2389",8,2,"Hurme et al_2020_TMS_Blue",207
"2390",8,2,"Hurme et al_2020_TMS_Blue",229
"2391",8,2,"Hurme et al_2020_TMS_Blue",241
"2392",8,2,"Hurme et al_2020_TMS_Blue",84
"2393",8,2,"Hurme et al_2020_TMS_Blue",310
"2394",8,2,"Hurme et al_2020_TMS_Blue",218
"2395",8,2,"Hurme et al_2020_TMS_Blue",219
"2396",8,2,"Hurme et al_2020_TMS_Blue",389
"2397",8,2,"Hurme et al_2020_TMS_Blue",193
"2398",8,2,"Hurme et al_2020_TMS_Blue",199
"2399",8,2,"Hurme et al_2020_TMS_Blue",223
"2400",8,2,"Hurme et al_2020_TMS_Blue",207
"2401",8,2,"Hurme et al_2020_TMS_Blue",208
"2402",8,2,"Hurme et al_2020_TMS_Blue",209
"2403",8,2,"Hurme et al_2020_TMS_Blue",222
"2404",8,2,"Hurme et al_2020_TMS_Blue",232
"2405",8,2,"Hurme et al_2020_TMS_Red",182
"2406",8,2,"Hurme et al_2020_TMS_Red",210
"2407",8,2,"Hurme et al_2020_TMS_Red",207
"2408",8,2,"Hurme et al_2020_TMS_Red",254
"2409",8,1,"Hurme et al_2020_TMS_Red",244
"2410",8,1,"Hurme et al_2020_TMS_Red",255
"2411",8,2,"Hurme et al_2020_TMS_Red",287
"2412",8,1,"Hurme et al_2020_TMS_Red",215
"2413",8,2,"Hurme et al_2020_TMS_Red",294
"2414",8,2,"Hurme et al_2020_TMS_Red",250
"2415",8,2,"Hurme et al_2020_TMS_Red",284
"2416",8,2,"Hurme et al_2020_TMS_Red",267
"2417",9,2,"Hurme et al_2020_TMS_Red",248
"2418",9,2,"Hurme et al_2020_TMS_Red",243
"2419",9,2,"Hurme et al_2020_TMS_Red",318
"2420",9,2,"Hurme et al_2020_TMS_Red",384
"2421",9,2,"Hurme et al_2020_TMS_Red",242
"2422",9,2,"Hurme et al_2020_TMS_Red",277
"2423",9,2,"Hurme et al_2020_TMS_Red",232
"2424",9,2,"Hurme et al_2020_TMS_Red",394
"2425",9,2,"Hurme et al_2020_TMS_Red",344
"2426",9,2,"Hurme et al_2020_TMS_Red",428
"2427",9,2,"Hurme et al_2020_TMS_Red",447
"2428",9,2,"Hurme et al_2020_TMS_Red",402
"2429",9,2,"Hurme et al_2020_TMS_Red",301
"2430",9,1,"Hurme et al_2020_TMS_Red",303
"2431",9,2,"Hurme et al_2020_TMS_Red",329
"2432",9,2,"Hurme et al_2020_TMS_Red",408
"2433",9,2,"Hurme et al_2020_TMS_Red",487
"2434",9,2,"Hurme et al_2020_TMS_Red",321
"2435",9,2,"Hurme et al_2020_TMS_Red",332
"2436",9,2,"Hurme et al_2020_TMS_Red",295
"2437",9,2,"Hurme et al_2020_TMS_Red",430
"2438",9,2,"Hurme et al_2020_TMS_Blue",517
"2439",9,2,"Hurme et al_2020_TMS_Blue",305
"2440",9,2,"Hurme et al_2020_TMS_Blue",318
"2441",9,2,"Hurme et al_2020_TMS_Blue",288
"2442",9,2,"Hurme et al_2020_TMS_Blue",304
"2443",9,2,"Hurme et al_2020_TMS_Blue",357
"2444",9,2,"Hurme et al_2020_TMS_Blue",291
"2445",9,2,"Hurme et al_2020_TMS_Blue",282
"2446",9,2,"Hurme et al_2020_TMS_Blue",326
"2447",9,2,"Hurme et al_2020_TMS_Blue",323
"2448",9,2,"Hurme et al_2020_TMS_Blue",336
"2449",9,2,"Hurme et al_2020_TMS_Blue",274
"2450",9,2,"Hurme et al_2020_TMS_Blue",351
"2451",9,2,"Hurme et al_2020_TMS_Blue",288
"2452",9,2,"Hurme et al_2020_TMS_Blue",302
"2453",9,2,"Hurme et al_2020_TMS_Blue",372
"2454",9,2,"Hurme et al_2020_TMS_Blue",299
"2455",9,2,"Hurme et al_2020_TMS_Blue",199
"2456",9,2,"Hurme et al_2020_TMS_Blue",334
"2457",9,2,"Hurme et al_2020_TMS_Red",392
"2458",9,2,"Hurme et al_2020_TMS_Red",328
"2459",9,2,"Hurme et al_2020_TMS_Red",330
"2460",9,2,"Hurme et al_2020_TMS_Red",269
"2461",9,2,"Hurme et al_2020_TMS_Red",487
"2462",9,2,"Hurme et al_2020_TMS_Red",264
"2463",9,2,"Hurme et al_2020_TMS_Red",284
"2464",9,2,"Hurme et al_2020_TMS_Red",291
"2465",9,2,"Hurme et al_2020_TMS_Red",266
"2466",9,2,"Hurme et al_2020_TMS_Red",308
"2467",9,1,"Hurme et al_2020_TMS_Red",222
"2468",9,2,"Hurme et al_2020_TMS_Red",330
"2469",9,2,"Hurme et al_2020_TMS_Red",209
"2470",9,2,"Hurme et al_2020_TMS_Red",288
"2471",9,1,"Hurme et al_2020_TMS_Red",371
"2472",9,2,"Hurme et al_2020_TMS_Red",308
"2473",9,2,"Hurme et al_2020_TMS_Red",282
"2474",9,2,"Hurme et al_2020_TMS_Red",295
"2475",9,2,"Hurme et al_2020_TMS_Red",344
"2476",9,2,"Hurme et al_2020_TMS_Red",270
"2477",9,2,"Hurme et al_2020_TMS_Red",351
"2478",9,2,"Hurme et al_2020_TMS_Blue",418
"2479",9,2,"Hurme et al_2020_TMS_Blue",224
"2480",9,2,"Hurme et al_2020_TMS_Blue",255
"2481",9,2,"Hurme et al_2020_TMS_Blue",270
"2482",9,2,"Hurme et al_2020_TMS_Blue",360
"2483",9,2,"Hurme et al_2020_TMS_Blue",264
"2484",9,2,"Hurme et al_2020_TMS_Blue",243
"2485",9,2,"Hurme et al_2020_TMS_Blue",342
