"Subject" "TrialNr" "Arrow" "ArrowTask.CRESP" "ArrowTask.RESP" "ArrowTask.ACC" "ArrowTask.RT" "Target" "Distractor" "Task" "TypeOfRelation" "Relatedness" "Word" "WordColor" "Picture" "PictureColor" "VoiceTask.RT" "WordError" "SpeechError" "IncorrectTrigger" "AnyError"
25 44 "left" 1 1 1 360 "circus" "cirkel" "word" "phonological" "related" "circus" "green" "cirkel_red.bmp" "red" 701.3 0 0 0 0
25 45 "right" 2 2 1 244 "hamer" "beitel" "word" "semantic" "related" "hamer" "green" "beitel_red.bmp" "red" 530.3 0 0 0 0
25 46 "right" 2 2 1 100 "trompet" "vulpen" "word" "semantic" "unrelated" "trompet" "green" "vulpen_red.bmp" "red" 625.3 0 0 0 0
25 47 "right" 2 2 1 181 "beitel" "hamer" "word" "semantic" "related" "beitel" "green" "hamer_red.bmp" "red" 640.3 0 0 0 0
25 48 "left" 1 1 1 200 "kogel" "rugzak" "word" "phonological" "unrelated" "kogel" "green" "rugzak_red.bmp" "red" 529.3 0 0 0 0
25 49 "left" 1 1 1 227 "molen" "fabriek" "pic" "semantic" "related" "fabriek" "red" "molen_green.bmp" "green" 890.3 0 0 0 0
25 50 "right" 2 2 1 197 "toren" "totem" "word" "phonological" "related" "toren" "green" "totem_red.bmp" "red" 687.3 0 0 0 0
25 51 "right" 2 2 1 184 "molen" "pistool" "pic" "semantic" "unrelated" "pistool" "red" "molen_green.bmp" "green" 1223.3 0 0 0 0
25 52 "right" 2 2 1 390 "vulpen" "trompet" "pic" "semantic" "unrelated" "trompet" "red" "vulpen_green.bmp" "green" 976.3 0 0 0 0
25 53 "right" 2 2 1 517 "schildpad" "vliegtuig" "pic" "semantic" "unrelated" "vliegtuig" "red" "schildpad_green.bmp" "green" 1326.3 0 0 0 0
25 54 "left" 1 1 1 232 "totem" "toren" "word" "phonological" "related" "totem" "green" "toren_red.bmp" "red" 757.3 0 0 0 0
25 55 "left" 1 1 1 166 "vliegtuig" "schildpad" "word" "semantic" "unrelated" "vliegtuig" "green" "schildpad_red.bmp" "red" 1213.3 0 0 0 0
25 56 "left" 1 1 1 163 "cirkel" "circus" "pic" "phonological" "related" "circus" "red" "cirkel_green.bmp" "green" 808.3 0 0 0 0
25 57 "left" 1 1 1 15 "molen" "pistool" "word" "semantic" "unrelated" "molen" "green" "pistool_red.bmp" "red" 797.3 0 0 0 0
25 58 "left" 1 1 1 15 "totem" "cirkel" "pic" "phonological" "unrelated" "cirkel" "red" "totem_green.bmp" "green" 822.3 0 0 0 0
25 59 "left" 1 1 1 349 "rugby" "rugzak" "word" "phonological" "related" "rugby" "green" "rugzak_red.bmp" "red" 775.3 0 0 0 0
25 60 "left" 1 1 1 178 "waaier" "wapen" "word" "phonological" "related" "waaier" "green" "wapen_red.bmp" "red" 829.3 0 0 0 0
25 61 "right" 2 2 1 161 "tafel" "zebra" "word" "phonological" "unrelated" "tafel" "green" "zebra_red.bmp" "red" 604.3 0 0 0 0
25 62 "left" 1 1 1 21 "waaier" "wapen" "pic" "phonological" "related" "wapen" "red" "waaier_green.bmp" "green" 799.3 0 0 0 0
25 63 "right" 2 2 1 160 "vulpen" "potlood" "pic" "semantic" "related" "potlood" "red" "vulpen_green.bmp" "green" 797.3 0 0 0 0
25 64 "right" 2 2 1 282 "schildpad" "vliegtuig" "word" "semantic" "unrelated" "schildpad" "green" "vliegtuig_red.bmp" "red" 700.3 0 0 0 0
25 65 "left" 1 1 1 144 "beitel" "bureau" "word" "semantic" "unrelated" "beitel" "green" "bureau_red.bmp" "red" 596.3 0 0 0 0
25 66 "right" 2 2 1 442 "waaier" "beker" "word" "phonological" "unrelated" "waaier" "green" "beker_red.bmp" "red" 687.3 0 0 0 0
25 67 "right" 2 2 1 1236 "kanon" "pistool" "pic" "semantic" "related" "pistool" "red" "kanon_green.bmp" "green" 858.3 0 1 0 1
25 68 "right" 2 2 1 253 "banaan" "appel" "word" "semantic" "related" "banaan" "green" "appel_red.bmp" "red" 685.3 0 0 0 0
25 69 "left" 1 1 1 234 "sandaal" "zwemvlies" "word" "semantic" "related" "sandaal" "green" "zwemvlies_red.bmp" "red" 683.3 0 0 0 0
25 70 "right" 2 2 1 710 "rugzak" "rugby" "word" "phonological" "related" "rugzak" "green" "rugby_red.bmp" "red" 569.3 0 0 0 0
25 71 "right" 2 2 1 2149 "beker" "bezem" "pic" "phonological" "related" "bezem" "red" "beker_green.bmp" "green" 687.3 1 0 0 1
25 72 "left" 1 1 1 245 "potlood" "cello" "pic" "semantic" "unrelated" "cello" "red" "potlood_green.bmp" "green" 1113.3 0 0 0 0
25 73 "left" 1 1 1 144 "rugby" "koning" "pic" "phonological" "unrelated" "koning" "red" "rugby_green.bmp" "green" 799.3 0 0 0 0
25 74 "right" 2 2 1 371 "banaan" "appel" "pic" "semantic" "related" "appel" "red" "banaan_green.bmp" "green" 790.3 0 0 0 0
25 75 "right" 2 2 1 57 "pistool" "molen" "word" "semantic" "unrelated" "pistool" "green" "molen_red.bmp" "red" 1116.3 0 0 0 0
25 76 "right" 2 2 1 16 "toren" "totem" "pic" "phonological" "related" "totem" "red" "toren_green.bmp" "green" 797.3 0 0 0 0
25 77 "left" 1 1 1 291 "rugby" "rugzak" "pic" "phonological" "related" "rugzak" "red" "rugby_green.bmp" "green" 921.3 0 0 0 0
25 78 "left" 1 1 1 129 "waaier" "beker" "pic" "phonological" "unrelated" "beker" "red" "waaier_green.bmp" "green" 677.3 0 0 0 0
25 79 "left" 1 1 1 28 "toren" "circus" "word" "phonological" "unrelated" "toren" "green" "circus_red.bmp" "red" 908.3 0 0 0 0
25 80 "left" 1 1 1 88 "taco" "zegel" "word" "phonological" "unrelated" "taco" "green" "zegel_red.bmp" "red" 772.3 0 0 0 0
25 81 "right" 2 2 1 150 "circus" "toren" "pic" "phonological" "unrelated" "toren" "red" "circus_green.bmp" "green" 865.3 0 0 0 0
25 82 "right" 2 2 1 212 "beker" "bezem" "word" "phonological" "related" "beker" "green" "bezem_red.bmp" "red" 703.3 0 0 0 0
25 83 "right" 2 1 0 125 "rugzak" "kogel" "word" "phonological" "unrelated" "rugzak" "green" "kogel_red.bmp" "red" 550.3 0 0 0 0
25 84 "left" 1 1 1 586 "vulpen" "potlood" "word" "semantic" "related" "vulpen" "green" "potlood_red.bmp" "red" 878.3 0 0 0 0
25 85 "right" 2 2 1 179 "zebra" "tafel" "word" "phonological" "unrelated" "zebra" "green" "tafel_red.bmp" "red" 682.3 0 0 0 0
25 86 "right" 2 2 1 189 "cello" "trompet" "word" "semantic" "related" "cello" "green" "trompet_red.bmp" "red" 703.3 0 0 0 0
25 87 "right" 2 2 1 301 "konijn" "schildpad" "word" "semantic" "related" "konijn" "green" "schildpad_red.bmp" "red" 786.3 0 0 0 0
25 88 "left" 1 1 1 127 "vliegtuig" "auto" "pic" "semantic" "related" "auto" "red" "vliegtuig_green.bmp" "green" 969.3 0 0 0 0
25 89 "right" 2 2 1 154 "lelie" "kabel" "pic" "phonological" "unrelated" "kabel" "red" "lelie_green.bmp" "green" 849.3 0 0 0 0
25 90 "left" 1 1 1 129 "zegel" "zebra" "word" "phonological" "related" "zegel" "green" "zebra_red.bmp" "red" 849.3 0 0 0 0
25 91 "left" 1 1 1 447 "zetel" "hamer" "pic" "semantic" "unrelated" "hamer" "red" "zetel_green.bmp" "green" 890.3 0 0 0 0
25 92 "left" 1 1 1 173 "pistool" "kanon" "word" "semantic" "related" "pistool" "green" "kanon_red.bmp" "red" 946.3 0 0 0 0
25 93 "left" 1 1 1 213 "taco" "zegel" "pic" "phonological" "unrelated" "zegel" "red" "taco_green.bmp" "green" 921.3 0 0 0 0
25 94 "left" 1 1 1 21 "cello" "potlood" "word" "semantic" "unrelated" "cello" "green" "potlood_red.bmp" "red" 750.3 0 0 0 0
25 95 "right" 2 2 1 27 "fabriek" "molen" "word" "semantic" "related" "fabriek" "green" "molen_red.bmp" "red" 796.3 0 0 0 0
25 96 "right" 2 2 1 11 "lepel" "lelie" "pic" "phonological" "related" "lelie" "red" "lepel_green.bmp" "green" 736.3 0 0 0 0
25 97 "left" 1 1 1 636 "koning" "rugby" "pic" "phonological" "unrelated" "rugby" "red" "koning_green.bmp" "green" 942.3 0 0 0 0
25 98 "right" 2 2 1 21 "schildpad" "konijn" "pic" "semantic" "related" "konijn" "red" "schildpad_green.bmp" "green" 861.3 0 0 0 0
25 99 "left" 1 1 1 500 "banaan" "zwemvlies" "word" "semantic" "unrelated" "banaan" "green" "zwemvlies_red.bmp" "red" 911.3 0 0 0 0
25 100 "right" 2 2 1 76 "bureau" "zetel" "pic" "semantic" "related" "zetel" "red" "bureau_green.bmp" "green" 1025.3 0 0 0 0
25 101 "right" 2 2 1 164 "zegel" "zebra" "pic" "phonological" "related" "zebra" "red" "zegel_green.bmp" "green" 1030.3 0 0 0 0
25 102 "right" 2 2 1 93 "zwemvlies" "banaan" "pic" "semantic" "unrelated" "banaan" "red" "zwemvlies_green.bmp" "green" 913.3 0 0 0 0
25 103 "left" 1 1 1 165 "zebra" "zegel" "word" "phonological" "related" "zebra" "green" "zegel_red.bmp" "red" 907.3 0 0 0 0
25 104 "left" 1 1 1 334 "beitel" "hamer" "pic" "semantic" "related" "hamer" "red" "beitel_green.bmp" "green" 776.3 0 0 0 0
25 105 "right" 2 2 1 137 "zebra" "zegel" "pic" "phonological" "related" "zegel" "red" "zebra_green.bmp" "green" 812.3 0 0 0 0
25 106 "left" 1 1 1 285 "konijn" "auto" "word" "semantic" "unrelated" "konijn" "green" "auto_red.bmp" "red" 863.3 0 0 0 0
25 107 "left" 1 1 1 239 "zebra" "tafel" "pic" "phonological" "unrelated" "tafel" "red" "zebra_green.bmp" "green" 802.3 0 0 0 0
25 108 "right" 2 2 1 123 "cello" "trompet" "pic" "semantic" "related" "trompet" "red" "cello_green.bmp" "green" 949.3 0 0 0 0
25 109 "right" 2 2 1 341 "zwemvlies" "sandaal" "word" "semantic" "related" "zwemvlies" "green" "sandaal_red.bmp" "red" 1147.3 0 0 0 0
25 110 "left" 1 1 1 46 "bureau" "zetel" "word" "semantic" "related" "bureau" "green" "zetel_red.bmp" "red" 684.3 0 0 0 0
25 111 "right" 2 1 0 449 "trompet" "cello" "word" "semantic" "related" "trompet" "green" "cello_red.bmp" "red" 860.3 0 0 0 0
25 112 "left" 1 1 1 249 "bezem" "wapen" "pic" "phonological" "unrelated" "wapen" "red" "bezem_green.bmp" "green" 928.3 0 0 0 0
25 113 "right" 2 2 1 303 "konijn" "auto" "pic" "semantic" "unrelated" "auto" "red" "konijn_green.bmp" "green" 860.3 0 0 0 0
25 114 "left" 1 1 1 175 "wapen" "bezem" "word" "phonological" "unrelated" "wapen" "green" "bezem_red.bmp" "red" 706.3 0 0 0 0
25 115 "left" 1 1 1 258 "kogel" "koning" "pic" "phonological" "related" "koning" "red" "kogel_green.bmp" "green" 1086.3 0 0 0 0
25 116 "left" 1 1 1 53 "hamer" "zetel" "word" "semantic" "unrelated" "hamer" "green" "zetel_red.bmp" "red" 802.3 0 0 0 0
25 117 "right" 2 2 1 35 "auto" "konijn" "word" "semantic" "unrelated" "auto" "green" "konijn_red.bmp" "red" 764.3 0 0 0 0
25 118 "left" 1 1 1 729 "kogel" "rugzak" "pic" "phonological" "unrelated" "rugzak" "red" "kogel_green.bmp" "green" 946.3 0 0 0 0
25 119 "right" 2 2 1 632 "wapen" "waaier" "pic" "phonological" "related" "waaier" "red" "wapen_green.bmp" "green" 949.3 0 0 0 0
25 120 "right" 2 2 1 332 "rugzak" "kogel" "pic" "phonological" "unrelated" "kogel" "red" "rugzak_green.bmp" "green" 613.3 0 0 0 0
25 121 "right" 2 2 1 8 "cirkel" "circus" "word" "phonological" "related" "cirkel" "green" "circus_red.bmp" "red" 1060.3 0 0 0 0
25 122 "left" 1 1 1 233 "pistool" "molen" "pic" "semantic" "unrelated" "molen" "red" "pistool_green.bmp" "green" 1637.3 0 0 0 0
25 123 "right" 2 1 0 594 "trompet" "vulpen" "pic" "semantic" "unrelated" "vulpen" "red" "trompet_green.bmp" "green" 963.3 0 0 0 0
25 124 "right" 2 2 1 147 "banaan" "zwemvlies" "pic" "semantic" "unrelated" "zwemvlies" "red" "banaan_green.bmp" "green" 844.3 0 0 0 0
25 125 "right" 2 2 1 77 "cirkel" "totem" "pic" "phonological" "unrelated" "totem" "red" "cirkel_green.bmp" "green" 876.3 0 0 0 0
25 126 "right" 2 2 1 747 "sandaal" "zwemvlies" "pic" "semantic" "related" "zwemvlies" "red" "sandaal_green.bmp" "green" 1896.3 0 0 1 1
25 127 "left" 1 1 1 0 "auto" "konijn" "pic" "semantic" "unrelated" "konijn" "red" "auto_green.bmp" "green" 909.3 0 0 0 0
25 128 "left" 1 1 1 107 "bureau" "beitel" "pic" "semantic" "unrelated" "beitel" "red" "bureau_green.bmp" "green" 1066.3 0 0 0 0
25 129 "left" 1 1 1 70 "appel" "sandaal" "word" "semantic" "unrelated" "appel" "green" "sandaal_red.bmp" "red" 1050.3 0 0 0 0
25 130 "left" 1 1 1 348 "taco" "tafel" "pic" "phonological" "related" "tafel" "red" "taco_green.bmp" "green" 793.3 0 0 0 0
25 131 "right" 2 2 1 150 "appel" "banaan" "word" "semantic" "related" "appel" "green" "banaan_red.bmp" "red" 696.3 0 0 0 0
25 132 "left" 1 1 1 246 "vulpen" "trompet" "word" "semantic" "unrelated" "vulpen" "green" "trompet_red.bmp" "red" 811.3 0 0 0 0
25 133 "left" 1 1 1 280 "auto" "vliegtuig" "pic" "semantic" "related" "vliegtuig" "red" "auto_green.bmp" "green" 651.3 0 0 0 0
25 134 "right" 2 2 1 1071 "zwemvlies" "banaan" "word" "semantic" "unrelated" "zwemvlies" "green" "banaan_red.bmp" "red" 6064.3 0 0 1 1
25 135 "right" 2 2 1 394 "kano" "lepel" "pic" "phonological" "unrelated" "lepel" "red" "kano_green.bmp" "green" 835.3 0 0 0 0
25 136 "right" 2 2 1 371 "kanon" "fabriek" "pic" "semantic" "unrelated" "fabriek" "red" "kanon_green.bmp" "green" 1515.3 0 0 0 0
25 137 "right" 2 2 1 329 "bezem" "beker" "word" "phonological" "related" "bezem" "green" "beker_red.bmp" "red" 731.3 0 0 0 0
25 138 "left" 1 1 1 429 "kabel" "kano" "word" "phonological" "related" "kabel" "green" "kano_red.bmp" "red" 682.3 0 0 0 0
25 139 "left" 1 1 1 490 "zetel" "hamer" "word" "semantic" "unrelated" "zetel" "green" "hamer_red.bmp" "red" 687.3 0 0 0 0
25 140 "right" 2 2 1 371 "zwemvlies" "sandaal" "pic" "semantic" "related" "sandaal" "red" "zwemvlies_green.bmp" "green" 1047.3 0 0 0 0
25 141 "left" 1 1 1 419 "kabel" "lelie" "pic" "phonological" "unrelated" "lelie" "red" "kabel_green.bmp" "green" 827.3 0 0 0 0
25 142 "right" 2 2 1 496 "lepel" "kano" "word" "phonological" "unrelated" "lepel" "green" "kano_red.bmp" "red" 645.3 0 0 0 0
25 143 "right" 2 2 1 135 "lelie" "kabel" "word" "phonological" "unrelated" "lelie" "green" "kabel_red.bmp" "red" 761.3 0 0 0 0
25 144 "left" 1 1 1 223 "taco" "tafel" "word" "phonological" "related" "taco" "green" "tafel_red.bmp" "red" 819.3 0 0 0 0
25 145 "right" 2 2 1 262 "potlood" "vulpen" "pic" "semantic" "related" "vulpen" "red" "potlood_green.bmp" "green" 1300.3 0 0 0 0
25 146 "right" 2 2 1 387 "fabriek" "kanon" "word" "semantic" "unrelated" "fabriek" "green" "kanon_red.bmp" "red" 924.3 0 0 0 0
25 147 "right" 2 2 1 435 "cello" "potlood" "pic" "semantic" "unrelated" "potlood" "red" "cello_green.bmp" "green" 835.3 0 0 0 0
25 148 "right" 2 2 1 522 "auto" "vliegtuig" "word" "semantic" "related" "auto" "green" "vliegtuig_red.bmp" "red" 720.3 0 0 0 0
25 149 "right" 2 2 1 386 "zegel" "taco" "pic" "phonological" "unrelated" "taco" "red" "zegel_green.bmp" "green" 1000.3 0 0 0 0
25 150 "right" 2 2 1 156 "kanon" "pistool" "word" "semantic" "related" "kanon" "green" "pistool_red.bmp" "red" 715.3 0 0 0 0
25 151 "left" 1 1 1 454 "rugzak" "rugby" "pic" "phonological" "related" "rugby" "red" "rugzak_green.bmp" "green" 790.3 0 0 0 0
25 152 "right" 2 2 1 435 "tafel" "taco" "pic" "phonological" "related" "taco" "red" "tafel_green.bmp" "green" 974.3 0 0 0 0
25 153 "right" 2 2 1 252 "koning" "kogel" "word" "phonological" "related" "koning" "green" "kogel_red.bmp" "red" 739.3 0 0 0 0
25 154 "right" 2 2 1 350 "wapen" "waaier" "word" "phonological" "related" "wapen" "green" "waaier_red.bmp" "red" 700.3 0 0 0 0
25 155 "left" 1 1 1 349 "hamer" "beitel" "pic" "semantic" "related" "beitel" "red" "hamer_green.bmp" "green" 1665.3 0 0 0 0
25 156 "right" 2 2 1 631 "lepel" "kano" "pic" "phonological" "unrelated" "kano" "red" "lepel_green.bmp" "green" 721.3 0 0 0 0
25 157 "left" 1 1 1 505 "totem" "toren" "pic" "phonological" "related" "toren" "red" "totem_green.bmp" "green" 782.3 0 0 0 0
25 158 "left" 1 1 1 1115 "zetel" "bureau" "pic" "semantic" "related" "bureau" "red" "zetel_green.bmp" "green" 899.3 0 0 1 1
25 159 "left" 1 1 1 489 "kabel" "lelie" "word" "phonological" "unrelated" "kabel" "green" "lelie_red.bmp" "red" 1160.3 0 0 0 0
25 160 "right" 2 2 1 270 "beker" "waaier" "word" "phonological" "unrelated" "beker" "green" "waaier_red.bmp" "red" 920.3 0 0 0 0
26 1 "left" 1 1 1 909 "vulpen" "potlood" "pic" "semantic" "related" "potlood" "red" "vulpen_green.bmp" "green" 1998.3 0 0 0 0
26 2 "left" 1 1 1 422 "hamer" "beitel" "word" "semantic" "related" "hamer" "green" "beitel_red.bmp" "red" 1467.3 0 0 0 0
26 3 "right" 2 2 1 297 "rugzak" "kogel" "word" "phonological" "unrelated" "rugzak" "green" "kogel_red.bmp" "red" 1255.3 0 0 0 0
26 4 "left" 1 1 1 339 "lelie" "lepel" "pic" "phonological" "related" "lepel" "red" "lelie_green.bmp" "green" 1172.3 0 0 0 0
26 5 "left" 1 1 1 269 "beker" "bezem" "pic" "phonological" "related" "bezem" "red" "beker_green.bmp" "green" 1214.3 0 0 0 0
26 6 "left" 1 1 1 294 "kano" "lepel" "word" "phonological" "unrelated" "kano" "green" "lepel_red.bmp" "red" 1131.3 0 0 0 0
26 7 "left" 1 1 1 170 "zetel" "bureau" "pic" "semantic" "related" "bureau" "red" "zetel_green.bmp" "green" 945.3 0 0 0 0
26 8 "right" 2 2 1 294 "zegel" "zebra" "word" "phonological" "related" "zegel" "green" "zebra_red.bmp" "red" 968.3 0 0 0 0
26 9 "left" 1 1 1 330 "zetel" "bureau" "word" "semantic" "related" "zetel" "green" "bureau_red.bmp" "red" 1036.3 0 0 0 0
26 10 "right" 2 2 1 271 "totem" "cirkel" "pic" "phonological" "unrelated" "cirkel" "red" "totem_green.bmp" "green" 1362.3 0 0 0 0
26 11 "left" 1 1 1 463 "konijn" "auto" "pic" "semantic" "unrelated" "auto" "red" "konijn_green.bmp" "green" 987.3 0 0 0 0
26 12 "left" 1 1 1 443 "molen" "pistool" "word" "semantic" "unrelated" "molen" "green" "pistool_red.bmp" "red" 1197.3 0 0 0 0
26 13 "right" 2 2 1 315 "beitel" "hamer" "word" "semantic" "related" "beitel" "green" "hamer_red.bmp" "red" 847.3 0 0 0 0
26 14 "left" 1 1 1 251 "lelie" "kabel" "word" "phonological" "unrelated" "lelie" "green" "kabel_red.bmp" "red" 961.3 0 0 0 0
26 15 "right" 2 2 1 216 "taco" "zegel" "pic" "phonological" "unrelated" "zegel" "red" "taco_green.bmp" "green" 1540.3 0 0 0 0
26 16 "right" 2 2 1 48 "circus" "cirkel" "word" "phonological" "related" "circus" "green" "cirkel_red.bmp" "red" 1048.3 0 0 0 0
26 17 "right" 2 2 1 825 "pistool" "kanon" "pic" "semantic" "related" "kanon" "red" "pistool_green.bmp" "green" 1755.3 0 0 0 0
26 18 "right" 2 2 1 256 "taco" "zegel" "word" "phonological" "unrelated" "taco" "green" "zegel_red.bmp" "red" 928.3 0 0 0 0
26 19 "left" 1 1 1 181 "konijn" "schildpad" "pic" "semantic" "related" "schildpad" "red" "konijn_green.bmp" "green" 1050.3 0 0 0 0
26 20 "left" 1 1 1 354 "vulpen" "trompet" "word" "semantic" "unrelated" "vulpen" "green" "trompet_red.bmp" "red" 831.3 0 0 0 0
26 21 "right" 2 2 1 183 "circus" "toren" "word" "phonological" "unrelated" "circus" "green" "toren_red.bmp" "red" 857.3 0 0 0 0
26 22 "right" 2 2 1 81 "fabriek" "molen" "pic" "semantic" "related" "molen" "red" "fabriek_green.bmp" "green" 1061.3 0 0 0 0
26 23 "right" 2 2 1 202 "potlood" "vulpen" "pic" "semantic" "related" "vulpen" "red" "potlood_green.bmp" "green" 1350.3 0 0 0 0
26 24 "right" 2 2 1 65 "pistool" "molen" "pic" "semantic" "unrelated" "molen" "red" "pistool_green.bmp" "green" 1235.3 0 0 0 0
26 25 "left" 1 2 0 29 "zegel" "taco" "word" "phonological" "unrelated" "zegel" "green" "taco_red.bmp" "red" 908.3 0 0 0 0
26 26 "right" 2 2 1 222 "kabel" "lelie" "pic" "phonological" "unrelated" "lelie" "red" "kabel_green.bmp" "green" 1335.3 0 0 0 0
26 27 "left" 1 1 1 247 "trompet" "vulpen" "pic" "semantic" "unrelated" "vulpen" "red" "trompet_green.bmp" "green" 1098.3 0 0 0 0
26 28 "left" 1 1 1 388 "lepel" "lelie" "word" "phonological" "related" "lepel" "green" "lelie_red.bmp" "red" 1092.3 0 0 0 0
26 29 "left" 1 1 1 358 "bureau" "beitel" "pic" "semantic" "unrelated" "beitel" "red" "bureau_green.bmp" "green" 1217.3 0 0 0 0
26 30 "right" 2 2 1 45 "kano" "kabel" "word" "phonological" "related" "kano" "green" "kabel_red.bmp" "red" 935.3 0 0 0 0
26 31 "left" 1 1 1 161 "zegel" "taco" "pic" "phonological" "unrelated" "taco" "red" "zegel_green.bmp" "green" 1344.3 0 0 0 0
26 32 "right" 2 2 1 285 "zwemvlies" "banaan" "pic" "semantic" "unrelated" "banaan" "red" "zwemvlies_green.bmp" "green" 1298.3 0 0 0 0
26 33 "left" 1 1 1 254 "sandaal" "appel" "word" "semantic" "unrelated" "sandaal" "green" "appel_red.bmp" "red" 860.3 0 0 0 0
26 34 "right" 2 2 1 110 "hamer" "zetel" "word" "semantic" "unrelated" "hamer" "green" "zetel_red.bmp" "red" 724.3 0 0 0 0
26 35 "right" 2 2 1 286 "tafel" "taco" "pic" "phonological" "related" "taco" "red" "tafel_green.bmp" "green" 1112.3 0 0 0 0
26 36 "right" 2 2 1 230 "banaan" "appel" "word" "semantic" "related" "banaan" "green" "appel_red.bmp" "red" 754.3 0 0 0 0
26 37 "left" 1 1 1 139 "potlood" "vulpen" "word" "semantic" "related" "potlood" "green" "vulpen_red.bmp" "red" 843.3 0 0 0 0
26 38 "left" 1 1 1 174 "lepel" "kano" "pic" "phonological" "unrelated" "kano" "red" "lepel_green.bmp" "green" 813.3 0 0 0 0
26 39 "left" 1 1 1 167 "rugby" "koning" "word" "phonological" "unrelated" "rugby" "green" "koning_red.bmp" "red" 1311.3 0 0 0 0
26 40 "left" 1 1 1 215 "kano" "lepel" "pic" "phonological" "unrelated" "lepel" "red" "kano_green.bmp" "green" 1505.3 0 0 0 0
26 41 "left" 1 1 1 219 "appel" "banaan" "pic" "semantic" "related" "banaan" "red" "appel_green.bmp" "green" 965.3 0 0 0 0
26 42 "right" 2 2 1 1026 "vliegtuig" "schildpad" "word" "semantic" "unrelated" "vliegtuig" "green" "schildpad_red.bmp" "red" 1351.3 0 0 0 0
26 43 "right" 2 2 1 314 "sandaal" "zwemvlies" "word" "semantic" "related" "sandaal" "green" "zwemvlies_red.bmp" "red" 917.3 0 0 0 0
26 44 "right" 2 2 1 314 "vulpen" "trompet" "pic" "semantic" "unrelated" "trompet" "red" "vulpen_green.bmp" "green" 1703.3 0 0 0 0
26 45 "left" 1 1 1 234 "totem" "toren" "word" "phonological" "related" "totem" "green" "toren_red.bmp" "red" 1148.3 0 0 0 0
26 46 "right" 2 2 1 103 "hamer" "beitel" "pic" "semantic" "related" "beitel" "red" "hamer_green.bmp" "green" 1551.3 0 0 0 0
26 47 "left" 1 1 1 505 "kanon" "pistool" "pic" "semantic" "related" "pistool" "red" "kanon_green.bmp" "green" 1851.3 0 0 0 0
26 48 "left" 1 1 1 234 "beitel" "hamer" "pic" "semantic" "related" "hamer" "red" "beitel_green.bmp" "green" 1070.3 0 0 0 0
26 49 "left" 1 1 1 136 "cirkel" "totem" "pic" "phonological" "unrelated" "totem" "red" "cirkel_green.bmp" "green" 1070.3 0 0 0 0
26 50 "right" 2 2 1 138 "konijn" "auto" "word" "semantic" "unrelated" "konijn" "green" "auto_red.bmp" "red" 770.3 0 0 0 0
26 51 "left" 1 1 1 169 "tafel" "zebra" "word" "phonological" "unrelated" "tafel" "green" "zebra_red.bmp" "red" 958.3 0 0 0 0
26 52 "left" 1 1 1 776 "sandaal" "zwemvlies" "pic" "semantic" "related" "zwemvlies" "red" "sandaal_green.bmp" "green" 1115.3 0 0 0 0
26 53 "right" 2 2 1 713 "pistool" "kanon" "word" "semantic" "related" "pistool" "green" "kanon_red.bmp" "red" 1098.3 0 0 0 0
26 54 "left" 1 1 1 218 "schildpad" "vliegtuig" "pic" "semantic" "unrelated" "vliegtuig" "red" "schildpad_green.bmp" "green" 1064.3 0 0 0 0
