idv,iv,dv,exp
6 dt,unrel,390.2,Faivre et al._2014_4_cong
6 dt,rel,540.1,Faivre et al._2014_4_incong
6 dt,rel,506.9,Faivre et al._2014_4_incong
6 dt,rel,449.2,Faivre et al._2014_4_incong
6 dt,rel,782.6,Faivre et al._2014_4_cong
6 dt,unrel,353.8,Faivre et al._2014_4_cong
6 dt,unrel,484.8,Faivre et al._2014_4_incong
6 dt,rel,739.3,Faivre et al._2014_4_incong
6 dt,unrel,418.3,Faivre et al._2014_4_incong
6 dt,unrel,386.9,Faivre et al._2014_4_incong
6 dt,rel,853.6,Faivre et al._2014_4_cong
6 dt,unrel,952.7,Faivre et al._2014_4_incong
7 ee,unrel,1033.1,Faivre et al._2014_4_cong
7 ee,unrel,728.7,Faivre et al._2014_4_incong
7 ee,rel,1639.4,Faivre et al._2014_4_cong
7 ee,rel,553.1,Faivre et al._2014_4_cong
7 ee,unrel,944.5,Faivre et al._2014_4_incong
7 ee,unrel,768,Faivre et al._2014_4_incong
7 ee,rel,415.3,Faivre et al._2014_4_cong
7 ee,unrel,665.3,Faivre et al._2014_4_cong
7 ee,unrel,688.7,Faivre et al._2014_4_cong
7 ee,unrel,1090.3,Faivre et al._2014_4_cong
7 ee,unrel,572.4,Faivre et al._2014_4_cong
7 ee,rel,3518.8,Faivre et al._2014_4_incong
7 ee,unrel,911.5,Faivre et al._2014_4_incong
7 ee,unrel,801.8,Faivre et al._2014_4_cong
7 ee,rel,1087.2,Faivre et al._2014_4_cong
7 ee,unrel,1067.7,Faivre et al._2014_4_incong
7 ee,rel,700.1,Faivre et al._2014_4_incong
7 ee,rel,521.6,Faivre et al._2014_4_incong
7 ee,unrel,738.7,Faivre et al._2014_4_cong
7 ee,unrel,776.1,Faivre et al._2014_4_cong
7 ee,unrel,831.7,Faivre et al._2014_4_cong
7 ee,rel,752.7,Faivre et al._2014_4_cong
7 ee,unrel,866.3,Faivre et al._2014_4_cong
7 ee,unrel,529,Faivre et al._2014_4_cong
7 ee,unrel,747.6,Faivre et al._2014_4_incong
7 ee,unrel,569.8,Faivre et al._2014_4_incong
7 ee,rel,769.1,Faivre et al._2014_4_incong
7 ee,unrel,508.4,Faivre et al._2014_4_incong
7 ee,unrel,504.3,Faivre et al._2014_4_incong
7 ee,unrel,949.2,Faivre et al._2014_4_incong
7 ee,unrel,451.4,Faivre et al._2014_4_cong
7 ee,rel,951.6,Faivre et al._2014_4_incong
7 ee,rel,671.9,Faivre et al._2014_4_cong
7 ee,unrel,318.2,Faivre et al._2014_4_cong
7 ee,rel,568.5,Faivre et al._2014_4_cong
7 ee,unrel,767.1,Faivre et al._2014_4_incong
7 ee,rel,554.4,Faivre et al._2014_4_cong
7 ee,rel,682.2,Faivre et al._2014_4_incong
7 ee,unrel,394.8,Faivre et al._2014_4_cong
7 ee,rel,935.7,Faivre et al._2014_4_incong
7 ee,unrel,650.1,Faivre et al._2014_4_incong
7 ee,rel,1390.1,Faivre et al._2014_4_incong
7 ee,rel,431,Faivre et al._2014_4_cong
7 ee,unrel,747.7,Faivre et al._2014_4_incong
7 ee,rel,1147.3,Faivre et al._2014_4_incong
7 ee,rel,1041.8,Faivre et al._2014_4_incong
7 ee,unrel,1042.8,Faivre et al._2014_4_incong
7 ee,unrel,538.3,Faivre et al._2014_4_cong
7 ee,rel,1239.9,Faivre et al._2014_4_incong
7 ee,rel,518.3,Faivre et al._2014_4_incong
7 ee,rel,441,Faivre et al._2014_4_incong
7 ee,rel,454.9,Faivre et al._2014_4_incong
7 ee,rel,405.3,Faivre et al._2014_4_cong
7 ee,rel,497.6,Faivre et al._2014_4_cong
7 ee,rel,691.9,Faivre et al._2014_4_incong
7 ee,unrel,826.2,Faivre et al._2014_4_incong
7 ee,unrel,616.8,Faivre et al._2014_4_incong
7 ee,rel,440.1,Faivre et al._2014_4_cong
7 ee,rel,432.8,Faivre et al._2014_4_cong
7 ee,unrel,1150.2,Faivre et al._2014_4_incong
7 ee,rel,383.2,Faivre et al._2014_4_cong
7 ee,rel,604.8,Faivre et al._2014_4_incong
7 ee,rel,399.3,Faivre et al._2014_4_cong
7 ee,unrel,438.2,Faivre et al._2014_4_incong
7 ee,unrel,437.4,Faivre et al._2014_4_cong
7 ee,rel,687.6,Faivre et al._2014_4_incong
7 ee,rel,660.4,Faivre et al._2014_4_incong
7 ee,rel,587.8,Faivre et al._2014_4_incong
7 ee,rel,559.3,Faivre et al._2014_4_incong
7 ee,unrel,489.8,Faivre et al._2014_4_cong
7 ee,rel,671.1,Faivre et al._2014_4_cong
7 ee,unrel,717.5,Faivre et al._2014_4_incong
7 ee,rel,687,Faivre et al._2014_4_incong
7 ee,rel,402.7,Faivre et al._2014_4_cong
7 ee,unrel,429.2,Faivre et al._2014_4_cong
7 ee,unrel,452.8,Faivre et al._2014_4_incong
7 ee,unrel,524.8,Faivre et al._2014_4_cong
7 ee,unrel,320.4,Faivre et al._2014_4_cong
7 ee,rel,311,Faivre et al._2014_4_cong
7 ee,unrel,430.1,Faivre et al._2014_4_incong
7 ee,rel,356.6,Faivre et al._2014_4_cong
7 ee,rel,674.8,Faivre et al._2014_4_cong
7 ee,unrel,606,Faivre et al._2014_4_incong
7 ee,unrel,397.6,Faivre et al._2014_4_cong
7 ee,unrel,607.9,Faivre et al._2014_4_incong
7 ee,rel,516.6,Faivre et al._2014_4_incong
7 ee,unrel,477,Faivre et al._2014_4_cong
7 ee,rel,306.7,Faivre et al._2014_4_incong
7 ee,unrel,358.5,Faivre et al._2014_4_incong
7 ee,unrel,342.9,Faivre et al._2014_4_cong
7 ee,rel,363.5,Faivre et al._2014_4_cong
7 ee,rel,304.1,Faivre et al._2014_4_cong
7 ee,rel,361.8,Faivre et al._2014_4_incong
7 ee,rel,385.3,Faivre et al._2014_4_cong
7 ee,unrel,373.3,Faivre et al._2014_4_cong
7 ee,rel,361.5,Faivre et al._2014_4_incong
7 ee,rel,390.6,Faivre et al._2014_4_incong
7 ee,unrel,661.7,Faivre et al._2014_4_incong
7 ee,unrel,435.5,Faivre et al._2014_4_incong
7 ee,rel,400,Faivre et al._2014_4_cong
7 ee,unrel,610.2,Faivre et al._2014_4_cong
7 ee,unrel,357.4,Faivre et al._2014_4_cong
7 ee,unrel,382.7,Faivre et al._2014_4_incong
7 ee,rel,719.7,Faivre et al._2014_4_incong
7 ee,unrel,663.1,Faivre et al._2014_4_incong
7 ee,unrel,477.8,Faivre et al._2014_4_incong
7 ee,unrel,380.8,Faivre et al._2014_4_incong
7 ee,rel,455.8,Faivre et al._2014_4_incong
7 ee,unrel,409.2,Faivre et al._2014_4_cong
7 ee,unrel,412.3,Faivre et al._2014_4_cong
7 ee,unrel,846.6,Faivre et al._2014_4_incong
7 ee,rel,516,Faivre et al._2014_4_cong
7 ee,rel,631.2,Faivre et al._2014_4_cong
7 ee,unrel,548.4,Faivre et al._2014_4_incong
7 ee,unrel,539.2,Faivre et al._2014_4_incong
7 ee,unrel,308.8,Faivre et al._2014_4_incong
7 ee,unrel,407,Faivre et al._2014_4_incong
7 ee,unrel,337.4,Faivre et al._2014_4_cong
7 ee,rel,882.3,Faivre et al._2014_4_incong
7 ee,rel,479.7,Faivre et al._2014_4_cong
7 ee,rel,897.5,Faivre et al._2014_4_incong
7 ee,rel,704.3,Faivre et al._2014_4_incong
7 ee,unrel,967.3,Faivre et al._2014_4_incong
7 ee,rel,795.4,Faivre et al._2014_4_cong
7 ee,rel,706.7,Faivre et al._2014_4_incong
7 ee,rel,589,Faivre et al._2014_4_incong
7 ee,rel,371.2,Faivre et al._2014_4_incong
7 ee,unrel,578,Faivre et al._2014_4_cong
7 ee,rel,383,Faivre et al._2014_4_cong
7 ee,rel,557.9,Faivre et al._2014_4_incong
7 ee,rel,528.9,Faivre et al._2014_4_incong
7 ee,unrel,408,Faivre et al._2014_4_cong
7 ee,rel,617.7,Faivre et al._2014_4_incong
7 ee,rel,368.5,Faivre et al._2014_4_cong
7 ee,unrel,474.7,Faivre et al._2014_4_incong
7 ee,unrel,356.6,Faivre et al._2014_4_incong
7 ee,unrel,374.3,Faivre et al._2014_4_cong
7 ee,unrel,570.1,Faivre et al._2014_4_incong
7 ee,unrel,535,Faivre et al._2014_4_cong
7 ee,rel,404.5,Faivre et al._2014_4_cong
7 ee,unrel,327.7,Faivre et al._2014_4_cong
7 ee,unrel,369.1,Faivre et al._2014_4_incong
7 ee,rel,351.7,Faivre et al._2014_4_incong
7 ee,rel,382.7,Faivre et al._2014_4_incong
7 ee,unrel,450.3,Faivre et al._2014_4_cong
7 ee,rel,381.6,Faivre et al._2014_4_incong
7 ee,unrel,908.7,Faivre et al._2014_4_incong
7 ee,unrel,520.4,Faivre et al._2014_4_incong
7 ee,rel,529.5,Faivre et al._2014_4_cong
7 ee,unrel,301.3,Faivre et al._2014_4_cong
7 ee,unrel,361.5,Faivre et al._2014_4_incong
7 ee,rel,533.5,Faivre et al._2014_4_cong
7 ee,unrel,561,Faivre et al._2014_4_incong
7 ee,rel,395.3,Faivre et al._2014_4_cong
7 ee,rel,527.5,Faivre et al._2014_4_incong
7 ee,rel,352.6,Faivre et al._2014_4_cong
7 ee,rel,696.3,Faivre et al._2014_4_incong
7 ee,unrel,435.9,Faivre et al._2014_4_cong
7 ee,unrel,931.3,Faivre et al._2014_4_cong
7 ee,rel,416.9,Faivre et al._2014_4_cong
7 ee,rel,521.7,Faivre et al._2014_4_cong
7 ee,rel,304.4,Faivre et al._2014_4_cong
7 ee,rel,361.4,Faivre et al._2014_4_cong
7 ee,unrel,375.7,Faivre et al._2014_4_incong
7 ee,rel,535.4,Faivre et al._2014_4_incong
7 ee,unrel,426.8,Faivre et al._2014_4_cong
8 gm,unrel,695.4,Faivre et al._2014_4_cong
8 gm,rel,555,Faivre et al._2014_4_cong
8 gm,rel,475.6,Faivre et al._2014_4_cong
8 gm,unrel,519.2,Faivre et al._2014_4_cong
8 gm,rel,389.6,Faivre et al._2014_4_cong
8 gm,rel,301.9,Faivre et al._2014_4_cong
8 gm,unrel,622,Faivre et al._2014_4_incong
8 gm,unrel,757.8,Faivre et al._2014_4_incong
8 gm,unrel,585.4,Faivre et al._2014_4_incong
8 gm,rel,453.8,Faivre et al._2014_4_cong
8 gm,rel,450.6,Faivre et al._2014_4_cong
8 gm,unrel,704.8,Faivre et al._2014_4_cong
8 gm,unrel,471,Faivre et al._2014_4_incong
8 gm,unrel,534.6,Faivre et al._2014_4_cong
8 gm,rel,380.8,Faivre et al._2014_4_cong
8 gm,unrel,518.6,Faivre et al._2014_4_incong
8 gm,unrel,402.9,Faivre et al._2014_4_cong
8 gm,rel,625.6,Faivre et al._2014_4_incong
8 gm,rel,516.8,Faivre et al._2014_4_incong
8 gm,unrel,570.4,Faivre et al._2014_4_cong
8 gm,unrel,638.7,Faivre et al._2014_4_cong
8 gm,rel,361.9,Faivre et al._2014_4_cong
8 gm,unrel,529.5,Faivre et al._2014_4_incong
8 gm,rel,649.9,Faivre et al._2014_4_incong
8 gm,unrel,410.5,Faivre et al._2014_4_cong
8 gm,unrel,491,Faivre et al._2014_4_incong
8 gm,rel,610.5,Faivre et al._2014_4_incong
8 gm,unrel,658.8,Faivre et al._2014_4_cong
8 gm,rel,481.5,Faivre et al._2014_4_incong
8 gm,unrel,501.1,Faivre et al._2014_4_incong
8 gm,unrel,349.6,Faivre et al._2014_4_cong
8 gm,unrel,487.1,Faivre et al._2014_4_incong
8 gm,unrel,441.7,Faivre et al._2014_4_incong
8 gm,unrel,433.4,Faivre et al._2014_4_cong
8 gm,rel,570.1,Faivre et al._2014_4_incong
8 gm,rel,1038.5,Faivre et al._2014_4_incong
8 gm,unrel,568.6,Faivre et al._2014_4_incong
8 gm,rel,557.3,Faivre et al._2014_4_incong
8 gm,rel,580.7,Faivre et al._2014_4_incong
8 gm,rel,527.3,Faivre et al._2014_4_incong
8 gm,rel,393.4,Faivre et al._2014_4_cong
8 gm,unrel,642.5,Faivre et al._2014_4_incong
8 gm,rel,488.9,Faivre et al._2014_4_incong
8 gm,rel,606.9,Faivre et al._2014_4_incong
8 gm,unrel,504.7,Faivre et al._2014_4_cong
8 gm,rel,479.2,Faivre et al._2014_4_cong
8 gm,unrel,536.5,Faivre et al._2014_4_cong
8 gm,unrel,772.5,Faivre et al._2014_4_incong
8 gm,unrel,971.4,Faivre et al._2014_4_incong
8 gm,unrel,416.1,Faivre et al._2014_4_cong
8 gm,rel,522.9,Faivre et al._2014_4_cong
8 gm,unrel,477.3,Faivre et al._2014_4_incong
8 gm,unrel,499.4,Faivre et al._2014_4_incong
8 gm,unrel,429.9,Faivre et al._2014_4_incong
8 gm,unrel,389.1,Faivre et al._2014_4_cong
8 gm,rel,822,Faivre et al._2014_4_incong
8 gm,rel,669.2,Faivre et al._2014_4_incong
8 gm,unrel,394.6,Faivre et al._2014_4_cong
8 gm,rel,554.5,Faivre et al._2014_4_incong
8 gm,rel,500.6,Faivre et al._2014_4_cong
8 gm,unrel,421.6,Faivre et al._2014_4_incong
8 gm,unrel,435.7,Faivre et al._2014_4_incong
8 gm,rel,306,Faivre et al._2014_4_cong
8 gm,rel,342,Faivre et al._2014_4_cong
8 gm,rel,402,Faivre et al._2014_4_incong
8 gm,rel,418.2,Faivre et al._2014_4_incong
8 gm,unrel,308.4,Faivre et al._2014_4_cong
8 gm,rel,882.8,Faivre et al._2014_4_cong
8 gm,rel,481.7,Faivre et al._2014_4_cong
8 gm,rel,337.5,Faivre et al._2014_4_cong
8 gm,unrel,368.9,Faivre et al._2014_4_cong
8 gm,unrel,611.8,Faivre et al._2014_4_incong
8 gm,unrel,577.5,Faivre et al._2014_4_cong
8 gm,unrel,668.6,Faivre et al._2014_4_incong
8 gm,rel,317.6,Faivre et al._2014_4_cong
8 gm,rel,407.2,Faivre et al._2014_4_cong
8 gm,rel,487,Faivre et al._2014_4_incong
8 gm,rel,396.8,Faivre et al._2014_4_cong
8 gm,unrel,544.6,Faivre et al._2014_4_incong
8 gm,unrel,416,Faivre et al._2014_4_cong
8 gm,rel,441.4,Faivre et al._2014_4_incong
8 gm,unrel,511.4,Faivre et al._2014_4_cong
8 gm,rel,506.8,Faivre et al._2014_4_incong
8 gm,rel,672.7,Faivre et al._2014_4_incong
8 gm,rel,462.1,Faivre et al._2014_4_cong
8 gm,rel,656.3,Faivre et al._2014_4_incong
8 gm,rel,560.9,Faivre et al._2014_4_cong
8 gm,rel,425.3,Faivre et al._2014_4_incong
8 gm,unrel,433.5,Faivre et al._2014_4_incong
8 gm,unrel,511.4,Faivre et al._2014_4_incong
8 gm,unrel,925,Faivre et al._2014_4_cong
8 gm,rel,632.9,Faivre et al._2014_4_incong
8 gm,unrel,363.2,Faivre et al._2014_4_cong
8 gm,unrel,386,Faivre et al._2014_4_incong
8 gm,rel,477.2,Faivre et al._2014_4_incong
8 gm,rel,436,Faivre et al._2014_4_incong
8 gm,unrel,373.6,Faivre et al._2014_4_cong
8 gm,rel,322.8,Faivre et al._2014_4_cong
8 gm,unrel,402,Faivre et al._2014_4_cong
8 gm,rel,372.3,Faivre et al._2014_4_cong
8 gm,unrel,444.8,Faivre et al._2014_4_incong
8 gm,unrel,520.4,Faivre et al._2014_4_incong
8 gm,unrel,449.5,Faivre et al._2014_4_cong
8 gm,rel,341.5,Faivre et al._2014_4_incong
8 gm,unrel,779.3,Faivre et al._2014_4_incong
8 gm,unrel,330,Faivre et al._2014_4_cong
8 gm,unrel,317.8,Faivre et al._2014_4_cong
8 gm,rel,427.5,Faivre et al._2014_4_incong
8 gm,unrel,491.9,Faivre et al._2014_4_incong
8 gm,rel,565.3,Faivre et al._2014_4_incong
8 gm,unrel,356.4,Faivre et al._2014_4_incong
8 gm,rel,544.8,Faivre et al._2014_4_incong
8 gm,rel,361.2,Faivre et al._2014_4_cong
8 gm,rel,410.8,Faivre et al._2014_4_cong
8 gm,rel,440.4,Faivre et al._2014_4_cong
8 gm,unrel,461.6,Faivre et al._2014_4_incong
8 gm,rel,674.2,Faivre et al._2014_4_incong
8 gm,unrel,342.2,Faivre et al._2014_4_cong
8 gm,unrel,431.2,Faivre et al._2014_4_incong
8 gm,rel,471.3,Faivre et al._2014_4_incong
8 gm,unrel,306.2,Faivre et al._2014_4_cong
8 gm,rel,327.5,Faivre et al._2014_4_cong
8 gm,unrel,605,Faivre et al._2014_4_incong
8 gm,rel,444.1,Faivre et al._2014_4_incong
8 gm,rel,401.4,Faivre et al._2014_4_incong
8 gm,unrel,434.7,Faivre et al._2014_4_cong
8 gm,rel,823,Faivre et al._2014_4_cong
8 gm,rel,332.1,Faivre et al._2014_4_cong
8 gm,rel,351.6,Faivre et al._2014_4_cong
8 gm,rel,471.8,Faivre et al._2014_4_incong
8 gm,rel,460.9,Faivre et al._2014_4_incong
8 gm,unrel,346.6,Faivre et al._2014_4_cong
8 gm,unrel,355.8,Faivre et al._2014_4_cong
8 gm,unrel,496.9,Faivre et al._2014_4_incong
8 gm,unrel,2521.1,Faivre et al._2014_4_incong
8 gm,unrel,411.3,Faivre et al._2014_4_incong
8 gm,rel,432.6,Faivre et al._2014_4_incong
8 gm,unrel,396.8,Faivre et al._2014_4_cong
8 gm,unrel,422.3,Faivre et al._2014_4_incong
8 gm,rel,401.2,Faivre et al._2014_4_cong
8 gm,rel,376.9,Faivre et al._2014_4_incong
8 gm,rel,343.9,Faivre et al._2014_4_cong
8 gm,rel,377.9,Faivre et al._2014_4_cong
8 gm,unrel,437.2,Faivre et al._2014_4_cong
8 gm,unrel,467.7,Faivre et al._2014_4_incong
8 gm,rel,624.2,Faivre et al._2014_4_incong
8 gm,rel,456.3,Faivre et al._2014_4_cong
8 gm,unrel,337,Faivre et al._2014_4_cong
8 gm,rel,540.4,Faivre et al._2014_4_incong
8 gm,unrel,367.9,Faivre et al._2014_4_cong
8 gm,rel,533.3,Faivre et al._2014_4_incong
8 gm,rel,672.6,Faivre et al._2014_4_cong
8 gm,unrel,751.6,Faivre et al._2014_4_incong
8 gm,rel,600.6,Faivre et al._2014_4_incong
8 gm,unrel,697.4,Faivre et al._2014_4_incong
8 gm,rel,372.5,Faivre et al._2014_4_cong
8 gm,rel,393.9,Faivre et al._2014_4_cong
8 gm,unrel,375.2,Faivre et al._2014_4_cong
8 gm,unrel,712.2,Faivre et al._2014_4_incong
8 gm,unrel,401.6,Faivre et al._2014_4_cong
8 gm,rel,882.7,Faivre et al._2014_4_incong
8 gm,rel,412.9,Faivre et al._2014_4_cong
8 gm,unrel,396.1,Faivre et al._2014_4_cong
8 gm,unrel,452,Faivre et al._2014_4_incong
8 gm,unrel,324.8,Faivre et al._2014_4_cong
8 gm,rel,513.7,Faivre et al._2014_4_incong
8 gm,rel,520.5,Faivre et al._2014_4_cong
8 gm,unrel,503.3,Faivre et al._2014_4_incong
8 gm,rel,535.2,Faivre et al._2014_4_incong
8 gm,rel,478.6,Faivre et al._2014_4_incong
8 gm,rel,457.1,Faivre et al._2014_4_cong
8 gm,rel,584.2,Faivre et al._2014_4_incong
8 gm,unrel,569.8,Faivre et al._2014_4_incong
9 gp,unrel,1264.3,Faivre et al._2014_4_cong
9 gp,unrel,655.6,Faivre et al._2014_4_cong
9 gp,rel,683.8,Faivre et al._2014_4_incong
9 gp,rel,567.4,Faivre et al._2014_4_cong
9 gp,unrel,493,Faivre et al._2014_4_cong
9 gp,rel,488.7,Faivre et al._2014_4_cong
9 gp,rel,1159.2,Faivre et al._2014_4_cong
9 gp,rel,658.6,Faivre et al._2014_4_incong
9 gp,unrel,500.9,Faivre et al._2014_4_cong
9 gp,rel,679.2,Faivre et al._2014_4_incong
9 gp,unrel,419.1,Faivre et al._2014_4_incong
9 gp,rel,416.7,Faivre et al._2014_4_incong
9 gp,rel,550.7,Faivre et al._2014_4_incong
9 gp,rel,366.1,Faivre et al._2014_4_incong
9 gp,rel,423.1,Faivre et al._2014_4_cong
9 gp,unrel,339.9,Faivre et al._2014_4_incong
9 gp,rel,640.3,Faivre et al._2014_4_cong
9 gp,rel,503.6,Faivre et al._2014_4_cong
9 gp,unrel,449.8,Faivre et al._2014_4_incong
9 gp,rel,393.6,Faivre et al._2014_4_cong
9 gp,unrel,309.5,Faivre et al._2014_4_cong
9 gp,rel,407.3,Faivre et al._2014_4_incong
9 gp,unrel,332.4,Faivre et al._2014_4_cong
9 gp,rel,479.1,Faivre et al._2014_4_cong
9 gp,rel,326,Faivre et al._2014_4_incong
9 gp,rel,317.2,Faivre et al._2014_4_cong
9 gp,rel,409.4,Faivre et al._2014_4_incong
9 gp,unrel,366.3,Faivre et al._2014_4_cong
9 gp,rel,441,Faivre et al._2014_4_cong
9 gp,rel,415.1,Faivre et al._2014_4_cong
9 gp,unrel,346.9,Faivre et al._2014_4_incong
9 gp,unrel,356.7,Faivre et al._2014_4_cong
9 gp,unrel,354.4,Faivre et al._2014_4_incong
9 gp,unrel,411.2,Faivre et al._2014_4_cong
9 gp,unrel,455.9,Faivre et al._2014_4_cong
9 gp,unrel,634.1,Faivre et al._2014_4_incong
9 gp,unrel,301.6,Faivre et al._2014_4_cong
9 gp,unrel,340.1,Faivre et al._2014_4_cong
9 gp,rel,409.5,Faivre et al._2014_4_incong
9 gp,rel,404.7,Faivre et al._2014_4_incong
9 gp,rel,433.4,Faivre et al._2014_4_cong
9 gp,unrel,615,Faivre et al._2014_4_incong
9 gp,unrel,366,Faivre et al._2014_4_cong
9 gp,rel,356.4,Faivre et al._2014_4_cong
9 gp,unrel,361.1,Faivre et al._2014_4_incong
9 gp,unrel,337.9,Faivre et al._2014_4_cong
9 gp,unrel,347,Faivre et al._2014_4_cong
9 gp,rel,358.4,Faivre et al._2014_4_incong
9 gp,unrel,326,Faivre et al._2014_4_incong
9 gp,unrel,365.7,Faivre et al._2014_4_incong
9 gp,rel,357.2,Faivre et al._2014_4_cong
9 gp,rel,342.4,Faivre et al._2014_4_incong
9 gp,unrel,390.1,Faivre et al._2014_4_incong
9 gp,rel,330.6,Faivre et al._2014_4_incong
9 gp,unrel,354.5,Faivre et al._2014_4_incong
9 gp,rel,347.7,Faivre et al._2014_4_cong
9 gp,rel,369,Faivre et al._2014_4_incong
9 gp,unrel,315.9,Faivre et al._2014_4_incong
9 gp,unrel,315.8,Faivre et al._2014_4_cong
9 gp,unrel,354.7,Faivre et al._2014_4_cong
9 gp,rel,434.1,Faivre et al._2014_4_cong
9 gp,unrel,318.1,Faivre et al._2014_4_incong
9 gp,unrel,399.6,Faivre et al._2014_4_incong
9 gp,rel,392.8,Faivre et al._2014_4_cong
9 gp,unrel,304.4,Faivre et al._2014_4_incong
9 gp,rel,333.3,Faivre et al._2014_4_incong
9 gp,rel,344.8,Faivre et al._2014_4_cong
9 gp,rel,325.5,Faivre et al._2014_4_cong
9 gp,unrel,333,Faivre et al._2014_4_incong
9 gp,unrel,708.4,Faivre et al._2014_4_cong
9 gp,unrel,398.1,Faivre et al._2014_4_incong
9 gp,unrel,311.2,Faivre et al._2014_4_incong
9 gp,rel,618.2,Faivre et al._2014_4_incong
9 gp,rel,868.1,Faivre et al._2014_4_incong
9 gp,unrel,641.7,Faivre et al._2014_4_incong
9 gp,unrel,342.3,Faivre et al._2014_4_cong
9 gp,rel,406.7,Faivre et al._2014_4_cong
9 gp,rel,407.3,Faivre et al._2014_4_incong
9 gp,rel,397.4,Faivre et al._2014_4_incong
9 gp,unrel,316,Faivre et al._2014_4_cong
9 gp,unrel,361.1,Faivre et al._2014_4_cong
9 gp,rel,309,Faivre et al._2014_4_cong
9 gp,unrel,328,Faivre et al._2014_4_incong
9 gp,rel,399.6,Faivre et al._2014_4_cong
9 gp,unrel,342.7,Faivre et al._2014_4_cong
9 gp,rel,316.2,Faivre et al._2014_4_incong
9 gp,unrel,342,Faivre et al._2014_4_incong
9 gp,rel,340.7,Faivre et al._2014_4_cong
9 gp,unrel,337.4,Faivre et al._2014_4_incong
9 gp,rel,416.4,Faivre et al._2014_4_incong
9 gp,unrel,539.4,Faivre et al._2014_4_incong
9 gp,rel,514.3,Faivre et al._2014_4_incong
9 gp,rel,399.9,Faivre et al._2014_4_cong
9 gp,rel,354.7,Faivre et al._2014_4_cong
9 gp,rel,517.6,Faivre et al._2014_4_incong
9 gp,rel,686.8,Faivre et al._2014_4_cong
9 gp,unrel,375.8,Faivre et al._2014_4_incong
9 gp,unrel,431.4,Faivre et al._2014_4_cong
9 gp,rel,528.3,Faivre et al._2014_4_incong
9 gp,unrel,591.5,Faivre et al._2014_4_incong
9 gp,unrel,404.4,Faivre et al._2014_4_cong
9 gp,unrel,364.4,Faivre et al._2014_4_cong
9 gp,unrel,330.4,Faivre et al._2014_4_cong
9 gp,unrel,337.6,Faivre et al._2014_4_cong
9 gp,rel,323.1,Faivre et al._2014_4_cong
9 gp,rel,337.6,Faivre et al._2014_4_incong
9 gp,rel,624.4,Faivre et al._2014_4_cong
9 gp,unrel,471.8,Faivre et al._2014_4_incong
9 gp,unrel,617.5,Faivre et al._2014_4_incong
9 gp,rel,316.6,Faivre et al._2014_4_incong
9 gp,unrel,373.6,Faivre et al._2014_4_cong
9 gp,unrel,327.9,Faivre et al._2014_4_incong
9 gp,unrel,327.8,Faivre et al._2014_4_incong
9 gp,unrel,404.6,Faivre et al._2014_4_cong
9 gp,unrel,313.6,Faivre et al._2014_4_cong
9 gp,unrel,369.1,Faivre et al._2014_4_incong
9 gp,rel,328.3,Faivre et al._2014_4_incong
9 gp,unrel,313.9,Faivre et al._2014_4_cong
9 gp,rel,562.5,Faivre et al._2014_4_cong
9 gp,rel,430.9,Faivre et al._2014_4_incong
9 gp,unrel,344.6,Faivre et al._2014_4_incong
9 gp,rel,410.1,Faivre et al._2014_4_incong
