Subject,ldtfreq,Procedure,word_NW,Target.ACC,Target.RT,border,z,,,
506,1,DegradedProc,1,1,1389,1,-0.118787185,,,
506,1,DegradedProc,1,1,1415,1,-0.083903445,,,
506,1,CleanProc,1,1,1440,1,-0.050361387,,,
506,1,CleanProc,1,1,1537,1,0.079781797,,,
506,1,CleanProc,1,1,1551,1,0.098565349,,,
506,1,CleanProc,1,1,1552,1,0.099907031,,,
506,1,DegradedProc,1,1,1552,1,0.099907031,,,
506,1,DegradedProc,1,1,1600,1,0.164307782,,,
506,1,CleanProc,1,1,1607,1,0.173699558,,,
506,1,DegradedProc,1,1,1612,1,0.18040797,,,
506,1,CleanProc,1,1,1644,1,0.223341804,,,
506,1,DegradedProc,1,1,1644,1,0.223341804,,,
506,1,CleanProc,1,1,1660,1,0.244808721,,,
506,1,CleanProc,1,1,1673,1,0.262250591,,,
506,1,CleanProc,1,1,1693,1,0.289084237,,,
506,1,DegradedProc,1,1,1831,1,0.474236395,,,
506,1,CleanProc,1,1,1863,1,0.517170229,,,
506,1,CleanProc,1,1,1927,1,0.603037897,,,
506,1,CleanProc,1,1,1963,1,0.65133846,,,
506,1,CleanProc,1,1,1977,1,0.670122012,,,
506,1,CleanProc,1,1,1981,1,0.675488742,,,
506,1,DegradedProc,1,1,2089,1,0.820390431,,,
506,1,CleanProc,1,1,2090,1,0.821732113,,,
506,1,CleanProc,1,1,2154,1,0.907599781,,,
506,1,CleanProc,1,1,2187,1,0.951875297,,,
506,1,CleanProc,1,1,2189,1,0.954558662,,,
506,1,CleanProc,1,1,2209,1,0.981392308,,,
506,1,CleanProc,1,1,2239,1,1.021642777,,,
506,1,CleanProc,1,1,2278,1,1.073968387,,,
506,1,CleanProc,1,1,2322,1,1.133002409,,,
506,1,CleanProc,1,1,2341,1,1.158494372,,,
506,1,CleanProc,1,1,2387,1,1.220211759,,,
506,1,CleanProc,1,1,2414,1,1.256437181,,,
506,1,CleanProc,1,1,2549,1,1.437564293,,,
506,1,CleanProc,1,1,2589,1,1.491231585,,,
506,1,CleanProc,1,1,2617,1,1.52879869,,,
506,1,CleanProc,1,1,2712,1,1.656258509,,,
506,1,CleanProc,1,1,2810,1,1.787743375,,,
506,1,CleanProc,1,1,2919,1,1.933986747,,,
506,1,CleanProc,1,1,2980,1,2.015829367,,,
507,1,CleanProc,1,1,432,0,-1.12932246,,,
507,1,CleanProc,1,1,441,1,-1.104378015,,,
507,1,CleanProc,1,1,477,1,-1.004600233,,,
507,1,CleanProc,1,1,479,1,-0.999057023,,,
507,1,CleanProc,1,1,482,1,-0.990742207,,,
507,1,CleanProc,1,1,491,1,-0.965797762,,,
507,1,CleanProc,1,1,495,1,-0.954711342,,,
507,1,CleanProc,1,1,502,1,-0.935310106,,,
507,1,CleanProc,1,1,504,1,-0.929766896,,,
507,1,DegradedProc,1,1,504,1,-0.929766896,,,
507,1,CleanProc,1,1,506,1,-0.924223686,,,
507,1,CleanProc,1,1,512,1,-0.907594056,,,
507,1,CleanProc,1,1,513,1,-0.904822451,,,
507,1,CleanProc,1,1,515,1,-0.89927924,,,
507,1,CleanProc,1,1,523,1,-0.8771064,,,
507,1,CleanProc,1,1,528,1,-0.863248375,,,
507,1,CleanProc,1,1,529,1,-0.86047677,,,
507,1,CleanProc,1,1,539,1,-0.832760719,,,
507,1,CleanProc,1,1,542,1,-0.824445904,,,
507,1,CleanProc,1,1,543,1,-0.821674299,,,
507,1,CleanProc,1,1,543,1,-0.821674299,,,
507,1,CleanProc,1,1,544,1,-0.818902694,,,
507,1,CleanProc,1,1,546,1,-0.813359484,,,
507,1,CleanProc,1,1,549,1,-0.805044669,,,
507,1,CleanProc,1,1,557,1,-0.782871828,,,
507,1,CleanProc,1,1,571,1,-0.744069357,,,
507,1,CleanProc,1,1,577,1,-0.727439727,,,
507,1,CleanProc,1,1,582,1,-0.713581702,,,
507,1,CleanProc,1,1,585,1,-0.705266887,,,
507,1,DegradedProc,1,1,595,1,-0.677550836,,,
507,1,CleanProc,1,1,605,1,-0.649834785,,,
507,1,DegradedProc,1,1,608,1,-0.64151997,,,
507,1,DegradedProc,1,1,613,1,-0.627661945,,,
507,1,CleanProc,1,1,618,1,-0.61380392,,,
507,1,CleanProc,1,1,621,1,-0.605489105,,,
507,1,CleanProc,1,1,624,1,-0.597174289,,,
507,1,CleanProc,1,1,625,1,-0.594402684,,,
507,1,CleanProc,1,1,633,1,-0.572229844,,,
507,1,DegradedProc,1,1,644,1,-0.541742188,,,
507,1,CleanProc,1,1,650,1,-0.525112558,,,
507,1,CleanProc,1,1,652,1,-0.519569348,,,
507,1,CleanProc,1,1,652,1,-0.519569348,,,
507,1,DegradedProc,1,1,653,1,-0.516797743,,,
507,1,DegradedProc,1,1,658,1,-0.502939717,,,
507,1,DegradedProc,1,1,666,1,-0.480766877,,,
507,1,DegradedProc,1,1,667,1,-0.477995272,,,
507,1,CleanProc,1,1,673,1,-0.461365642,,,
507,1,DegradedProc,1,1,677,1,-0.450279221,,,
507,1,DegradedProc,1,1,684,1,-0.430877986,,,
507,1,DegradedProc,1,1,689,1,-0.417019961,,,
507,1,DegradedProc,1,1,696,1,-0.397618725,,,
507,1,DegradedProc,1,1,698,1,-0.392075515,,,
507,1,DegradedProc,1,1,702,1,-0.380989095,,,
507,1,DegradedProc,1,1,714,1,-0.347729834,,,
507,1,DegradedProc,1,1,717,1,-0.339415019,,,
507,1,CleanProc,1,1,722,1,-0.325556994,,,
507,1,DegradedProc,1,1,722,1,-0.325556994,,,
507,1,DegradedProc,1,1,735,1,-0.289526128,,,
507,1,CleanProc,1,1,742,1,-0.270124893,,,
507,1,DegradedProc,1,1,751,1,-0.245180447,,,
507,1,DegradedProc,1,1,753,1,-0.239637237,,,
507,1,CleanProc,1,1,756,1,-0.231322422,,,
507,1,DegradedProc,1,1,773,1,-0.184205136,,,
507,1,DegradedProc,1,1,775,1,-0.178661926,,,
507,1,CleanProc,1,1,784,1,-0.15371748,,,
507,1,DegradedProc,1,1,788,1,-0.14263106,,,
507,1,DegradedProc,1,1,809,1,-0.084427354,,,
507,1,DegradedProc,1,1,822,1,-0.048396488,,,
507,1,DegradedProc,1,1,838,1,-0.004050807,,,
507,1,DegradedProc,1,1,854,1,0.040294874,,,
507,1,DegradedProc,1,1,896,1,0.156702286,,,
507,1,DegradedProc,1,1,919,1,0.220449202,,,
507,1,DegradedProc,1,1,963,1,0.342399825,,,
507,1,DegradedProc,1,1,977,1,0.381202295,,,
507,1,CleanProc,1,1,985,1,0.403375136,,,
507,1,CleanProc,1,1,987,1,0.408918346,,,
507,1,DegradedProc,1,1,1019,1,0.497609708,,,
507,1,CleanProc,1,1,1042,1,0.561356624,,,
507,1,DegradedProc,1,1,1122,1,0.783085029,,,
507,1,CleanProc,1,1,1168,1,0.910578861,,,
507,1,DegradedProc,1,1,1185,1,0.957696147,,,
507,1,DegradedProc,1,1,1276,1,1.209912207,,,
507,1,DegradedProc,1,1,1308,1,1.298603569,,,
507,1,DegradedProc,1,1,1375,1,1.484301108,,,
507,1,DegradedProc,1,1,1462,1,1.725430748,,,
507,1,CleanProc,1,1,1468,1,1.742060378,,,
507,1,CleanProc,1,1,1482,1,1.780862849,,,
507,1,DegradedProc,1,1,1566,1,2.013677673,,,
507,1,DegradedProc,1,1,1620,1,2.163344346,,,
507,1,DegradedProc,1,1,1646,1,2.235406078,,,
507,1,DegradedProc,1,1,1656,1,2.263122128,,,
508,1,CleanProc,1,1,506,0,-1.083159053,,,
508,1,CleanProc,1,1,530,1,-1.017881137,,,
508,1,CleanProc,1,1,537,1,-0.998841745,,,
508,1,CleanProc,1,1,543,1,-0.982522266,,,
508,1,DegradedProc,1,1,561,1,-0.933563829,,,
508,1,CleanProc,1,1,563,1,-0.928124003,,,
508,1,DegradedProc,1,1,568,1,-0.914524437,,,
508,1,CleanProc,1,1,589,1,-0.857406261,,,
508,1,CleanProc,1,1,590,1,-0.854686348,,,
508,1,CleanProc,1,1,594,1,-0.843806695,,,
508,1,CleanProc,1,1,601,1,-0.824767303,,,
508,1,DegradedProc,1,1,602,1,-0.82204739,,,
508,1,DegradedProc,1,1,605,1,-0.81388765,,,
508,1,CleanProc,1,1,608,1,-0.805727911,,,
508,1,CleanProc,1,1,616,1,-0.783968606,,,
508,1,CleanProc,1,1,621,1,-0.77036904,,,
508,1,DegradedProc,1,1,633,1,-0.737730082,,,
508,1,CleanProc,1,1,642,1,-0.713250863,,,
508,1,CleanProc,1,1,648,1,-0.696931385,,,
508,1,CleanProc,1,1,651,1,-0.688771645,,,
508,1,CleanProc,1,1,651,1,-0.688771645,,,
508,1,DegradedProc,1,1,658,1,-0.669732253,,,
508,1,CleanProc,1,1,664,1,-0.653412774,,,
508,1,DegradedProc,1,1,664,1,-0.653412774,,,
508,1,DegradedProc,1,1,666,1,-0.647972948,,,
508,1,CleanProc,1,1,670,1,-0.637093295,,,
508,1,CleanProc,1,1,674,1,-0.626213642,,,
508,1,CleanProc,1,1,681,1,-0.60717425,,,
508,1,CleanProc,1,1,681,1,-0.60717425,,,
508,1,DegradedProc,1,1,686,1,-0.593574685,,,
508,1,CleanProc,1,1,691,1,-0.579975119,,,
508,1,CleanProc,1,1,692,1,-0.577255206,,,
508,1,CleanProc,1,1,694,1,-0.571815379,,,
508,1,DegradedProc,1,1,694,1,-0.571815379,,,
508,1,CleanProc,1,1,695,1,-0.569095466,,,
508,1,CleanProc,1,1,697,1,-0.56365564,,,
508,1,DegradedProc,1,1,707,1,-0.536456508,,,
508,1,CleanProc,1,1,708,1,-0.533736595,,,
508,1,DegradedProc,1,1,709,1,-0.531016682,,,
508,1,CleanProc,1,1,727,1,-0.482058245,,,
508,1,DegradedProc,1,1,728,1,-0.479338332,,,
508,1,DegradedProc,1,1,735,1,-0.46029894,,,
508,1,CleanProc,1,1,742,1,-0.441259548,,,
508,1,CleanProc,1,1,748,1,-0.424940069,,,
508,1,DegradedProc,1,1,748,1,-0.424940069,,,
508,1,DegradedProc,1,1,750,1,-0.419500242,,,
508,1,DegradedProc,1,1,752,1,-0.414060416,,,
508,1,DegradedProc,1,1,753,1,-0.411340503,,,
508,1,CleanProc,1,1,757,1,-0.40046085,,,
508,1,DegradedProc,1,1,762,1,-0.386861285,,,
508,1,DegradedProc,1,1,778,1,-0.343342674,,,
508,1,CleanProc,1,1,779,1,-0.340622761,,,
508,1,DegradedProc,1,1,783,1,-0.329743108,,,
508,1,DegradedProc,1,1,785,1,-0.324303282,,,
508,1,CleanProc,1,1,794,1,-0.299824063,,,
508,1,DegradedProc,1,1,798,1,-0.288944411,,,
508,1,DegradedProc,1,1,802,1,-0.278064758,,,
508,1,CleanProc,1,1,803,1,-0.275344845,,,
508,1,DegradedProc,1,1,806,1,-0.267185106,,,
508,1,DegradedProc,1,1,807,1,-0.264465192,,,
508,1,CleanProc,1,1,825,1,-0.215506756,,,
508,1,DegradedProc,1,1,826,1,-0.212786842,,,
508,1,CleanProc,1,1,842,1,-0.169268232,,,
508,1,CleanProc,1,1,842,1,-0.169268232,,,
508,1,CleanProc,1,1,845,1,-0.161108492,,,
508,1,DegradedProc,1,1,846,1,-0.158388579,,,
508,1,DegradedProc,1,1,847,1,-0.155668666,,,
508,1,DegradedProc,1,1,847,1,-0.155668666,,,
508,1,CleanProc,1,1,850,1,-0.147508927,,,
508,1,CleanProc,1,1,851,1,-0.144789013,,,
508,1,CleanProc,1,1,863,1,-0.112150056,,,
508,1,CleanProc,1,1,867,1,-0.101270403,,,
508,1,DegradedProc,1,1,885,1,-0.052311966,,,
508,1,CleanProc,1,1,890,1,-0.0387124,,,
508,1,DegradedProc,1,1,899,1,-0.014233182,,,
508,1,CleanProc,1,1,900,1,-0.011513269,,,
508,1,DegradedProc,1,1,911,1,0.018405776,,,
508,1,CleanProc,1,1,942,1,0.102723084,,,
508,1,CleanProc,1,1,981,1,0.208799697,,,
508,1,CleanProc,1,1,985,1,0.21967935,,,
508,1,DegradedProc,1,1,1023,1,0.32303605,,,
508,1,DegradedProc,1,1,1051,1,0.399193618,,,
508,1,CleanProc,1,1,1053,1,0.404633444,,,
508,1,CleanProc,1,1,1073,1,0.459031708,,,
508,1,CleanProc,1,1,1095,1,0.518869797,,,
508,1,DegradedProc,1,1,1189,1,0.774541634,,,
508,1,DegradedProc,1,1,1195,1,0.790861113,,,
508,1,DegradedProc,1,1,1347,1,1.204287913,,,
508,1,DegradedProc,1,1,1434,1,1.440920357,,,
508,1,DegradedProc,1,1,1438,1,1.45180001,,,
508,1,DegradedProc,1,1,1562,1,1.789069242,,,
508,1,DegradedProc,1,1,1594,1,1.876106463,,,
509,1,CleanProc,1,1,484,1,-1.040478608,,,
509,1,CleanProc,1,1,500,1,-1.001985113,,,
509,1,CleanProc,1,1,518,1,-0.958679931,,,
509,1,CleanProc,1,1,533,1,-0.92259228,,,
509,1,DegradedProc,1,1,534,1,-0.920186436,,,
509,1,DegradedProc,1,1,537,1,-0.912968906,,,
509,1,CleanProc,1,1,556,1,-0.867257881,,,
509,1,CleanProc,1,1,561,1,-0.855228664,,,
509,1,CleanProc,1,1,574,1,-0.823952699,,,
509,1,CleanProc,1,1,579,1,-0.811923482,,,
509,1,CleanProc,1,1,582,1,-0.804705952,,,
509,1,CleanProc,1,1,583,1,-0.802300109,,,
509,1,DegradedProc,1,1,583,1,-0.802300109,,,
509,1,CleanProc,1,1,593,1,-0.778241674,,,
509,1,DegradedProc,1,1,598,1,-0.766212457,,,
509,1,DegradedProc,1,1,602,1,-0.756589084,,,
509,1,DegradedProc,1,1,606,1,-0.74696571,,,
509,1,CleanProc,1,1,608,1,-0.742154023,,,
509,1,CleanProc,1,1,614,1,-0.727718963,,,
509,1,CleanProc,1,1,618,1,-0.718095589,,,
509,1,DegradedProc,1,1,621,1,-0.710878059,,,
509,1,DegradedProc,1,1,626,1,-0.698848841,,,
509,1,CleanProc,1,1,628,1,-0.694037155,,,
509,1,DegradedProc,1,1,630,1,-0.689225468,,,
509,1,DegradedProc,1,1,630,1,-0.689225468,,,
509,1,CleanProc,1,1,642,1,-0.660355347,,,
509,1,CleanProc,1,1,647,1,-0.64832613,,,
509,1,CleanProc,1,1,647,1,-0.64832613,,,
509,1,CleanProc,1,1,648,1,-0.645920286,,,
509,1,CleanProc,1,1,654,1,-0.631485226,,,
509,1,CleanProc,1,1,657,1,-0.624267695,,,
509,1,DegradedProc,1,1,660,1,-0.617050165,,,
509,1,DegradedProc,1,1,682,1,-0.56412161,,,
509,1,CleanProc,1,1,689,1,-0.547280706,,,
509,1,CleanProc,1,1,694,1,-0.535251489,,,
509,1,DegradedProc,1,1,704,1,-0.511193054,,,
509,1,CleanProc,1,1,707,1,-0.503975524,,,
509,1,CleanProc,1,1,711,1,-0.49435215,,,
509,1,CleanProc,1,1,713,1,-0.489540464,,,
509,1,CleanProc,1,1,731,1,-0.446235282,,,
509,1,CleanProc,1,1,732,1,-0.443829439,,,
509,1,DegradedProc,1,1,742,1,-0.419771004,,,
509,1,DegradedProc,1,1,748,1,-0.405335944,,,
509,1,CleanProc,1,1,749,1,-0.4029301,,,
509,1,DegradedProc,1,1,755,1,-0.38849504,,,
509,1,CleanProc,1,1,756,1,-0.386089196,,,
509,1,DegradedProc,1,1,758,1,-0.38127751,,,
509,1,DegradedProc,1,1,763,1,-0.369248292,,,
509,1,CleanProc,1,1,764,1,-0.366842449,,,
509,1,DegradedProc,1,1,778,1,-0.333160641,,,
509,1,DegradedProc,1,1,781,1,-0.325943111,,,
509,1,CleanProc,1,1,785,1,-0.316319737,,,
509,1,CleanProc,1,1,787,1,-0.31150805,,,
509,1,DegradedProc,1,1,789,1,-0.306696363,,,
509,1,CleanProc,1,1,792,1,-0.299478833,,,
509,1,DegradedProc,1,1,794,1,-0.294667146,,,
509,1,DegradedProc,1,1,807,1,-0.263391182,,,
509,1,DegradedProc,1,1,809,1,-0.258579495,,,
509,1,CleanProc,1,1,814,1,-0.246550278,,,
509,1,DegradedProc,1,1,814,1,-0.246550278,,,
509,1,CleanProc,1,1,818,1,-0.236926904,,,
509,1,CleanProc,1,1,820,1,-0.232115217,,,
509,1,CleanProc,1,1,852,1,-0.155128228,,,
509,1,CleanProc,1,1,865,1,-0.123852263,,,
509,1,DegradedProc,1,1,874,1,-0.102199672,,,
509,1,CleanProc,1,1,893,1,-0.056488647,,,
509,1,CleanProc,1,1,903,1,-0.032430213,,,
509,1,DegradedProc,1,1,907,1,-0.022806839,,,
509,1,DegradedProc,1,1,918,1,0.003657438,,,
509,1,CleanProc,1,1,927,1,0.025310029,,,
509,1,DegradedProc,1,1,936,1,0.04696262,,,
509,1,DegradedProc,1,1,947,1,0.073426898,,,
509,1,DegradedProc,1,1,963,1,0.111920392,,,
509,1,DegradedProc,1,1,969,1,0.126355453,,,
509,1,DegradedProc,1,1,1013,1,0.232212564,,,
509,1,DegradedProc,1,1,1049,1,0.318822927,,,
509,1,DegradedProc,1,1,1085,1,0.40543329,,,
509,1,CleanProc,1,1,1097,1,0.434303411,,,
509,1,DegradedProc,1,1,1126,1,0.50407287,,,
509,1,DegradedProc,1,1,1178,1,0.629176728,,,
509,1,CleanProc,1,1,1184,1,0.643611789,,,
509,1,CleanProc,1,1,1198,1,0.677293597,,,
509,1,DegradedProc,1,1,1205,1,0.694134501,,,
509,1,CleanProc,1,1,1214,1,0.715787092,,,
509,1,CleanProc,1,1,1252,1,0.807209142,,,
509,1,CleanProc,1,1,1301,1,0.92509547,,,
509,1,DegradedProc,1,1,1858,1,2.265150256,,,
509,1,DegradedProc,1,1,1895,1,2.354166463,,,
509,1,DegradedProc,1,1,1944,1,2.472052791,,,
510,1,CleanProc,1,1,416,0,-1.029336059,,,
510,1,CleanProc,1,1,417,1,-1.025995242,,,
510,1,CleanProc,1,1,447,1,-0.925770735,,,
510,1,CleanProc,1,1,449,1,-0.919089101,,,
510,1,CleanProc,1,1,461,1,-0.878999298,,,
510,1,CleanProc,1,1,465,1,-0.86563603,,,
510,1,CleanProc,1,1,472,1,-0.842250312,,,
510,1,CleanProc,1,1,480,1,-0.815523777,,,
510,1,CleanProc,1,1,482,1,-0.808842143,,,
510,1,CleanProc,1,1,487,1,-0.792138059,,,
510,1,CleanProc,1,1,489,1,-0.785456425,,,
510,1,CleanProc,1,1,497,1,-0.758729889,,,
510,1,DegradedProc,1,1,498,1,-0.755389073,,,
510,1,CleanProc,1,1,503,1,-0.738684988,,,
510,1,CleanProc,1,1,507,1,-0.72532172,,,
510,1,CleanProc,1,1,507,1,-0.72532172,,,
510,1,CleanProc,1,1,518,1,-0.688572735,,,
510,1,CleanProc,1,1,519,1,-0.685231918,,,
510,1,CleanProc,1,1,520,1,-0.681891101,,,
510,1,DegradedProc,1,1,523,1,-0.67186865,,,
510,1,CleanProc,1,1,526,1,-0.661846199,,,
510,1,DegradedProc,1,1,531,1,-0.645142115,,,
510,1,DegradedProc,1,1,533,1,-0.638460481,,,
510,1,CleanProc,1,1,546,1,-0.595029861,,,
510,1,DegradedProc,1,1,546,1,-0.595029861,,,
510,1,DegradedProc,1,1,551,1,-0.578325777,,,
510,1,CleanProc,1,1,555,1,-0.564962509,,,
510,1,CleanProc,1,1,561,1,-0.544917608,,,
510,1,DegradedProc,1,1,561,1,-0.544917608,,,
510,1,CleanProc,1,1,562,1,-0.541576791,,,
510,1,CleanProc,1,1,565,1,-0.53155434,,,
510,1,CleanProc,1,1,576,1,-0.494805354,,,
510,1,DegradedProc,1,1,578,1,-0.48812372,,,
510,1,DegradedProc,1,1,580,1,-0.481442087,,,
510,1,CleanProc,1,1,583,1,-0.471419636,,,
510,1,DegradedProc,1,1,592,1,-0.441352284,,,
510,1,DegradedProc,1,1,598,1,-0.421307382,,,
510,1,CleanProc,1,1,602,1,-0.407944115,,,
510,1,CleanProc,1,1,607,1,-0.39124003,,,
510,1,CleanProc,1,1,608,1,-0.387899213,,,
510,1,DegradedProc,1,1,610,1,-0.38121758,,,
510,1,CleanProc,1,1,613,1,-0.371195129,,,
510,1,DegradedProc,1,1,614,1,-0.367854312,,,
510,1,CleanProc,1,1,616,1,-0.361172678,,,
510,1,CleanProc,1,1,620,1,-0.347809411,,,
510,1,CleanProc,1,1,625,1,-0.331105326,,,
510,1,CleanProc,1,1,630,1,-0.314401242,,,
510,1,CleanProc,1,1,637,1,-0.291015523,,,
510,1,CleanProc,1,1,642,1,-0.274311439,,,
510,1,DegradedProc,1,1,643,1,-0.270970622,,,
510,1,DegradedProc,1,1,643,1,-0.270970622,,,
510,1,DegradedProc,1,1,644,1,-0.267629805,,,
510,1,CleanProc,1,1,685,1,-0.130656312,,,
510,1,DegradedProc,1,1,686,1,-0.127315495,,,
510,1,DegradedProc,1,1,687,1,-0.123974678,,,
510,1,DegradedProc,1,1,690,1,-0.113952227,,,
510,1,DegradedProc,1,1,696,1,-0.093907326,,,
510,1,DegradedProc,1,1,698,1,-0.087225692,,,
510,1,DegradedProc,1,1,701,1,-0.077203241,,,
510,1,CleanProc,1,1,705,1,-0.063839974,,,
510,1,DegradedProc,1,1,705,1,-0.063839974,,,
510,1,CleanProc,1,1,712,1,-0.040454256,,,
510,1,CleanProc,1,1,713,1,-0.037113439,,,
510,1,CleanProc,1,1,715,1,-0.030431805,,,
510,1,DegradedProc,1,1,734,1,0.033043716,,,
510,1,CleanProc,1,1,742,1,0.059770251,,,
510,1,DegradedProc,1,1,743,1,0.063111068,,,
510,1,DegradedProc,1,1,749,1,0.08315597,,,
510,1,DegradedProc,1,1,757,1,0.109882505,,,
510,1,DegradedProc,1,1,780,1,0.186721294,,,
510,1,DegradedProc,1,1,784,1,0.200084561,,,
510,1,CleanProc,1,1,810,1,0.286945801,,,
510,1,DegradedProc,1,1,875,1,0.504098899,,,
510,1,DegradedProc,1,1,884,1,0.534166252,,,
510,1,DegradedProc,1,1,1002,1,0.928382646,,,
510,1,DegradedProc,1,1,1079,1,1.185625547,,,
510,1,DegradedProc,1,1,1099,1,1.252441885,,,
510,1,DegradedProc,1,1,1106,1,1.275827604,,,
510,1,DegradedProc,1,1,1139,1,1.386074562,,,
510,1,DegradedProc,1,1,1197,1,1.579841942,,,
510,1,DegradedProc,1,1,1205,1,1.606568477,,,
510,1,DegradedProc,1,1,1206,1,1.609909294,,,
510,1,CleanProc,1,1,1295,1,1.907241998,,,
510,1,DegradedProc,1,1,1350,1,2.090986928,,,
511,1,CleanProc,1,1,375,0,-1.617499854,,,
511,1,CleanProc,1,1,387,1,-1.532964382,,,
511,1,CleanProc,1,1,392,1,-1.497741269,,,
511,1,DegradedProc,1,1,406,1,-1.399116552,,,
511,1,CleanProc,1,1,416,1,-1.328670325,,,
511,1,CleanProc,1,1,419,1,-1.307536457,,,
511,1,CleanProc,1,1,434,1,-1.201867117,,,
511,1,CleanProc,1,1,435,1,-1.194822494,,,
511,1,CleanProc,1,1,451,1,-1.082108531,,,
511,1,CleanProc,1,1,453,1,-1.068019286,,,
511,1,CleanProc,1,1,453,1,-1.068019286,,,
511,1,CleanProc,1,1,455,1,-1.053930041,,,
511,1,CleanProc,1,1,459,1,-1.02575155,,,
511,1,CleanProc,1,1,461,1,-1.011662305,,,
511,1,DegradedProc,1,1,469,1,-0.955305323,,,
511,1,CleanProc,1,1,470,1,-0.948260701,,,
511,1,CleanProc,1,1,480,1,-0.877814474,,,
511,1,CleanProc,1,1,481,1,-0.870769851,,,
511,1,DegradedProc,1,1,481,1,-0.870769851,,,
511,1,DegradedProc,1,1,484,1,-0.849635983,,,
511,1,DegradedProc,1,1,493,1,-0.786234379,,,
511,1,CleanProc,1,1,494,1,-0.779189756,,,
511,1,DegradedProc,1,1,495,1,-0.772145134,,,
511,1,CleanProc,1,1,504,1,-0.70874353,,,
511,1,CleanProc,1,1,506,1,-0.694654284,,,
511,1,DegradedProc,1,1,506,1,-0.694654284,,,
511,1,CleanProc,1,1,510,1,-0.666475794,,,
511,1,CleanProc,1,1,510,1,-0.666475794,,,
511,1,CleanProc,1,1,511,1,-0.659431171,,,
511,1,CleanProc,1,1,511,1,-0.659431171,,,
511,1,CleanProc,1,1,511,1,-0.659431171,,,
511,1,CleanProc,1,1,511,1,-0.659431171,,,
511,1,CleanProc,1,1,515,1,-0.63125268,,,
511,1,DegradedProc,1,1,516,1,-0.624208058,,,
511,1,CleanProc,1,1,517,1,-0.617163435,,,
511,1,DegradedProc,1,1,518,1,-0.610118812,,,
511,1,CleanProc,1,1,526,1,-0.553761831,,,
511,1,CleanProc,1,1,535,1,-0.490360227,,,
511,1,DegradedProc,1,1,535,1,-0.490360227,,,
511,1,DegradedProc,1,1,537,1,-0.476270981,,,
511,1,CleanProc,1,1,538,1,-0.469226359,,,
511,1,CleanProc,1,1,541,1,-0.448092491,,,
511,1,CleanProc,1,1,543,1,-0.434003245,,,
511,1,CleanProc,1,1,549,1,-0.391735509,,,
511,1,DegradedProc,1,1,549,1,-0.391735509,,,
511,1,DegradedProc,1,1,550,1,-0.384690887,,,
511,1,DegradedProc,1,1,559,1,-0.321289283,,,
511,1,DegradedProc,1,1,564,1,-0.286066169,,,
511,1,DegradedProc,1,1,564,1,-0.286066169,,,
511,1,DegradedProc,1,1,566,1,-0.271976924,,,
511,1,CleanProc,1,1,570,1,-0.243798433,,,
511,1,CleanProc,1,1,573,1,-0.222664565,,,
511,1,DegradedProc,1,1,576,1,-0.201530697,,,
511,1,CleanProc,1,1,578,1,-0.187441452,,,
511,1,CleanProc,1,1,578,1,-0.187441452,,,
511,1,CleanProc,1,1,578,1,-0.187441452,,,
511,1,DegradedProc,1,1,581,1,-0.166307584,,,
511,1,DegradedProc,1,1,582,1,-0.159262961,,,
511,1,CleanProc,1,1,583,1,-0.152218339,,,
511,1,DegradedProc,1,1,583,1,-0.152218339,,,
511,1,DegradedProc,1,1,587,1,-0.124039848,,,
511,1,CleanProc,1,1,590,1,-0.10290598,,,
511,1,DegradedProc,1,1,591,1,-0.095861357,,,
511,1,DegradedProc,1,1,595,1,-0.067682866,,,
511,1,CleanProc,1,1,599,1,-0.039504376,,,
511,1,CleanProc,1,1,601,1,-0.02541513,,,
511,1,CleanProc,1,1,601,1,-0.02541513,,,
511,1,CleanProc,1,1,609,1,0.030941851,,,
511,1,DegradedProc,1,1,612,1,0.052075719,,,
511,1,DegradedProc,1,1,618,1,0.094343455,,,
511,1,DegradedProc,1,1,619,1,0.101388078,,,
511,1,DegradedProc,1,1,619,1,0.101388078,,,
511,1,CleanProc,1,1,622,1,0.122521946,,,
511,1,DegradedProc,1,1,627,1,0.157745059,,,
511,1,DegradedProc,1,1,632,1,0.192968172,,,
511,1,DegradedProc,1,1,638,1,0.235235908,,,
511,1,DegradedProc,1,1,647,1,0.298637513,,,
511,1,CleanProc,1,1,650,1,0.319771381,,,
511,1,CleanProc,1,1,652,1,0.333860626,,,
511,1,DegradedProc,1,1,653,1,0.340905249,,,
511,1,DegradedProc,1,1,654,1,0.347949871,,,
511,1,DegradedProc,1,1,656,1,0.362039117,,,
511,1,DegradedProc,1,1,667,1,0.439529966,,,
511,1,DegradedProc,1,1,678,1,0.517020815,,,
511,1,DegradedProc,1,1,682,1,0.545199306,,,
511,1,DegradedProc,1,1,683,1,0.552243929,,,
511,1,DegradedProc,1,1,685,1,0.566333174,,,
511,1,CleanProc,1,1,713,1,0.763582609,,,
511,1,DegradedProc,1,1,717,1,0.7917611,,,
511,1,DegradedProc,1,1,726,1,0.855162704,,,
511,1,DegradedProc,1,1,762,1,1.10876912,,,
511,1,DegradedProc,1,1,784,1,1.263750819,,,
511,1,DegradedProc,1,1,796,1,1.348286291,,,
511,1,DegradedProc,1,1,811,1,1.453955631,,,
511,1,CleanProc,1,1,843,1,1.679383556,,,
511,1,DegradedProc,1,1,894,1,2.038659313,,,
