"","idv","iv","dv","exp"
"6456","1 aag","unrel",951.3,"Faivre et al._4_incong"
"6457","1 aag","rel",1499.4,"Faivre et al._4_incong"
"6458","1 aag","rel",2943.8,"Faivre et al._4_incong"
"6459","1 aag","rel",800.4,"Faivre et al._4_incong"
"6460","1 aag","rel",681,"Faivre et al._4_incong"
"6461","1 aag","rel",452.8,"Faivre et al._4_incong"
"6462","1 aag","rel",871.1,"Faivre et al._4_incong"
"6463","1 aag","rel",1099.2,"Faivre et al._4_incong"
"6464","1 aag","unrel",3307,"Faivre et al._4_incong"
"6465","1 aag","unrel",729.8,"Faivre et al._4_incong"
"6466","1 aag","unrel",640.4,"Faivre et al._4_incong"
"6467","1 aag","rel",943.4,"Faivre et al._4_incong"
"6468","1 aag","rel",1501.5,"Faivre et al._4_incong"
"6469","1 aag","unrel",726.5,"Faivre et al._4_incong"
"6470","1 aag","rel",391.6,"Faivre et al._4_incong"
"6471","1 aag","rel",1463,"Faivre et al._4_incong"
"6472","1 aag","unrel",840.9,"Faivre et al._4_incong"
"6473","1 aag","unrel",627,"Faivre et al._4_incong"
"6474","1 aag","unrel",524.8,"Faivre et al._4_incong"
"6475","1 aag","unrel",374.9,"Faivre et al._4_incong"
"6476","1 aag","rel",1871.8,"Faivre et al._4_incong"
"6477","1 aag","unrel",469.6,"Faivre et al._4_incong"
"6478","1 aag","unrel",578.9,"Faivre et al._4_incong"
"6479","1 aag","rel",1080.8,"Faivre et al._4_incong"
"6480","1 aag","unrel",639.6,"Faivre et al._4_incong"
"6481","1 aag","rel",776.8,"Faivre et al._4_incong"
"6482","1 aag","rel",941,"Faivre et al._4_incong"
"6483","1 aag","unrel",708.5,"Faivre et al._4_incong"
"6484","1 aag","rel",738.1,"Faivre et al._4_incong"
"6485","1 aag","unrel",704.3,"Faivre et al._4_incong"
"6486","1 aag","rel",1106.9,"Faivre et al._4_incong"
"6487","1 aag","unrel",624.2,"Faivre et al._4_incong"
"6488","1 aag","rel",808.1,"Faivre et al._4_incong"
"6489","1 aag","unrel",1337.7,"Faivre et al._4_incong"
"6490","1 aag","unrel",604.8,"Faivre et al._4_incong"
"6491","1 aag","rel",588.7,"Faivre et al._4_incong"
"6492","1 aag","unrel",1517.6,"Faivre et al._4_incong"
"6493","1 aag","unrel",878.9,"Faivre et al._4_incong"
"6494","1 aag","unrel",1992.5,"Faivre et al._4_incong"
"6495","1 aag","rel",569.4,"Faivre et al._4_incong"
"6496","1 aag","unrel",1459.7,"Faivre et al._4_incong"
"6497","1 aag","unrel",661.8,"Faivre et al._4_incong"
"6498","1 aag","rel",715.3,"Faivre et al._4_incong"
"6499","1 aag","unrel",842.9,"Faivre et al._4_incong"
"6500","1 aag","unrel",568.7,"Faivre et al._4_incong"
"6501","1 aag","rel",500.8,"Faivre et al._4_incong"
"6502","1 aag","unrel",941.5,"Faivre et al._4_incong"
"6503","1 aag","rel",446.4,"Faivre et al._4_incong"
"6504","1 aag","rel",700.8,"Faivre et al._4_incong"
"6505","1 aag","unrel",683.8,"Faivre et al._4_incong"
"6506","1 aag","rel",558.2,"Faivre et al._4_incong"
"6507","1 aag","rel",617.4,"Faivre et al._4_incong"
"6508","1 aag","rel",950.7,"Faivre et al._4_incong"
"6509","1 aag","rel",457.8,"Faivre et al._4_incong"
"6510","1 aag","rel",415.4,"Faivre et al._4_incong"
"6511","1 aag","rel",359.9,"Faivre et al._4_incong"
"6512","1 aag","unrel",376.7,"Faivre et al._4_incong"
"6513","1 aag","rel",488.9,"Faivre et al._4_incong"
"6514","1 aag","unrel",591.3,"Faivre et al._4_incong"
"6515","1 aag","unrel",505.1,"Faivre et al._4_incong"
"6516","1 aag","rel",711.5,"Faivre et al._4_incong"
"6517","1 aag","rel",1639.4,"Faivre et al._4_incong"
"6518","1 aag","rel",615.5,"Faivre et al._4_incong"
"6519","1 aag","rel",1802.9,"Faivre et al._4_incong"
"6520","1 aag","unrel",2356.4,"Faivre et al._4_incong"
"6521","1 aag","unrel",505.6,"Faivre et al._4_incong"
"6522","1 aag","unrel",481.3,"Faivre et al._4_incong"
"6523","1 aag","unrel",419.3,"Faivre et al._4_incong"
"6524","1 aag","unrel",364.7,"Faivre et al._4_incong"
"6525","10 gz","unrel",1294.7,"Faivre et al._4_incong"
"6526","10 gz","rel",1153.3,"Faivre et al._4_incong"
"6527","10 gz","rel",959.5,"Faivre et al._4_incong"
"6528","10 gz","rel",698.6,"Faivre et al._4_incong"
"6529","10 gz","unrel",1072.3,"Faivre et al._4_incong"
"6530","10 gz","rel",917.8,"Faivre et al._4_incong"
"6531","10 gz","unrel",1110.2,"Faivre et al._4_incong"
"6532","10 gz","unrel",1135.6,"Faivre et al._4_incong"
"6533","10 gz","rel",1025.8,"Faivre et al._4_incong"
"6534","10 gz","unrel",811.3,"Faivre et al._4_incong"
"6535","10 gz","rel",734.9,"Faivre et al._4_incong"
"6536","10 gz","unrel",1292.3,"Faivre et al._4_incong"
"6537","10 gz","rel",820.4,"Faivre et al._4_incong"
"6538","10 gz","unrel",742.7,"Faivre et al._4_incong"
"6539","10 gz","rel",899.5,"Faivre et al._4_incong"
"6540","10 gz","rel",842.5,"Faivre et al._4_incong"
"6541","10 gz","rel",1720.6,"Faivre et al._4_incong"
"6542","10 gz","unrel",636.1,"Faivre et al._4_incong"
"6543","10 gz","unrel",992,"Faivre et al._4_incong"
"6544","10 gz","rel",970.7,"Faivre et al._4_incong"
"6545","10 gz","unrel",543.3,"Faivre et al._4_incong"
"6546","10 gz","unrel",1008.5,"Faivre et al._4_incong"
"6547","10 gz","unrel",1358.7,"Faivre et al._4_incong"
"6548","10 gz","rel",1632.1,"Faivre et al._4_incong"
"6549","10 gz","unrel",1188.4,"Faivre et al._4_incong"
"6550","10 gz","unrel",1148,"Faivre et al._4_incong"
"6551","10 gz","rel",1277,"Faivre et al._4_incong"
"6552","10 gz","rel",3013.7,"Faivre et al._4_incong"
"6553","10 gz","rel",630,"Faivre et al._4_incong"
"6554","10 gz","rel",613.4,"Faivre et al._4_incong"
"6555","10 gz","unrel",2173.2,"Faivre et al._4_incong"
"6556","10 gz","rel",1690.5,"Faivre et al._4_incong"
"6557","10 gz","rel",603.4,"Faivre et al._4_incong"
"6558","10 gz","unrel",684.9,"Faivre et al._4_incong"
"6559","10 gz","unrel",704.4,"Faivre et al._4_incong"
"6560","10 gz","rel",803.2,"Faivre et al._4_incong"
"6561","10 gz","unrel",739.6,"Faivre et al._4_incong"
"6562","10 gz","rel",791.5,"Faivre et al._4_incong"
"6563","10 gz","rel",626.2,"Faivre et al._4_incong"
"6564","10 gz","unrel",716.9,"Faivre et al._4_incong"
"6565","10 gz","rel",569.8,"Faivre et al._4_incong"
"6566","10 gz","unrel",745.6,"Faivre et al._4_incong"
"6567","10 gz","rel",1529.1,"Faivre et al._4_incong"
"6568","10 gz","rel",691.6,"Faivre et al._4_incong"
"6569","10 gz","rel",651.4,"Faivre et al._4_incong"
"6570","10 gz","unrel",548.3,"Faivre et al._4_incong"
"6571","10 gz","unrel",1263.6,"Faivre et al._4_incong"
"6572","10 gz","unrel",488.5,"Faivre et al._4_incong"
"6573","10 gz","rel",546.2,"Faivre et al._4_incong"
"6574","10 gz","rel",678.7,"Faivre et al._4_incong"
"6575","10 gz","rel",1302.9,"Faivre et al._4_incong"
"6576","10 gz","unrel",1287.6,"Faivre et al._4_incong"
"6577","10 gz","unrel",524.6,"Faivre et al._4_incong"
"6578","10 gz","unrel",641.3,"Faivre et al._4_incong"
"6579","10 gz","rel",653.3,"Faivre et al._4_incong"
"6580","10 gz","unrel",1205.1,"Faivre et al._4_incong"
"6581","10 gz","rel",1067.8,"Faivre et al._4_incong"
"6582","10 gz","unrel",649.8,"Faivre et al._4_incong"
"6583","10 gz","rel",1577.7,"Faivre et al._4_incong"
"6584","10 gz","unrel",432.1,"Faivre et al._4_incong"
"6585","10 gz","unrel",556.1,"Faivre et al._4_incong"
"6586","10 gz","rel",606.9,"Faivre et al._4_incong"
"6587","10 gz","rel",1005.4,"Faivre et al._4_incong"
"6588","10 gz","rel",694.4,"Faivre et al._4_incong"
"6589","10 gz","rel",425.1,"Faivre et al._4_incong"
"6590","10 gz","rel",350.5,"Faivre et al._4_incong"
"6591","10 gz","unrel",391.2,"Faivre et al._4_incong"
"6592","10 gz","unrel",1074.1,"Faivre et al._4_incong"
"6593","10 gz","unrel",565.1,"Faivre et al._4_incong"
"6594","10 gz","rel",1694.4,"Faivre et al._4_incong"
"6595","10 gz","rel",976.5,"Faivre et al._4_incong"
"6596","10 gz","rel",1020.5,"Faivre et al._4_incong"
"6597","10 gz","rel",957.4,"Faivre et al._4_incong"
"6598","10 gz","unrel",3005.7,"Faivre et al._4_incong"
"6599","10 gz","unrel",485.2,"Faivre et al._4_incong"
"6600","10 gz","unrel",384.6,"Faivre et al._4_incong"
"6601","10 gz","rel",685.5,"Faivre et al._4_incong"
"6602","10 gz","rel",2476.2,"Faivre et al._4_incong"
"6603","10 gz","unrel",624.5,"Faivre et al._4_incong"
"6604","10 gz","rel",757.5,"Faivre et al._4_incong"
"6605","10 gz","unrel",631.6,"Faivre et al._4_incong"
"6606","10 gz","unrel",743.4,"Faivre et al._4_incong"
"6607","10 gz","rel",409,"Faivre et al._4_incong"
"6608","10 gz","unrel",392.7,"Faivre et al._4_incong"
"6609","11 jg","unrel",2112.9,"Faivre et al._4_incong"
"6610","11 jg","rel",723.4,"Faivre et al._4_incong"
"6611","11 jg","rel",1137.4,"Faivre et al._4_incong"
"6612","11 jg","unrel",1933.4,"Faivre et al._4_incong"
"6613","11 jg","unrel",1211.5,"Faivre et al._4_incong"
"6614","11 jg","unrel",1196.9,"Faivre et al._4_incong"
"6615","11 jg","unrel",1251.3,"Faivre et al._4_incong"
"6616","11 jg","unrel",1103.9,"Faivre et al._4_incong"
"6617","11 jg","rel",827.5,"Faivre et al._4_incong"
"6618","11 jg","rel",1907.5,"Faivre et al._4_incong"
"6619","11 jg","rel",1415.3,"Faivre et al._4_incong"
"6620","11 jg","unrel",667.9,"Faivre et al._4_incong"
"6621","11 jg","unrel",1524,"Faivre et al._4_incong"
"6622","11 jg","rel",1976.9,"Faivre et al._4_incong"
"6623","11 jg","rel",877.5,"Faivre et al._4_incong"
"6624","11 jg","rel",1875.5,"Faivre et al._4_incong"
"6625","11 jg","rel",928.3,"Faivre et al._4_incong"
"6626","11 jg","rel",1574.9,"Faivre et al._4_incong"
"6627","11 jg","rel",965,"Faivre et al._4_incong"
"6628","11 jg","rel",854.8,"Faivre et al._4_incong"
"6629","11 jg","unrel",1332.5,"Faivre et al._4_incong"
"6630","11 jg","unrel",1472,"Faivre et al._4_incong"
"6631","11 jg","rel",1193.2,"Faivre et al._4_incong"
"6632","11 jg","rel",799.8,"Faivre et al._4_incong"
"6633","11 jg","unrel",1131.1,"Faivre et al._4_incong"
"6634","11 jg","unrel",3694.5,"Faivre et al._4_incong"
"6635","11 jg","rel",742.4,"Faivre et al._4_incong"
"6636","11 jg","unrel",974.9,"Faivre et al._4_incong"
"6637","11 jg","unrel",957.6,"Faivre et al._4_incong"
"6638","11 jg","rel",684,"Faivre et al._4_incong"
"6639","11 jg","unrel",664,"Faivre et al._4_incong"
"6640","11 jg","rel",651.3,"Faivre et al._4_incong"
"6641","11 jg","unrel",816.5,"Faivre et al._4_incong"
"6642","11 jg","unrel",1401.1,"Faivre et al._4_incong"
"6643","11 jg","rel",1087.2,"Faivre et al._4_incong"
"6644","11 jg","unrel",578.3,"Faivre et al._4_incong"
"6645","11 jg","rel",1088.2,"Faivre et al._4_incong"
"6646","11 jg","rel",551.7,"Faivre et al._4_incong"
"6647","11 jg","unrel",931.5,"Faivre et al._4_incong"
"6648","11 jg","rel",770.9,"Faivre et al._4_incong"
"6649","11 jg","rel",1032.2,"Faivre et al._4_incong"
"6650","11 jg","unrel",2700.3,"Faivre et al._4_incong"
"6651","11 jg","rel",1186.9,"Faivre et al._4_incong"
"6652","11 jg","rel",1975.6,"Faivre et al._4_incong"
"6653","11 jg","rel",1074.3,"Faivre et al._4_incong"
"6654","11 jg","rel",1654.4,"Faivre et al._4_incong"
"6655","11 jg","rel",766,"Faivre et al._4_incong"
"6656","11 jg","rel",942.8,"Faivre et al._4_incong"
"6657","11 jg","unrel",1189,"Faivre et al._4_incong"
"6658","11 jg","unrel",1391.2,"Faivre et al._4_incong"
"6659","11 jg","unrel",925.6,"Faivre et al._4_incong"
"6660","11 jg","unrel",2043.5,"Faivre et al._4_incong"
"6661","11 jg","rel",1528.4,"Faivre et al._4_incong"
"6662","11 jg","unrel",1187.2,"Faivre et al._4_incong"
"6663","11 jg","unrel",1986.5,"Faivre et al._4_incong"
"6664","11 jg","unrel",1694.4,"Faivre et al._4_incong"
"6665","11 jg","unrel",1159,"Faivre et al._4_incong"
"6666","11 jg","unrel",876.7,"Faivre et al._4_incong"
"6667","11 jg","rel",1221.1,"Faivre et al._4_incong"
"6668","11 jg","rel",1085.5,"Faivre et al._4_incong"
"6669","11 jg","rel",682,"Faivre et al._4_incong"
"6670","11 jg","rel",831.1,"Faivre et al._4_incong"
"6671","11 jg","rel",751.9,"Faivre et al._4_incong"
"6672","11 jg","rel",732,"Faivre et al._4_incong"
"6673","11 jg","rel",808.4,"Faivre et al._4_incong"
"6674","11 jg","unrel",669.8,"Faivre et al._4_incong"
"6675","11 jg","unrel",1416.3,"Faivre et al._4_incong"
"6676","11 jg","unrel",717.5,"Faivre et al._4_incong"
"6677","11 jg","unrel",741.9,"Faivre et al._4_incong"
"6678","11 jg","rel",768.3,"Faivre et al._4_incong"
"6679","11 jg","unrel",1253.7,"Faivre et al._4_incong"
"6680","11 jg","rel",781.1,"Faivre et al._4_incong"
"6681","11 jg","unrel",948.7,"Faivre et al._4_incong"
"6682","11 jg","rel",746.4,"Faivre et al._4_incong"
"6683","11 jg","rel",1055.4,"Faivre et al._4_incong"
"6684","11 jg","rel",826.9,"Faivre et al._4_incong"
"6685","11 jg","unrel",803.8,"Faivre et al._4_incong"
"6686","11 jg","unrel",864.6,"Faivre et al._4_incong"
"6687","11 jg","unrel",759.5,"Faivre et al._4_incong"
"6688","11 jg","rel",914.2,"Faivre et al._4_incong"
"6689","11 jg","rel",622.9,"Faivre et al._4_incong"
"6690","11 jg","rel",794.4,"Faivre et al._4_incong"
"6691","11 jg","rel",1048,"Faivre et al._4_incong"
"6692","11 jg","unrel",828.3,"Faivre et al._4_incong"
"6693","12 jh","unrel",509.7,"Faivre et al._4_incong"
"6694","12 jh","unrel",420,"Faivre et al._4_incong"
"6695","12 jh","unrel",430.5,"Faivre et al._4_incong"
"6696","12 jh","rel",350.6,"Faivre et al._4_incong"
"6697","12 jh","rel",419.7,"Faivre et al._4_incong"
"6698","12 jh","rel",324.5,"Faivre et al._4_incong"
"6699","12 jh","rel",432.6,"Faivre et al._4_incong"
"6700","12 jh","rel",419.3,"Faivre et al._4_incong"
"6701","12 jh","rel",399.3,"Faivre et al._4_incong"
"6702","12 jh","unrel",510.7,"Faivre et al._4_incong"
"6703","12 jh","rel",440.9,"Faivre et al._4_incong"
"6704","12 jh","rel",820.3,"Faivre et al._4_incong"
"6705","12 jh","unrel",444,"Faivre et al._4_incong"
"6706","12 jh","unrel",622.8,"Faivre et al._4_incong"
"6707","12 jh","rel",482.5,"Faivre et al._4_incong"
"6708","12 jh","unrel",462.4,"Faivre et al._4_incong"
"6709","12 jh","unrel",755.4,"Faivre et al._4_incong"
"6710","12 jh","unrel",378.5,"Faivre et al._4_incong"
"6711","12 jh","unrel",512.6,"Faivre et al._4_incong"
"6712","12 jh","unrel",796.8,"Faivre et al._4_incong"
"6713","12 jh","unrel",602,"Faivre et al._4_incong"
"6714","12 jh","unrel",570.8,"Faivre et al._4_incong"
"6715","12 jh","unrel",308.2,"Faivre et al._4_incong"
"6716","12 jh","rel",522.2,"Faivre et al._4_incong"
"6717","12 jh","unrel",615.6,"Faivre et al._4_incong"
"6718","12 jh","rel",411.9,"Faivre et al._4_incong"
"6719","12 jh","unrel",622.3,"Faivre et al._4_incong"
"6720","12 jh","unrel",551,"Faivre et al._4_incong"
"6721","12 jh","unrel",588.8,"Faivre et al._4_incong"
"6722","12 jh","rel",358,"Faivre et al._4_incong"
"6723","12 jh","unrel",596.9,"Faivre et al._4_incong"
"6724","12 jh","rel",308.1,"Faivre et al._4_incong"
"6725","12 jh","rel",506.4,"Faivre et al._4_incong"
"6726","12 jh","rel",515.8,"Faivre et al._4_incong"
"6727","12 jh","rel",472.3,"Faivre et al._4_incong"
"6728","12 jh","rel",484.7,"Faivre et al._4_incong"
"6729","12 jh","unrel",640.8,"Faivre et al._4_incong"
"6730","12 jh","unrel",1935.6,"Faivre et al._4_incong"
"6731","12 jh","rel",622.8,"Faivre et al._4_incong"
"6732","12 jh","rel",500.7,"Faivre et al._4_incong"
"6733","12 jh","rel",497.1,"Faivre et al._4_incong"
"6734","12 jh","unrel",1876.8,"Faivre et al._4_incong"
"6735","12 jh","unrel",403.5,"Faivre et al._4_incong"
"6736","12 jh","rel",483.5,"Faivre et al._4_incong"
"6737","12 jh","unrel",349,"Faivre et al._4_incong"
"6738","12 jh","unrel",453.2,"Faivre et al._4_incong"
"6739","12 jh","rel",417.5,"Faivre et al._4_incong"
"6740","12 jh","unrel",427.3,"Faivre et al._4_incong"
"6741","12 jh","unrel",525.3,"Faivre et al._4_incong"
"6742","12 jh","rel",524.2,"Faivre et al._4_incong"
"6743","12 jh","rel",382.4,"Faivre et al._4_incong"
"6744","12 jh","unrel",446.4,"Faivre et al._4_incong"
"6745","12 jh","rel",356.1,"Faivre et al._4_incong"
"6746","12 jh","unrel",374.9,"Faivre et al._4_incong"
"6747","12 jh","rel",372.5,"Faivre et al._4_incong"
"6748","12 jh","rel",481.8,"Faivre et al._4_incong"
"6749","12 jh","unrel",415.8,"Faivre et al._4_incong"
"6750","12 jh","rel",493.3,"Faivre et al._4_incong"
"6751","12 jh","rel",467.5,"Faivre et al._4_incong"
"6752","12 jh","rel",372.3,"Faivre et al._4_incong"
"6753","12 jh","rel",519.7,"Faivre et al._4_incong"
"6754","12 jh","unrel",530.5,"Faivre et al._4_incong"
"6755","12 jh","unrel",346.2,"Faivre et al._4_incong"
"6756","12 jh","unrel",422,"Faivre et al._4_incong"
"6757","12 jh","rel",432.5,"Faivre et al._4_incong"
"6758","12 jh","rel",414.8,"Faivre et al._4_incong"
"6759","12 jh","unrel",355.9,"Faivre et al._4_incong"
"6760","12 jh","unrel",517.4,"Faivre et al._4_incong"
"6761","12 jh","rel",351.3,"Faivre et al._4_incong"
"6762","12 jh","rel",886,"Faivre et al._4_incong"
"6763","12 jh","rel",815,"Faivre et al._4_incong"
"6764","12 jh","rel",308.5,"Faivre et al._4_incong"
"6765","12 jh","rel",394.4,"Faivre et al._4_incong"
"6766","12 jh","rel",505,"Faivre et al._4_incong"
"6767","12 jh","rel",465,"Faivre et al._4_incong"
"6768","12 jh","rel",305.8,"Faivre et al._4_incong"
"6769","12 jh","unrel",367.3,"Faivre et al._4_incong"
"6770","12 jh","rel",577.1,"Faivre et al._4_incong"
"6771","12 jh","unrel",592.9,"Faivre et al._4_incong"
"6772","12 jh","rel",535.9,"Faivre et al._4_incong"
"6773","12 jh","rel",533,"Faivre et al._4_incong"
"6774","12 jh","unrel",477.3,"Faivre et al._4_incong"
"6775","12 jh","unrel",348.5,"Faivre et al._4_incong"
"6776","13 jl","rel",1235,"Faivre et al._4_incong"
"6777","13 jl","unrel",946,"Faivre et al._4_incong"
"6778","13 jl","rel",818.8,"Faivre et al._4_incong"
"6779","13 jl","rel",763.7,"Faivre et al._4_incong"
"6780","13 jl","unrel",873.2,"Faivre et al._4_incong"
"6781","13 jl","rel",649.1,"Faivre et al._4_incong"
"6782","13 jl","unrel",1839.1,"Faivre et al._4_incong"
"6783","13 jl","unrel",1330,"Faivre et al._4_incong"
"6784","13 jl","rel",718.7,"Faivre et al._4_incong"
"6785","13 jl","rel",670.7,"Faivre et al._4_incong"
"6786","13 jl","rel",799,"Faivre et al._4_incong"
"6787","13 jl","rel",529.2,"Faivre et al._4_incong"
"6788","13 jl","unrel",574.4,"Faivre et al._4_incong"
"6789","13 jl","unrel",654.1,"Faivre et al._4_incong"
"6790","13 jl","unrel",859.8,"Faivre et al._4_incong"
"6791","13 jl","unrel",521.7,"Faivre et al._4_incong"
"6792","13 jl","rel",421.6,"Faivre et al._4_incong"
"6793","13 jl","rel",443.4,"Faivre et al._4_incong"
"6794","13 jl","rel",644.3,"Faivre et al._4_incong"
"6795","13 jl","rel",682,"Faivre et al._4_incong"
"6796","13 jl","unrel",754.3,"Faivre et al._4_incong"
"6797","13 jl","rel",673.9,"Faivre et al._4_incong"
"6798","13 jl","rel",509.4,"Faivre et al._4_incong"
"6799","13 jl","rel",537.4,"Faivre et al._4_incong"
"6800","13 jl","rel",584.8,"Faivre et al._4_incong"
"6801","13 jl","unrel",501.6,"Faivre et al._4_incong"
"6802","13 jl","unrel",354.2,"Faivre et al._4_incong"
"6803","13 jl","unrel",488.4,"Faivre et al._4_incong"
"6804","13 jl","rel",523.5,"Faivre et al._4_incong"
"6805","13 jl","unrel",377.8,"Faivre et al._4_incong"
"6806","13 jl","rel",445.8,"Faivre et al._4_incong"
"6807","13 jl","unrel",406.7,"Faivre et al._4_incong"
"6808","13 jl","unrel",1114.2,"Faivre et al._4_incong"
"6809","13 jl","unrel",522.9,"Faivre et al._4_incong"
"6810","13 jl","unrel",929.4,"Faivre et al._4_incong"
"6811","13 jl","unrel",888.6,"Faivre et al._4_incong"
"6812","13 jl","unrel",723.5,"Faivre et al._4_incong"
"6813","13 jl","unrel",1098,"Faivre et al._4_incong"
"6814","13 jl","rel",619.7,"Faivre et al._4_incong"
"6815","13 jl","unrel",484.8,"Faivre et al._4_incong"
"6816","13 jl","unrel",575.7,"Faivre et al._4_incong"
"6817","13 jl","unrel",640,"Faivre et al._4_incong"
"6818","13 jl","rel",477.1,"Faivre et al._4_incong"
"6819","13 jl","rel",505.9,"Faivre et al._4_incong"
"6820","13 jl","rel",562.1,"Faivre et al._4_incong"
"6821","13 jl","unrel",825.9,"Faivre et al._4_incong"
"6822","13 jl","unrel",752.9,"Faivre et al._4_incong"
"6823","13 jl","rel",701.6,"Faivre et al._4_incong"
"6824","13 jl","rel",907.6,"Faivre et al._4_incong"
"6825","13 jl","unrel",374.3,"Faivre et al._4_incong"
"6826","13 jl","unrel",448.2,"Faivre et al._4_incong"
"6827","13 jl","unrel",1092.1,"Faivre et al._4_incong"
"6828","13 jl","rel",464.6,"Faivre et al._4_incong"
"6829","13 jl","rel",466.8,"Faivre et al._4_incong"
"6830","13 jl","rel",509,"Faivre et al._4_incong"
"6831","13 jl","unrel",572.1,"Faivre et al._4_incong"
"6832","13 jl","unrel",598.8,"Faivre et al._4_incong"
"6833","13 jl","rel",614.4,"Faivre et al._4_incong"
"6834","13 jl","unrel",414.4,"Faivre et al._4_incong"
"6835","13 jl","unrel",418.3,"Faivre et al._4_incong"
"6836","13 jl","unrel",712.5,"Faivre et al._4_incong"
"6837","13 jl","unrel",685.5,"Faivre et al._4_incong"
"6838","13 jl","unrel",1739.4,"Faivre et al._4_incong"
"6839","13 jl","rel",572.9,"Faivre et al._4_incong"
"6840","13 jl","rel",440.6,"Faivre et al._4_incong"
"6841","13 jl","unrel",459.7,"Faivre et al._4_incong"
"6842","13 jl","rel",488.2,"Faivre et al._4_incong"
"6843","13 jl","unrel",432.2,"Faivre et al._4_incong"
"6844","13 jl","unrel",450.5,"Faivre et al._4_incong"
"6845","13 jl","unrel",481.1,"Faivre et al._4_incong"
"6846","13 jl","unrel",376.4,"Faivre et al._4_incong"
"6847","13 jl","rel",507.1,"Faivre et al._4_incong"
"6848","13 jl","rel",593.9,"Faivre et al._4_incong"
"6849","13 jl","rel",455,"Faivre et al._4_incong"
"6850","13 jl","unrel",491.1,"Faivre et al._4_incong"
"6851","13 jl","rel",378.4,"Faivre et al._4_incong"
"6852","13 jl","unrel",301.8,"Faivre et al._4_incong"
"6853","13 jl","unrel",323.2,"Faivre et al._4_incong"
"6854","13 jl","rel",439.9,"Faivre et al._4_incong"
"6855","13 jl","rel",534.3,"Faivre et al._4_incong"
"6856","13 jl","unrel",580.9,"Faivre et al._4_incong"
"6857","13 jl","unrel",418.3,"Faivre et al._4_incong"
"6858","13 jl","rel",399.6,"Faivre et al._4_incong"
"6859","13 jl","rel",456.2,"Faivre et al._4_incong"
"6860","13 jl","rel",618,"Faivre et al._4_incong"
"6861","13 jl","unrel",395.5,"Faivre et al._4_incong"
"6862","13 jl","rel",481.7,"Faivre et al._4_incong"
"6863","13 jl","unrel",552,"Faivre et al._4_incong"
"6864","13 jl","rel",545.7,"Faivre et al._4_incong"
"6865","13 jl","rel",337.9,"Faivre et al._4_incong"
"6866","14 jl","rel",953.6,"Faivre et al._4_incong"
"6867","14 jl","unrel",1208.6,"Faivre et al._4_incong"
"6868","14 jl","rel",913.7,"Faivre et al._4_incong"
"6869","14 jl","rel",1521.4,"Faivre et al._4_incong"
"6870","14 jl","rel",1204.9,"Faivre et al._4_incong"
"6871","14 jl","rel",1427.8,"Faivre et al._4_incong"
"6872","14 jl","unrel",860,"Faivre et al._4_incong"
"6873","14 jl","rel",840.9,"Faivre et al._4_incong"
"6874","14 jl","rel",1073.7,"Faivre et al._4_incong"
"6875","14 jl","unrel",1175.2,"Faivre et al._4_incong"
"6876","14 jl","unrel",1009.8,"Faivre et al._4_incong"
"6877","14 jl","unrel",1316.2,"Faivre et al._4_incong"
"6878","14 jl","rel",809.2,"Faivre et al._4_incong"
"6879","14 jl","unrel",1169.9,"Faivre et al._4_incong"
"6880","14 jl","rel",981.3,"Faivre et al._4_incong"
"6881","14 jl","unrel",1150.1,"Faivre et al._4_incong"
"6882","14 jl","rel",1703.5,"Faivre et al._4_incong"
"6883","14 jl","unrel",1319,"Faivre et al._4_incong"
"6884","14 jl","rel",3166.5,"Faivre et al._4_incong"
"6885","14 jl","rel",753.2,"Faivre et al._4_incong"
"6886","14 jl","rel",1061.2,"Faivre et al._4_incong"
"6887","14 jl","unrel",2829.5,"Faivre et al._4_incong"
"6888","14 jl","unrel",1888.5,"Faivre et al._4_incong"
"6889","14 jl","rel",3267.9,"Faivre et al._4_incong"
"6890","14 jl","rel",2211.7,"Faivre et al._4_incong"
"6891","14 jl","rel",1484.5,"Faivre et al._4_incong"
"6892","14 jl","unrel",1211.4,"Faivre et al._4_incong"
"6893","14 jl","unrel",967.1,"Faivre et al._4_incong"
"6894","14 jl","unrel",1396,"Faivre et al._4_incong"
"6895","14 jl","rel",828.1,"Faivre et al._4_incong"
"6896","14 jl","unrel",1035.2,"Faivre et al._4_incong"
"6897","14 jl","unrel",1317.6,"Faivre et al._4_incong"
"6898","14 jl","unrel",1007.5,"Faivre et al._4_incong"
"6899","14 jl","rel",1319.5,"Faivre et al._4_incong"
"6900","14 jl","unrel",1171.7,"Faivre et al._4_incong"
"6901","14 jl","unrel",2277.5,"Faivre et al._4_incong"
"6902","14 jl","unrel",2322.9,"Faivre et al._4_incong"
"6903","14 jl","rel",2591.5,"Faivre et al._4_incong"
"6904","14 jl","rel",1329.1,"Faivre et al._4_incong"
"6905","14 jl","unrel",669.7,"Faivre et al._4_incong"
"6906","14 jl","unrel",1582.1,"Faivre et al._4_incong"
"6907","14 jl","rel",1950.7,"Faivre et al._4_incong"
"6908","14 jl","rel",1543.5,"Faivre et al._4_incong"
"6909","14 jl","rel",926.8,"Faivre et al._4_incong"
"6910","14 jl","rel",3114.5,"Faivre et al._4_incong"
"6911","14 jl","rel",744.2,"Faivre et al._4_incong"
"6912","14 jl","rel",2219.9,"Faivre et al._4_incong"
