"","no.","idv","word","scene","condition","acc","dv","visibility","exp","iv"
"7567",21,"s35",1,8,1,1,1.094057927,2,"2B",1
"7568",21,"s35",1,15,2,1,1.01079572,2,"2B",0
"7569",21,"s35",4,18,2,1,0.537225446,2,"2B",0
"7570",21,"s35",3,15,2,1,0.756752369,2,"2B",0
"7571",21,"s35",2,16,2,1,0.562764916,2,"2B",0
"7572",21,"s35",5,4,1,1,1.013179476,2,"2B",1
"7573",21,"s35",10,12,3,1,0.604927433,2,"2B",1
"7574",21,"s35",6,8,1,1,0.554654724,2,"2B",1
"7575",21,"s35",7,16,3,1,0.968422384,2,"2B",1
"7576",21,"s35",4,20,2,1,0.57690452,2,"2B",0
"7577",21,"s35",3,17,2,1,0.922091381,2,"2B",0
"7578",21,"s35",3,5,1,1,0.627533211,2,"2B",1
"7579",21,"s35",8,18,3,1,0.678633534,2,"2B",1
"7580",21,"s35",8,20,3,1,0.557821822,2,"2B",1
"7581",21,"s35",12,6,4,1,0.51996663,2,"2B",0
"7582",21,"s35",10,5,4,1,0.522093188,2,"2B",0
"7583",21,"s35",3,18,2,1,0.433284644,2,"2B",0
"7584",21,"s35",1,19,2,1,0.821938387,2,"2B",0
"7585",21,"s35",5,18,2,1,0.539994398,2,"2B",0
"7586",21,"s35",6,1,1,1,0.419047461,2,"2B",1
"7587",21,"s35",1,9,1,1,1.178246832,2,"2B",1
"7588",21,"s35",10,13,3,1,0.475370664,2,"2B",1
"7589",21,"s35",2,11,2,1,0.821477296,2,"2B",0
"7590",21,"s35",4,12,2,1,0.600583064,2,"2B",0
"7591",21,"s35",3,6,1,1,0.988788365,2,"2B",1
"7592",21,"s35",6,20,2,1,0.507514178,2,"2B",0
"7593",22,"s36",8,12,3,1,0.836892654,2,"2B",1
"7594",22,"s36",3,11,2,1,0.751891495,2,"2B",0
"7595",22,"s36",9,10,4,1,1.37635067,2,"2B",0
"7596",22,"s36",9,15,3,1,0.664714988,2,"2B",1
"7597",22,"s36",5,16,2,1,0.836475535,2,"2B",0
"7598",22,"s36",10,15,3,1,0.955547993,2,"2B",1
"7599",22,"s36",2,19,2,1,0.682986938,2,"2B",0
"7600",22,"s36",6,16,2,1,1.032054066,2,"2B",0
"7601",22,"s36",5,18,2,1,1.204492846,2,"2B",0
"7602",22,"s36",5,14,2,1,0.963866293,2,"2B",0
"7603",22,"s36",12,10,4,1,0.82461488,2,"2B",0
"7604",22,"s36",7,11,3,1,0.664745406,2,"2B",1
"7605",22,"s36",9,14,3,1,0.9204997,2,"2B",1
"7606",22,"s36",7,9,4,1,0.798863688,2,"2B",0
"7607",22,"s36",10,11,3,1,1.082330991,2,"2B",1
"7608",22,"s36",12,4,4,1,0.841657757,2,"2B",0
"7609",22,"s36",2,9,1,1,0.71129807,2,"2B",1
"7610",22,"s36",6,15,2,1,1.493748626,2,"2B",0
"7611",22,"s36",4,15,2,1,0.971527441,2,"2B",0
"7612",22,"s36",11,2,4,1,0.984269017,2,"2B",0
"7613",22,"s36",11,13,3,1,1.204386232,2,"2B",1
"7614",22,"s36",8,8,4,1,1.133732483,2,"2B",0
"7615",22,"s36",9,3,4,1,0.738149434,2,"2B",0
"7616",22,"s36",10,13,3,1,0.96561157,2,"2B",1
"7617",22,"s36",12,11,3,1,0.641308401,2,"2B",1
"7618",22,"s36",1,12,2,1,0.622481094,2,"2B",0
"7619",22,"s36",6,12,2,1,0.565879912,2,"2B",0
"7620",22,"s36",6,3,1,1,0.778696177,2,"2B",1
"7621",22,"s36",3,1,1,1,0.696402832,2,"2B",1
"7622",22,"s36",1,4,1,1,0.597894223,2,"2B",1
"7623",22,"s36",11,17,3,1,0.7865826,2,"2B",1
"7624",22,"s36",6,10,1,1,0.635906324,2,"2B",1
"7625",22,"s36",8,16,3,1,1.056714121,2,"2B",1
"7626",22,"s36",3,13,2,1,0.708780595,2,"2B",0
"7627",22,"s36",12,14,3,1,0.617538,2,"2B",1
"7628",22,"s36",1,8,1,1,0.714208271,2,"2B",1
"7629",22,"s36",5,4,1,1,0.71966516,2,"2B",1
"7630",22,"s36",10,8,4,1,1.152697123,2,"2B",0
"7631",22,"s36",1,9,1,1,0.740790389,2,"2B",1
"7632",22,"s36",10,12,3,1,0.764159331,2,"2B",1
"7633",22,"s36",1,13,2,1,0.834921801,2,"2B",0
"7634",22,"s36",5,13,2,1,1.285712522,2,"2B",0
"7635",22,"s36",1,5,1,1,1.095418912,2,"2B",1
"7636",22,"s36",4,14,2,1,1.21516358,2,"2B",0
"7637",22,"s36",8,14,3,1,0.737549204,2,"2B",1
"7638",22,"s36",10,20,3,1,1.033651469,2,"2B",1
"7639",22,"s36",1,20,2,1,1.349427025,2,"2B",0
"7640",22,"s36",6,20,2,1,0.933164176,2,"2B",0
"7641",22,"s36",8,2,4,1,0.894234713,2,"2B",0
"7642",22,"s36",10,6,4,1,0.666083201,2,"2B",0
"7643",22,"s36",5,1,1,1,0.588336912,2,"2B",1
"7644",22,"s36",7,1,4,1,0.626142712,2,"2B",0
"7645",22,"s36",10,10,4,1,0.612939143,2,"2B",0
"7646",22,"s36",10,5,4,1,0.634319462,2,"2B",0
"7647",22,"s36",8,4,4,1,0.582775216,2,"2B",0
"7648",22,"s36",5,7,1,1,0.986183852,2,"2B",1
"7649",22,"s36",8,6,4,1,0.608903472,2,"2B",0
"7650",22,"s36",4,5,1,1,0.502706911,2,"2B",1
"7651",22,"s36",9,6,4,1,1.042227871,2,"2B",0
"7652",22,"s36",3,3,1,1,0.539262255,2,"2B",1
"7653",22,"s36",7,2,4,1,1.299779243,2,"2B",0
"7654",22,"s36",9,17,3,1,0.84233057,2,"2B",1
"7655",22,"s36",8,17,3,1,0.627069109,2,"2B",1
"7656",22,"s36",5,17,2,1,0.661450312,2,"2B",0
"7657",22,"s36",12,15,3,1,0.639598963,2,"2B",1
"7658",22,"s36",7,16,3,1,0.764305097,2,"2B",1
"7659",22,"s36",6,1,1,1,0.672281871,2,"2B",1
"7660",22,"s36",3,8,1,1,0.630901189,2,"2B",1
"7661",22,"s36",5,15,2,1,0.850535931,2,"2B",0
"7662",22,"s36",5,11,2,1,0.605604462,2,"2B",0
"7663",22,"s36",9,4,4,1,0.724451646,2,"2B",0
"7664",22,"s36",4,2,1,1,1.152913965,2,"2B",1
"7665",22,"s36",8,13,3,1,1.224201675,2,"2B",1
"7666",22,"s36",11,6,4,1,0.639383627,2,"2B",0
"7667",22,"s36",9,16,3,1,1.019496806,2,"2B",1
"7668",22,"s36",7,18,3,1,1.373833797,2,"2B",1
"7669",22,"s36",12,2,4,1,1.03964715,2,"2B",0
"7670",22,"s36",11,3,4,1,1.247674821,2,"2B",0
"7671",22,"s36",5,5,1,1,0.65661082,2,"2B",1
"7672",22,"s36",12,17,3,1,0.788104108,2,"2B",1
"7673",22,"s36",2,4,1,1,0.753690681,2,"2B",1
"7674",22,"s36",4,16,2,1,0.842788046,2,"2B",0
"7675",22,"s36",4,7,1,1,0.92377281,2,"2B",1
"7676",22,"s36",9,18,3,1,0.994471433,2,"2B",1
"7677",22,"s36",6,9,1,1,0.771626526,2,"2B",1
"7678",22,"s36",9,5,4,1,0.579762016,2,"2B",0
"7679",22,"s36",5,10,1,1,0.650881372,2,"2B",1
"7680",22,"s36",6,17,2,1,0.850894021,2,"2B",0
"7681",22,"s36",7,17,3,1,1.636729722,2,"2B",1
"7682",22,"s36",8,18,3,1,1.101456154,2,"2B",1
"7683",22,"s36",6,2,1,1,0.759275868,2,"2B",1
"7684",22,"s36",2,2,1,1,0.833908065,2,"2B",1
"7685",22,"s36",3,7,1,1,1.007360882,2,"2B",1
"7686",22,"s36",12,1,4,1,0.585108677,2,"2B",0
"7687",22,"s36",11,5,4,1,0.561732206,2,"2B",0
"7688",22,"s36",12,20,3,1,0.643964715,2,"2B",1
"7689",22,"s36",3,17,2,1,0.71480549,2,"2B",0
"7690",22,"s36",2,5,1,1,0.617563599,2,"2B",1
"7691",22,"s36",2,13,2,1,0.804376895,2,"2B",0
"7692",22,"s36",3,10,1,1,0.683652824,2,"2B",1
"7693",22,"s36",10,1,4,1,1.091772653,2,"2B",0
"7694",22,"s36",9,8,4,1,0.699153714,2,"2B",0
"7695",22,"s36",11,16,3,1,0.803231548,2,"2B",1
"7696",22,"s36",5,19,2,1,0.755296215,2,"2B",0
"7697",22,"s36",11,19,3,1,0.743720165,2,"2B",1
"7698",22,"s36",8,20,3,1,0.629107123,2,"2B",1
"7699",22,"s36",7,12,3,1,0.544915507,2,"2B",1
"7700",22,"s36",6,14,2,1,0.632001662,2,"2B",0
"7701",22,"s36",10,4,4,1,0.727979243,2,"2B",0
"7702",22,"s36",4,11,2,1,0.623243053,2,"2B",0
"7703",22,"s36",8,5,4,1,0.634323077,2,"2B",0
"7704",22,"s36",12,8,4,1,0.606092055,2,"2B",0
"7705",22,"s36",6,19,2,1,0.838178949,2,"2B",0
"7706",22,"s36",11,9,4,1,0.628254512,2,"2B",0
"7707",22,"s36",1,17,2,1,0.780589328,2,"2B",0
"7708",22,"s36",9,2,4,1,0.562145411,2,"2B",0
"7709",22,"s36",5,2,1,1,0.780173112,2,"2B",1
"7710",22,"s36",11,4,4,1,0.644978451,2,"2B",0
"7711",22,"s36",10,7,4,1,0.624792268,2,"2B",0
"7712",22,"s36",11,1,4,1,0.580524878,2,"2B",0
"7713",22,"s36",2,17,2,1,0.769289752,2,"2B",0
"7714",22,"s36",11,12,3,1,0.624723903,2,"2B",1
"7715",22,"s36",2,7,1,1,0.694074792,2,"2B",1
"7716",22,"s36",6,18,2,1,0.78150669,2,"2B",0
"7717",22,"s36",3,12,2,1,1.655613045,2,"2B",0
"7718",22,"s36",2,11,2,1,0.604691015,2,"2B",0
"7719",22,"s36",2,18,2,1,0.628089471,2,"2B",0
"7720",22,"s36",2,8,1,1,0.638178347,2,"2B",1
"7721",22,"s36",3,5,1,1,0.681662094,2,"2B",1
"7722",22,"s36",5,3,1,1,0.832034189,2,"2B",1
"7723",22,"s36",12,16,3,1,0.681453082,2,"2B",1
"7724",22,"s36",12,19,3,1,0.572892943,2,"2B",1
"7725",22,"s36",7,5,4,1,0.636654128,2,"2B",0
"7726",22,"s36",4,18,2,1,0.603757992,2,"2B",0
"7727",22,"s36",5,9,1,1,0.72151946,2,"2B",1
"7728",22,"s36",3,18,2,1,0.808936902,2,"2B",0
"7729",22,"s36",3,6,1,1,0.733503293,2,"2B",1
"7730",22,"s36",4,10,1,1,0.742932005,2,"2B",1
"7731",22,"s36",7,13,3,1,0.818250567,2,"2B",1
"7732",22,"s36",9,12,3,1,1.502984288,2,"2B",1
"7733",22,"s36",1,6,1,1,0.731734826,2,"2B",1
"7734",22,"s36",2,6,1,1,0.628463223,2,"2B",1
"7735",22,"s36",2,10,1,1,0.630148567,2,"2B",1
"7736",22,"s36",1,11,2,1,0.641962541,2,"2B",0
"7737",22,"s36",1,18,2,1,1.636388195,2,"2B",0
"7738",22,"s36",1,3,1,1,0.781713895,2,"2B",1
"7739",22,"s36",8,3,4,1,0.671796084,2,"2B",0
"7740",22,"s36",4,8,1,1,0.856504507,2,"2B",1
"7741",22,"s36",4,4,1,1,0.595930599,2,"2B",1
"7742",22,"s36",7,15,3,1,0.891409142,2,"2B",1
"7743",22,"s36",6,5,1,1,0.660821169,2,"2B",1
"7744",22,"s36",4,17,2,1,0.938224425,2,"2B",0
"7745",22,"s36",6,11,2,1,0.813286391,2,"2B",0
"7746",22,"s36",6,13,2,1,0.661356046,2,"2B",0
"7747",22,"s36",11,20,3,1,0.698215872,2,"2B",1
"7748",22,"s36",10,2,4,1,0.882929114,2,"2B",0
"7749",22,"s36",12,9,4,1,0.63761275,2,"2B",0
"7750",22,"s36",12,5,4,1,0.911832646,2,"2B",0
"7751",22,"s36",8,10,4,1,0.576956924,2,"2B",0
"7752",22,"s36",1,19,2,1,0.689406064,2,"2B",0
"7753",22,"s36",12,3,4,1,0.646141869,2,"2B",0
"7754",22,"s36",7,6,4,1,0.682605357,2,"2B",0
"7755",22,"s36",9,11,3,1,0.642934716,2,"2B",1
"7756",22,"s36",12,18,3,1,1.008689341,2,"2B",1
"7757",22,"s36",3,20,2,1,0.801065839,2,"2B",0
"7758",22,"s36",11,7,4,1,1.036932107,2,"2B",0
"7759",22,"s36",12,13,3,1,1.310662302,2,"2B",1
"7760",22,"s36",3,16,2,1,0.872197543,2,"2B",0
"7761",22,"s36",8,1,4,1,0.634685986,2,"2B",0
"7762",22,"s36",7,3,4,1,0.634274588,2,"2B",0
"7763",22,"s36",10,18,3,1,1.003936887,2,"2B",1
"7764",22,"s36",12,12,3,1,0.816086062,2,"2B",1
"7765",22,"s36",5,6,1,1,0.583463388,2,"2B",1
"7766",22,"s36",4,3,1,1,0.628594231,2,"2B",1
"7767",22,"s36",2,15,2,1,0.981335024,2,"2B",0
"7768",22,"s36",4,19,2,1,0.692104542,2,"2B",0
"7769",22,"s36",2,3,1,1,0.625568683,2,"2B",1
"7770",22,"s36",9,20,3,1,0.539617334,2,"2B",1
"7771",22,"s36",11,15,3,1,0.594686166,2,"2B",1
"7772",22,"s36",4,20,2,1,0.655187493,2,"2B",0
"7773",22,"s36",10,16,3,1,1.636875488,2,"2B",1
"7774",22,"s36",7,10,4,1,0.866270528,2,"2B",0
"7775",22,"s36",12,6,4,1,1.070968169,2,"2B",0
"7776",22,"s36",12,7,4,1,0.637401028,2,"2B",0
"7777",22,"s36",1,1,1,1,0.642563374,2,"2B",1
"7778",22,"s36",1,14,2,1,0.75427766,2,"2B",0
"7779",22,"s36",8,19,3,1,0.737026373,2,"2B",1
"7780",22,"s36",1,2,1,1,0.526103259,2,"2B",1
"7781",22,"s36",3,19,2,1,0.678240508,2,"2B",0
"7782",22,"s36",11,11,3,1,0.85991495,2,"2B",1
"7783",22,"s36",2,16,2,1,1.602709621,2,"2B",0
"7784",22,"s36",4,6,1,1,0.744718542,2,"2B",1
"7785",22,"s36",3,15,2,1,1.119514876,2,"2B",0
"7786",22,"s36",1,7,1,1,1.335174181,2,"2B",1
"7787",22,"s36",7,7,4,1,1.10621433,2,"2B",0
"7788",22,"s36",10,14,3,1,0.85752246,2,"2B",1
"7789",22,"s36",8,15,3,1,0.516658585,2,"2B",1
"7790",22,"s36",7,4,4,1,0.869100015,2,"2B",0
"7791",22,"s36",3,9,1,1,0.636183701,2,"2B",1
"7792",22,"s36",11,10,4,1,0.441125289,2,"2B",0
"7793",22,"s36",7,19,3,1,0.599323573,2,"2B",1
"7794",22,"s36",9,1,4,1,0.908799569,2,"2B",0
"7795",22,"s36",11,8,4,1,0.740897304,2,"2B",0
"7796",22,"s36",1,16,2,1,0.677255985,2,"2B",0
"7797",22,"s36",5,8,1,1,0.878618476,2,"2B",1
"7798",22,"s36",9,19,3,1,0.572098759,2,"2B",1
"7799",22,"s36",6,4,1,1,0.620258765,2,"2B",1
"7800",22,"s36",11,14,3,1,0.719702505,2,"2B",1
"7801",22,"s36",6,8,1,1,0.62515849,2,"2B",1
"7802",22,"s36",8,9,4,1,0.569215664,2,"2B",0
"7803",22,"s36",1,10,1,1,0.504682884,2,"2B",1
"7804",22,"s36",6,6,1,1,0.344126443,2,"2B",1
"7805",24,"s40",6,12,2,1,1.557440542,2,"2B",0
"7806",24,"s40",10,17,3,1,1.095934213,2,"2B",1
"7807",24,"s40",10,7,4,1,1.603364966,2,"2B",0
"7808",24,"s40",9,6,4,1,0.739733586,2,"2B",0
"7809",24,"s40",4,18,2,1,1.098343568,2,"2B",0
"7810",24,"s40",2,4,1,1,0.910803249,2,"2B",1
"7811",24,"s40",12,9,4,1,0.729515208,2,"2B",0
"7812",24,"s40",4,2,1,1,1.007225356,2,"2B",1
"7813",24,"s40",5,17,2,1,0.773581417,2,"2B",0
"7814",24,"s40",8,6,4,1,0.668628986,2,"2B",0
"7815",24,"s40",6,4,1,1,0.695088529,2,"2B",1
"7816",24,"s40",9,7,4,1,0.616550767,2,"2B",0
"7817",24,"s40",3,13,2,1,0.99855017,2,"2B",0
"7818",24,"s40",5,2,1,1,0.61769762,2,"2B",1
"7819",24,"s40",4,1,1,1,0.805412617,2,"2B",1
"7820",24,"s40",8,11,3,1,1.007802698,2,"2B",1
"7821",24,"s40",3,6,1,1,0.693913064,2,"2B",1
"7822",24,"s40",4,4,1,1,0.595818262,2,"2B",1
"7823",24,"s40",9,3,4,1,0.822621138,2,"2B",0
"7824",24,"s40",5,13,2,1,1.055078169,2,"2B",0
"7825",24,"s40",4,14,2,1,0.910491237,2,"2B",0
"7826",24,"s40",6,10,1,1,0.916497158,2,"2B",1
"7827",24,"s40",3,12,2,1,0.693212544,2,"2B",0
"7828",24,"s40",2,2,1,1,0.641262623,2,"2B",1
"7829",24,"s40",1,1,1,1,0.624984113,2,"2B",1
"7830",24,"s40",11,17,3,1,1.288361608,2,"2B",1
"7831",24,"s40",3,16,2,1,0.680368571,2,"2B",0
"7832",24,"s40",7,4,4,1,0.665163731,2,"2B",0
"7833",24,"s40",11,10,4,1,0.7002575,2,"2B",0
"7834",24,"s40",2,7,1,1,0.904956647,2,"2B",1
"7835",24,"s40",2,17,2,1,0.944428817,2,"2B",0
"7836",24,"s40",1,10,1,1,0.752821506,2,"2B",1
"7837",24,"s40",3,20,2,1,1.283803107,2,"2B",0
"7838",24,"s40",1,15,2,1,0.612857225,2,"2B",0
"7839",24,"s40",3,15,2,1,1.303247811,2,"2B",0
"7840",24,"s40",9,20,3,1,1.320362066,2,"2B",1
"7841",24,"s40",6,5,1,1,0.99068754,2,"2B",1
"7842",24,"s40",8,5,4,1,0.639107755,2,"2B",0
"7843",24,"s40",5,4,1,1,0.707770172,2,"2B",1
"7844",24,"s40",6,15,2,1,0.667685422,2,"2B",0
"7845",24,"s40",10,18,3,1,0.638373203,2,"2B",1
"7846",24,"s40",7,8,4,1,0.70376763,2,"2B",0
"7847",24,"s40",12,20,3,1,1.501834423,2,"2B",1
"7848",24,"s40",11,2,4,1,0.629554661,2,"2B",0
"7849",24,"s40",3,18,2,1,0.574971314,2,"2B",0
"7850",24,"s40",6,1,1,1,0.61867883,2,"2B",1
"7851",24,"s40",2,19,2,1,0.774435232,2,"2B",0
"7852",24,"s40",1,16,2,1,0.679020537,2,"2B",0
"7853",24,"s40",8,12,3,1,0.486921717,2,"2B",1
"7854",24,"s40",4,9,1,1,0.631303251,2,"2B",1
"7855",24,"s40",11,1,4,1,1.332393183,2,"2B",0
"7856",24,"s40",1,11,2,1,1.126131268,2,"2B",0
"7857",24,"s40",11,19,3,1,0.696720566,2,"2B",1
"7858",24,"s40",2,6,1,1,0.64113824,2,"2B",1
"7859",24,"s40",11,9,4,1,0.562205645,2,"2B",0
"7860",24,"s40",1,18,2,1,0.930266324,2,"2B",0
"7861",24,"s40",5,1,1,1,0.550016715,2,"2B",1
"7862",24,"s40",4,3,1,1,0.564472246,2,"2B",1
"7863",24,"s40",1,13,2,1,0.745209147,2,"2B",0
"7864",24,"s40",8,9,4,1,0.593643819,2,"2B",0
"7865",24,"s40",10,11,3,1,0.644389063,2,"2B",1
"7866",24,"s40",7,12,3,1,1.40482112,2,"2B",1
"7867",24,"s40",12,6,4,1,1.031182482,2,"2B",0
"7868",24,"s40",12,15,3,1,0.640689196,2,"2B",1
"7869",24,"s40",10,15,3,1,0.572478534,2,"2B",1
"7870",24,"s40",5,12,2,1,0.517657263,2,"2B",0
"7871",24,"s40",11,6,4,1,0.591025151,2,"2B",0
"7872",24,"s40",6,16,2,1,0.993424869,2,"2B",0
"7873",24,"s40",2,15,2,1,0.837222134,2,"2B",0
"7874",24,"s40",8,1,4,1,0.784610844,2,"2B",0
"7875",24,"s40",3,19,2,1,0.556033478,2,"2B",0
"7876",24,"s40",10,13,3,1,0.796147742,2,"2B",1
"7877",24,"s40",9,15,3,1,0.598564024,2,"2B",1
"7878",24,"s40",8,7,4,1,0.599980123,2,"2B",0
"7879",24,"s40",7,9,4,1,0.601781417,2,"2B",0
"7880",24,"s40",2,16,2,1,0.552592015,2,"2B",0
"7881",24,"s40",5,6,1,1,0.589379561,2,"2B",1
"7882",24,"s40",10,6,4,1,0.611441126,2,"2B",0
"7883",24,"s40",10,12,3,1,1.540839781,2,"2B",1
"7884",24,"s40",5,20,2,1,0.844470981,2,"2B",0
"7885",24,"s40",12,4,4,1,1.016786582,2,"2B",0
"7886",24,"s40",4,6,1,1,1.133246396,2,"2B",1
"7887",24,"s40",7,15,3,1,0.643871352,2,"2B",1
"7888",24,"s40",11,20,3,1,0.558651845,2,"2B",1
"7889",24,"s40",10,5,4,1,0.602387069,2,"2B",0
"7890",24,"s40",9,10,4,1,0.644853165,2,"2B",0
"7891",24,"s40",8,2,4,1,0.58428287,2,"2B",0
"7892",24,"s40",2,14,2,1,0.648948166,2,"2B",0
"7893",24,"s40",4,10,1,1,0.879994218,2,"2B",1
"7894",24,"s40",12,1,4,1,0.636085219,2,"2B",0
"7895",24,"s40",6,9,1,1,0.845523568,2,"2B",1
"7896",24,"s40",4,11,2,1,0.640588606,2,"2B",0
"7897",24,"s40",6,11,2,1,1.154047868,2,"2B",0
"7898",24,"s40",2,1,1,1,0.604814194,2,"2B",1
"7899",24,"s40",11,4,4,1,0.719147148,2,"2B",0
"7900",24,"s40",7,17,3,1,1.167487253,2,"2B",1
"7901",24,"s40",9,2,4,1,0.587895699,2,"2B",0
"7902",24,"s40",3,10,1,1,0.569751144,2,"2B",1
"7903",24,"s40",5,7,1,1,0.562181551,2,"2B",1
"7904",24,"s40",11,14,3,1,0.593301389,2,"2B",1
"7905",24,"s40",11,11,3,1,0.591073338,2,"2B",1
"7906",24,"s40",9,17,3,1,0.569462925,2,"2B",1
"7907",24,"s40",12,11,3,1,0.90200097,2,"2B",1
"7908",24,"s40",1,5,1,1,0.673076657,2,"2B",1
"7909",24,"s40",12,17,3,1,0.490531835,2,"2B",1
"7910",24,"s40",11,15,3,1,0.56297965,2,"2B",1
"7911",24,"s40",6,6,1,1,0.619533248,2,"2B",1
"7912",24,"s40",7,2,4,1,0.892633395,2,"2B",0
"7913",24,"s40",5,14,2,1,0.617397655,2,"2B",0
"7914",24,"s40",6,8,1,1,0.808440274,2,"2B",1
"7915",24,"s40",5,18,2,1,0.68295893,2,"2B",0
"7916",24,"s40",11,18,3,1,0.980606796,2,"2B",1
"7917",24,"s40",10,20,3,1,0.913215014,2,"2B",1
"7918",24,"s40",2,20,2,1,0.751193384,2,"2B",0
"7919",24,"s40",2,18,2,1,0.582631558,2,"2B",0
"7920",24,"s40",10,10,4,1,0.684118432,2,"2B",0
"7921",24,"s40",6,14,2,1,0.549418592,2,"2B",0
"7922",24,"s40",11,7,4,1,0.596636239,2,"2B",0
"7923",24,"s40",12,16,3,1,0.650423896,2,"2B",1
"7924",24,"s40",4,12,2,1,1.035832839,2,"2B",0
"7925",24,"s40",12,5,4,1,1.175577267,2,"2B",0
"7926",24,"s40",7,5,4,1,1.420610832,2,"2B",0
"7927",24,"s40",2,9,1,1,1.069453889,2,"2B",1
"7928",24,"s40",9,19,3,1,0.717464515,2,"2B",1
"7929",24,"s40",7,10,4,1,0.649158081,2,"2B",0
"7930",24,"s40",1,8,1,1,0.66591816,2,"2B",1
"7931",24,"s40",2,12,2,1,0.811328489,2,"2B",0
"7932",24,"s40",10,1,4,1,0.564386412,2,"2B",0
"7933",24,"s40",1,6,1,1,0.711813371,2,"2B",1
"7934",24,"s40",5,5,1,1,0.681946097,2,"2B",1
"7935",24,"s40",8,8,4,1,0.537659432,2,"2B",0
"7936",24,"s40",7,13,3,1,0.721120411,2,"2B",1
"7937",24,"s40",7,14,3,1,0.538347001,2,"2B",1
"7938",24,"s40",10,9,4,1,0.57939489,2,"2B",0
"7939",24,"s40",2,5,1,1,0.672893546,2,"2B",1
"7940",24,"s40",7,7,4,1,0.845337445,2,"2B",0
"7941",24,"s40",7,20,3,1,0.530111523,2,"2B",1
"7942",24,"s40",9,14,3,1,0.686196802,2,"2B",1
"7943",24,"s40",3,4,1,1,0.615934875,2,"2B",1
"7944",24,"s40",3,17,2,1,0.503413756,2,"2B",0
"7945",24,"s40",3,7,1,1,0.560526926,2,"2B",1
"7946",24,"s40",6,2,1,1,0.686584708,2,"2B",1
"7947",24,"s40",6,3,1,1,1.316643527,2,"2B",1
"7948",24,"s40",12,13,3,1,0.63284313,2,"2B",1
"7949",24,"s40",6,7,1,1,0.57985839,2,"2B",1
"7950",24,"s40",4,20,2,1,0.570985637,2,"2B",0
"7951",24,"s40",8,3,4,1,0.624103193,2,"2B",0
"7952",24,"s40",2,11,2,1,0.718517403,2,"2B",0
"7953",24,"s40",4,19,2,1,0.970622126,2,"2B",0
"7954",24,"s40",1,19,2,1,1.600037345,2,"2B",0
"7955",24,"s40",11,5,4,1,0.648126274,2,"2B",0
"7956",24,"s40",8,20,3,1,0.640776836,2,"2B",1
"7957",24,"s40",3,2,1,1,1.018272853,2,"2B",1
"7958",24,"s40",10,8,4,1,1.282970675,2,"2B",0
"7959",24,"s40",3,1,1,1,0.861436157,2,"2B",1
"7960",24,"s40",9,5,4,1,0.999141968,2,"2B",0
"7961",24,"s40",3,11,2,1,0.641230096,2,"2B",0
"7962",24,"s40",5,10,1,1,0.92397369,2,"2B",1
"7963",24,"s40",9,11,3,1,0.564766187,2,"2B",1
"7964",24,"s40",3,8,1,1,0.563904541,2,"2B",1
"7965",24,"s40",6,20,2,1,0.626727282,2,"2B",0
"7966",24,"s40",12,10,4,1,0.685124338,2,"2B",0
"7967",24,"s40",12,19,3,1,0.837855192,2,"2B",1
"7968",24,"s40",7,1,4,1,1.616920904,2,"2B",0
"7969",24,"s40",10,2,4,1,0.678353446,2,"2B",0
"7970",24,"s40",10,3,4,1,0.64583829,2,"2B",0
"7971",24,"s40",1,7,1,1,0.554525523,2,"2B",1
"7972",24,"s40",12,12,3,1,0.529162538,2,"2B",1
"7973",24,"s40",8,16,3,1,0.546269866,2,"2B",1
"7974",24,"s40",12,3,4,1,0.640223287,2,"2B",0
"7975",24,"s40",7,16,3,1,0.665460383,2,"2B",1
"7976",24,"s40",9,18,3,1,0.57957499,2,"2B",1
"7977",24,"s40",4,5,1,1,0.544343285,2,"2B",1
"7978",24,"s40",9,1,4,1,0.604770223,2,"2B",0
"7979",24,"s40",8,14,3,1,0.546581877,2,"2B",1
"7980",24,"s40",8,17,3,1,0.60964465,2,"2B",1
"7981",24,"s40",3,5,1,1,0.574428004,2,"2B",1
"7982",24,"s40",1,14,2,1,0.589691271,2,"2B",0
"7983",24,"s40",9,12,3,1,0.499334717,2,"2B",1
"7984",24,"s40",6,13,2,1,0.645532904,2,"2B",0
"7985",24,"s40",8,15,3,1,0.604659091,2,"2B",1
"7986",24,"s40",7,11,3,1,0.797810197,2,"2B",1
"7987",24,"s40",1,3,1,1,0.682895383,2,"2B",1
"7988",24,"s40",7,6,4,1,0.878782312,2,"2B",0
"7989",24,"s40",2,8,1,1,0.895354461,2,"2B",1
"7990",24,"s40",6,19,2,1,1.105825822,2,"2B",0
"7991",24,"s40",4,7,1,1,0.857569442,2,"2B",1
"7992",24,"s40",1,17,2,1,0.564260222,2,"2B",0
"7993",24,"s40",1,4,1,1,1.020830686,2,"2B",1
"7994",24,"s40",4,15,2,1,0.598863387,2,"2B",0
"7995",24,"s40",4,17,2,1,0.504715109,2,"2B",0
"7996",24,"s40",1,12,2,1,0.682816476,2,"2B",0
"7997",24,"s40",5,11,2,1,0.619680821,2,"2B",0
"7998",24,"s40",1,2,1,1,0.565051093,2,"2B",1
"7999",24,"s40",8,18,3,1,0.627441957,2,"2B",1
"8000",24,"s40",8,19,3,1,0.597322604,2,"2B",1
"8001",24,"s40",9,4,4,1,0.614011908,2,"2B",0
"8002",24,"s40",12,14,3,1,0.754145447,2,"2B",1
