subject,pair,soc_condition,stim,trial_n,target,beeps,response,rt,correct,order,pos,h1,h2,h3,h4,age
S1,P1,C,2F1B,52,2,1,1,0.4639007940004376,0,B3,L,5,5,4,3,28
S1,P1,C,2F1B,53,2,1,1,0.6596169590002319,0,B3,L,5,5,4,3,28
S1,P1,C,1F1B,54,1,1,1,0.5068053929999223,1,B3,L,5,5,4,3,28
S1,P1,C,2F1B,55,2,1,1,0.6488083610001922,0,B3,L,5,5,4,3,28
S1,P1,C,1F1B,56,1,1,1,0.6037226159996862,1,B3,L,5,5,4,3,28
S1,P1,C,1F2B,57,1,2,2,0.8737716449995787,0,B3,L,5,5,4,3,28
S1,P1,C,1F2B,58,1,2,2,0.4929146199992829,0,B3,L,5,5,4,3,28
S1,P1,C,1F1B,59,1,1,1,0.7352446920003786,1,B3,L,5,5,4,3,28
S1,P1,C,2F2B,60,2,2,2,1.6150473329998931,1,B3,L,5,5,4,3,28
S1,P1,C,1F2B,61,1,2,2,0.46015279200037185,0,B3,L,5,5,4,3,28
S1,P1,C,2F2B,62,2,2,2,0.3413684340002874,1,B3,L,5,5,4,3,28
S1,P1,C,2F2B,63,2,2,2,0.36454326500006573,1,B3,L,5,5,4,3,28
S1,P1,C,1F1B,64,1,1,1,0.72537776099943585,1,B3,L,5,5,4,3,28
S1,P1,C,2F2B,65,2,2,2,0.5244833380002092,1,B3,L,5,5,4,3,28
S1,P1,C,2F1B,66,2,1,1,0.5410196630000428,0,B3,L,5,5,4,3,28
S1,P1,C,2F2B,67,2,2,2,0.5217458870001792,1,B3,L,5,5,4,3,28
S1,P1,C,2F1B,68,2,1,1,0.5457168299999466,0,B3,L,5,5,4,3,28
S1,P1,C,1F2B,69,1,2,2,0.6152194569995117,0,B3,L,5,5,4,3,28
S1,P1,C,2F1B,70,2,1,2,1.0447308949997023,1,B3,L,5,5,4,3,28
S1,P1,C,2F2B,71,2,2,2,0.5593775179995646,1,B3,L,5,5,4,3,28
S1,P1,C,2F2B,72,2,2,2,0.45700678499997593,1,B3,L,5,5,4,3,28
S1,P1,C,1F2B,73,1,2,2,0.5351057099996979,0,B3,L,5,5,4,3,28
S1,P1,C,1F2B,74,1,2,2,0.47540529200068704,0,B3,L,5,5,4,3,28
S1,P1,C,1F1B,75,1,1,2,1.183177169999908,0,B3,L,5,5,4,3,28
S1,P1,C,1F2B,76,1,2,2,0.5204909200001566,0,B3,L,5,5,4,3,28
S1,P1,C,1F1B,77,1,1,2,0.5685537350000232,0,B3,L,5,5,4,3,28
S1,P1,C,2F1B,78,2,1,2,0.7352556280002318,1,B3,L,5,5,4,3,28
S1,P1,C,1F2B,79,1,2,2,0.379619391000233,0,B3,L,5,5,4,3,28
S1,P1,C,2F1B,80,2,1,1,0.9311113570001908,0,B3,L,5,5,4,3,28
S1,P1,C,1F2B,81,1,2,1,0.6950025750002169,1,B3,L,5,5,4,3,28
S1,P1,C,2F2B,82,2,2,2,0.4868114210003114,1,B3,L,5,5,4,3,28
S1,P1,C,1F2B,83,1,2,2,0.469665251999686,0,B3,L,5,5,4,3,28
S1,P1,C,2F2B,84,2,2,2,0.5522462910003014,1,B3,L,5,5,4,3,28
S1,P1,C,1F1B,85,1,1,1,0.5651382420001028,1,B3,L,5,5,4,3,28
S1,P1,C,1F2B,86,1,2,2,0.3433893680003166,0,B3,L,5,5,4,3,28
S1,P1,C,2F2B,87,2,2,2,0.39978960899952654,1,B3,L,5,5,4,3,28
S1,P1,C,1F1B,88,1,1,1,0.6971795629997359,1,B3,L,5,5,4,3,28
S1,P1,C,2F2B,89,2,2,2,1.285960416999842,1,B3,L,5,5,4,3,28
S1,P1,C,2F2B,90,2,2,2,0.4254112759999771,1,B3,L,5,5,4,3,28
S1,P1,C,1F1B,91,1,1,1,0.9380860400005986,1,B3,L,5,5,4,3,28
S1,P1,C,1F1B,92,1,1,1,0.41654913000002125,1,B3,L,5,5,4,3,28
S1,P1,C,2F1B,93,2,1,1,0.44670311599929846,0,B3,L,5,5,4,3,28
S1,P1,C,2F2B,94,2,2,2,0.6459208559999752,1,B3,L,5,5,4,3,28
S1,P1,C,2F1B,95,2,1,1,0.8681668680001167,0,B3,L,5,5,4,3,28
S1,P1,C,1F2B,96,1,2,2,0.47621247099959874,0,B3,L,5,5,4,3,28
S1,P1,C,2F1B,97,2,1,1,0.6603050300000177,0,B3,L,5,5,4,3,28
S1,P1,C,1F2B,98,1,2,2,0.4401891050001723,0,B3,L,5,5,4,3,28
S1,P1,C,2F1B,99,2,1,1,0.6570377429998189,0,B3,L,5,5,4,3,28
S1,P1,C,2F2B,100,2,2,2,0.42119549499966524,1,B3,L,5,5,4,3,28
S1,P1,C,1F1B,101,1,1,1,0.5447509109999373,1,B3,L,5,5,4,3,28
S1,P1,C,1F2B,102,1,2,2,0.6994367819997933,0,B3,L,5,5,4,3,28
S1,P1,C,2F2B,103,2,2,2,0.6432769089997237,1,B3,L,5,5,4,3,28
S1,P1,C,2F1B,104,2,1,1,0.7371488179996959,0,B3,L,5,5,4,3,28
S1,P1,C,2F2B,105,2,2,2,0.43137941200075147,1,B3,L,5,5,4,3,28
S1,P1,C,2F2B,106,2,2,2,0.4626044329997967,1,B3,L,5,5,4,3,28
S1,P1,C,1F2B,107,1,2,2,0.4450441849994604,0,B3,L,5,5,4,3,28
S1,P1,C,2F1B,108,2,1,1,0.6117450619994997,0,B3,L,5,5,4,3,28
S1,P1,C,1F2B,109,1,2,2,0.5267044599995643,0,B3,L,5,5,4,3,28
S1,P1,C,1F2B,110,1,2,2,0.4502322260004803,0,B3,L,5,5,4,3,28
S1,P1,C,1F1B,111,1,1,1,0.672290442999838,1,B3,L,5,5,4,3,28
S1,P1,C,1F2B,112,1,2,2,0.5325834619998204,0,B3,L,5,5,4,3,28
S1,P1,C,2F2B,113,2,2,2,1.3427590559995224,1,B3,L,5,5,4,3,28
S1,P1,C,2F1B,114,2,1,1,0.6953880999999456,0,B3,L,5,5,4,3,28
S1,P1,C,2F2B,115,2,2,2,0.6473436739997851,1,B3,L,5,5,4,3,28
S1,P1,C,1F1B,116,1,1,1,0.7166773079998165,1,B3,L,5,5,4,3,28
S1,P1,C,1F1B,117,1,1,1,0.4455840040000112,1,B3,L,5,5,4,3,28
S1,P1,C,1F1B,118,1,1,1,0.6123191950000546,1,B3,L,5,5,4,3,28
S1,P1,C,1F1B,119,1,1,1,0.5643893819997174,1,B3,L,5,5,4,3,28
S1,P1,C,2F2B,120,2,2,2,0.9703984259995195,1,B3,L,5,5,4,3,28
S2,P1,JA,1F2B,1,1,2,1,0.6014294040001005,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,2,1,1,1,0.42075638500000423,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,3,1,1,1,0.49583325899993724,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,4,2,1,2,0.43447474300000977,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,5,2,1,2,0.5221746439997332,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,6,2,1,2,0.4169038250001904,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,7,1,2,2,0.426900243000091,0,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,8,1,2,2,0.446928545999981,0,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,9,1,1,1,0.3420690719999584,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,10,1,1,1,0.4331120900001224,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,11,2,2,2,0.3553427780002494,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,12,2,2,2,0.40709895400004825,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,13,2,2,2,0.38547250300007363,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,14,2,1,1,0.5234768209998037,0,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,15,2,1,2,0.5846053329996721,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,16,2,2,2,0.4738330719997066,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,17,2,1,2,0.5457132420001471,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,18,1,2,2,0.40168087700021715,0,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,19,2,1,2,0.4677145539999401,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,20,1,2,2,0.4109048709997296,0,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,21,1,2,2,0.6057039300003453,0,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,22,2,1,2,0.8312097510001877,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,23,2,1,2,0.49516056700031186,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,24,1,2,2,1.0243447610000658,0,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,25,2,1,2,0.538812685999801,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,26,1,2,2,0.4832514969998556,0,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,27,1,1,1,0.4472843360003935,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,28,1,2,2,0.5643059500002892,0,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,29,1,1,1,0.5056340689998251,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,30,2,1,2,0.6908640639999248,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,31,2,2,2,0.6639302690000477,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,32,2,2,2,0.4858256919997075,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,33,2,1,2,0.5344718209998973,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,34,1,2,2,0.6323088869999083,0,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,35,1,2,2,0.5106945290008298,0,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,36,2,1,2,0.7447753149999699,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,37,2,2,2,0.477175017999798,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,38,2,2,2,0.48765806399933354,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,39,1,1,1,0.4076894830004676,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,40,2,2,2,0.5010713540004872,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,41,2,2,2,0.666573599000003,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,42,1,2,2,0.8671201950000977,0,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,43,1,2,2,0.596942164000211,0,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,44,1,2,1,0.6412670649997381,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,45,2,1,2,0.7049467629994979,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,46,2,2,1,0.7535054230002061,0,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,47,1,2,1,0.8514163320005537,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,48,2,1,1,0.5496772989999954,0,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,49,1,2,1,0.844203703999483,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,50,2,2,2,0.628294573999483,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,51,2,2,1,0.8047181109996018,0,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,52,1,2,1,0.8564384689998406,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,53,1,1,1,0.5857853219995377,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,54,2,2,2,0.49091278400010196,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,55,2,1,2,0.9056905830002506,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,56,1,1,1,0.4203632369999468,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,57,1,1,1,0.38982869499977824,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,58,2,2,2,0.5109160060001159,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,59,1,1,1,0.55076500999985,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,60,1,1,1,0.47062832299980073,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,61,1,2,1,0.7081208009994953,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,62,2,2,2,0.5518482200004655,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,63,1,1,1,0.4256889560001582,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,64,1,2,2,0.6066028830000505,0,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,65,2,2,2,0.8961877800002185,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,66,2,1,1,0.9629086830000233,0,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,67,2,2,2,0.5653826099996877,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,68,2,1,2,0.5470651690002342,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,69,1,1,1,0.4797897580001518,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,70,2,2,2,0.5024509869999747,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,71,2,1,2,0.6151977350000379,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,72,2,2,2,0.6239482040000439,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,73,1,1,1,0.4102522000002864,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,74,1,1,1,0.5003517300001477,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,75,1,1,1,0.4709322999997312,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,76,1,2,2,0.47282424199966044,0,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,77,2,2,2,0.4889873960000841,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,78,1,1,1,0.43252739700074017,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,79,1,2,2,0.5117742700003873,0,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,80,2,1,2,0.6128014559999428,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,81,1,1,1,0.5472805150002387,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,82,2,1,2,0.5376122709994888,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,83,2,1,2,0.5212741499999538,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,84,2,1,2,0.5312718619998122,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,85,2,2,2,0.4162724829993749,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,86,2,1,2,0.44906565500059514,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,87,1,2,2,0.41353855799934536,0,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,88,1,1,2,0.6220739789996514,0,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,89,1,2,2,0.39787247799995384,0,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,90,2,2,2,0.43380900000011025,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,91,2,1,2,0.6082585490003112,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,92,2,2,2,0.4169320350001726,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,93,1,1,2,0.47108282200042595,0,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,94,1,2,2,0.39552663100039354,0,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,95,1,1,1,0.3952601490000234,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,96,1,2,2,0.3778677880000032,0,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,97,1,2,2,0.46049730100003217,0,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,98,2,1,2,0.5759736650006744,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,99,1,1,1,0.5068250280000939,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,100,1,1,1,0.42300232900015544,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,101,2,2,2,0.4615747640000336,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,102,1,2,2,0.46301646099982463,0,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,103,1,1,1,0.45546639599979244,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,104,1,1,1,0.43582943600085855,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,105,2,2,2,0.49798302999988664,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,106,2,1,2,0.9697896210000181,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,107,2,1,2,0.6676196159996834,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,108,1,1,1,0.5649005080003917,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,109,1,1,1,0.47490047800056345,1,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,110,1,1,1,0.4753318209995996,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,111,2,2,2,0.7862935579996702,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,112,1,2,2,0.6652161579995663,0,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,113,2,2,2,0.4557132809995892,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,114,2,2,2,0.46028135000051407,1,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,115,1,2,2,0.4028748260006978,0,B1,R,5,5,4,4,24
S2,P1,JA,1F2B,116,1,2,2,0.4999472279996553,0,B1,R,5,5,4,4,24
S2,P1,JA,1F1B,117,1,1,1,0.3853478900000482,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,118,2,1,2,0.5329697139995915,1,B1,R,5,5,4,4,24
S2,P1,JA,2F1B,119,2,1,2,0.4502672659991731,1,B1,R,5,5,4,4,24
S2,P1,JA,2F2B,120,2,2,2,0.43807627899968793,1,B1,R,5,5,4,4,24
S2,P1,I,2F1B,1,2,1,2,0.4577392430001055,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,2,1,2,2,0.41119417899972177,0,B2,R,5,5,4,4,24
S2,P1,I,2F1B,3,2,1,2,0.4996870380000473,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,4,1,1,1,0.595458914000119,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,5,2,2,2,0.35430041999916284,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,6,1,2,2,0.38021817699973326,0,B2,R,5,5,4,4,24
S2,P1,I,2F1B,7,2,1,2,0.6739642709999316,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,8,1,2,2,0.39011234899953706,0,B2,R,5,5,4,4,24
S2,P1,I,1F1B,9,1,1,1,0.6806477989994164,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,10,2,2,2,0.40750455200031865,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,11,1,1,1,0.5273123560000386,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,12,1,1,1,0.49019514200062986,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,13,1,1,1,0.5378526589993271,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,14,2,1,2,0.6466138980003961,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,15,2,1,2,0.5165762109991192,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,16,1,1,1,0.5676849110004696,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,17,2,2,2,0.4944446870003958,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,18,1,2,2,0.5485390499998175,0,B2,R,5,5,4,4,24
S2,P1,I,2F2B,19,2,2,2,0.4252849990007235,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,20,2,2,2,0.46503157900042424,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,21,1,2,2,0.45364505299949087,0,B2,R,5,5,4,4,24
S2,P1,I,1F2B,22,1,2,2,0.38848986300035904,0,B2,R,5,5,4,4,24
S2,P1,I,2F1B,23,2,1,2,0.6081766609995611,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,24,2,1,2,1.4564460769997822,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,25,1,2,2,0.45031228300013026,0,B2,R,5,5,4,4,24
S2,P1,I,1F2B,26,1,2,2,0.4451248539999142,0,B2,R,5,5,4,4,24
S2,P1,I,2F2B,27,2,2,2,0.40329695000036736,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,28,2,1,2,0.600521659000151,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,29,1,1,1,0.8485661140002776,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,30,2,1,2,0.6305635250000705,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,31,1,1,2,0.5431426280001688,0,B2,R,5,5,4,4,24
S2,P1,I,1F1B,32,1,1,2,0.42858309599978384,0,B2,R,5,5,4,4,24
S2,P1,I,2F1B,33,2,1,2,0.44683843100028753,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,34,2,1,2,0.39850509600000805,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,35,2,2,2,0.3936012300000584,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,36,1,2,2,0.38613295599952835,0,B2,R,5,5,4,4,24
S2,P1,I,1F2B,37,1,2,2,0.41786163600045256,0,B2,R,5,5,4,4,24
S2,P1,I,2F2B,38,2,2,2,0.38985977500033187,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,39,1,2,2,0.4652558739999222,0,B2,R,5,5,4,4,24
S2,P1,I,2F1B,40,2,1,2,1.1473708989997249,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,41,2,1,2,0.485502381000515,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,42,2,2,2,0.400730434000252,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,43,1,1,1,0.9346403780000401,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,44,2,2,2,0.39642144900062704,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,45,1,1,1,0.5263815829994201,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,46,1,2,2,0.4627492469999197,0,B2,R,5,5,4,4,24
S2,P1,I,1F2B,47,1,2,2,0.45658063599967136,0,B2,R,5,5,4,4,24
S2,P1,I,1F1B,48,1,1,1,0.849385120000079,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,49,1,1,1,0.5574581679993571,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,50,2,1,2,0.6256717100004607,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,51,2,2,2,0.6093197579994012,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,52,2,1,2,1.1655044940007429,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,53,1,2,1,1.4159896380006103,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,54,2,2,2,0.46449471399955655,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,55,1,2,2,0.4843782959997043,0,B2,R,5,5,4,4,24
S2,P1,I,2F2B,56,2,2,2,0.46444097199946555,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,57,1,2,2,0.42156071399949724,0,B2,R,5,5,4,4,24
S2,P1,I,2F1B,58,2,1,2,0.6874929049999992,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,59,2,2,2,0.5174641889998384,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,60,1,2,2,0.46651769599975523,0,B2,R,5,5,4,4,24
S2,P1,I,2F2B,61,2,2,2,0.9053062189996126,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,62,2,2,2,0.5525283379993198,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,63,1,1,1,1.810403996999412,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,64,2,2,2,0.8515967619996445,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,65,2,2,2,0.5593396419999408,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,66,1,1,1,0.8674455579994174,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,67,2,1,2,0.5988997129998097,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,68,2,1,2,0.48805956300020625,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,69,1,1,1,0.6888127100000929,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,70,2,2,2,0.42556744899957266,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,71,1,1,1,0.5428825690005397,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,72,1,2,1,2.5966927670006044,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,73,1,2,2,0.7022700309998982,0,B2,R,5,5,4,4,24
S2,P1,I,1F2B,74,1,2,1,0.7858930400007011,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,75,2,1,2,0.569826459000069,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,76,2,1,1,0.7792901020002319,0,B2,R,5,5,4,4,24
S2,P1,I,1F1B,77,1,1,1,0.5370510499997181,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,78,1,1,1,0.59439250000014,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,79,2,1,2,0.6254249840003467,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,80,2,2,2,0.4642018169997755,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,81,2,1,2,0.5866123400001015,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,82,2,1,2,0.7241922590001195,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,83,1,2,1,0.890802437000275,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,84,1,2,1,1.1256080450002628,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,85,2,2,2,0.5158998630004135,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,86,2,1,2,1.235904152999865,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,87,2,2,2,0.6157201930000156,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,88,1,1,1,0.5458587060002174,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,89,1,2,2,1.2898352629999863,0,B2,R,5,5,4,4,24
S2,P1,I,1F1B,90,1,1,2,2.2509294869996666,0,B2,R,5,5,4,4,24
S2,P1,I,2F1B,91,2,1,2,1.021904490000452,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,92,2,2,2,0.472411448999992,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,93,2,1,2,0.482908230999783,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,94,1,2,1,1.763935878000666,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,95,1,2,1,1.2721822920002523,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,96,2,1,2,0.6551090980001391,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,97,1,1,1,0.4895078250001461,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,98,2,1,2,0.557829282000057,1,B2,R,5,5,4,4,24
S2,P1,I,2F2B,99,2,2,2,0.6030301589998999,1,B2,R,5,5,4,4,24
S2,P1,I,2F1B,100,2,1,1,1.5109378280003511,0,B2,R,5,5,4,4,24
S2,P1,I,1F2B,101,1,2,2,0.9973473489999378,0,B2,R,5,5,4,4,24
S2,P1,I,2F1B,102,2,1,2,0.8843765029996575,1,B2,R,5,5,4,4,24
S2,P1,I,1F2B,103,1,2,1,0.7295018710001386,1,B2,R,5,5,4,4,24
S2,P1,I,1F1B,104,1,1,2,0.555327946000034,0,B2,R,5,5,4,4,24
S2,P1,I,2F2B,105,2,2,2,1.0270044549997692,1,B2,R,5,5,4,4,24
